b21	b10	a01	a12	syl
r	t	e	l	false
r	t	e	m	false
r	t	e	n	false
r	t	e	p	false
r	t	e	r	false
r	t	e	s	false
r	t	e	t	false
r	t	e	u	false
r	t	e	x	false
r	t	e	z	false
r	t	e	ș	false
r	t	f	a	true
r	t	f	e	true
r	t	f	i	true
r	t	f	ă	true
r	t	h	a	true
r	t	h	e	true
r	t	h	ă	true
r	t	i	-	false
r	t	i	a	false
r	t	i	b	false
r	t	i	c	false
r	t	i	d	false
r	t	i	e	false
r	t	i	f	false
r	t	i	g	false
r	t	i	i	false
r	t	i	j	false
r	t	i	l	false
r	t	i	m	false
r	t	i	n	false
r	t	i	o	false
r	t	i	p	false
r	t	i	r	false
r	t	i	s	false
r	t	i	t	false
r	t	i	u	false
r	t	i	v	false
r	t	i	z	false
r	t	i	ș	false
r	t	i	ț	false
r	t	j	a	true
r	t	l	a	false
r	t	l	a	true
r	t	m	a	false
r	t	m	a	true
r	t	m	e	true
r	t	m	o	true
r	t	n	a	false
r	t	n	e	true
r	t	n	i	false
r	t	n	i	true
r	t	o	-	false
r	t	o	a	false
r	t	o	b	false
r	t	o	c	false
r	t	o	c	true
r	t	o	d	false
r	t	o	d	true
r	t	o	e	false
r	t	o	f	false
r	t	o	g	false
r	t	o	h	false
r	t	o	i	false
r	t	o	j	false
r	t	o	l	false
r	t	o	m	false
r	t	o	n	false
r	t	o	p	false
r	t	o	r	false
r	t	o	s	false
r	t	o	t	false
r	t	o	u	false
r	t	o	z	false
r	t	o	ș	false
r	t	p	a	true
r	t	p	e	true
r	t	r	a	false
r	t	r	e	false
r	t	r	i	false
r	t	r	o	false
r	t	r	u	false
r	t	r	â	false
r	t	r	ă	false
r	t	s	a	true
r	t	s	c	true
r	t	s	e	true
r	t	s	m	false
r	t	s	t	false
r	t	s	ă	true
r	t	t	a	true
r	t	u	-	false
r	t	u	a	false
r	t	u	c	false
r	t	u	f	false
r	t	u	g	false
r	t	u	i	false
r	t	u	l	false
r	t	u	m	false
r	t	u	n	false
r	t	u	n	true
r	t	u	o	false
r	t	u	r	false
r	t	u	t	false
r	t	u	u	false
r	t	u	ș	false
r	t	u	ț	false
r	t	v	i	true
r	t	z	-	false
r	t	z	i	false
r	t	z	u	false
r	t	â	n	false
r	t	ă	-	false
r	t	ă	c	false
r	t	ă	m	false
r	t	ă	n	false
r	t	ă	r	false
r	t	ă	t	false
r	t	ă	u	false
r	t	ă	v	false
r	t	ă	ș	false
r	t	ă	ț	false
r	t	ț	i	true
r	u	a	-	false
r	u	a	-	true
r	u	a	i	true
r	u	a	j	true
r	u	a	l	true
r	u	a	m	true
r	u	a	n	false
r	u	a	n	true
r	u	a	r	false
r	u	a	r	true
r	u	a	s	true
r	u	a	t	true
r	u	a	u	true
r	u	a	ș	true
r	u	a	ț	false
r	u	a	ț	true
r	u	b	-	false
r	u	b	a	true
r	u	b	e	true
r	u	b	i	false
r	u	b	i	true
r	u	b	l	true
r	u	b	r	true
r	u	b	u	true
r	u	b	â	true
r	u	b	ă	true
r	u	c	-	false
r	u	c	a	true
r	u	c	e	true
r	u	c	h	true
r	u	c	i	false
r	u	c	i	true
r	u	c	n	false
r	u	c	o	true
r	u	c	s	false
r	u	c	t	false
r	u	c	u	true
r	u	c	â	true
r	u	c	ă	true
r	u	c	ț	false
r	u	d	-	false
r	u	d	a	true
r	u	d	e	false
r	u	d	e	true
r	u	d	i	true
r	u	d	n	false
r	u	d	o	true
r	u	d	u	true
r	u	d	â	true
r	u	d	ă	true
r	u	e	-	false
r	u	e	a	true
r	u	e	i	false
r	u	e	l	false
r	u	e	l	true
r	u	e	n	false
r	u	e	n	true
r	u	e	t	true
r	u	e	z	true
r	u	f	-	false
r	u	f	a	true
r	u	f	e	true
r	u	f	i	true
r	u	f	l	true
r	u	f	n	false
r	u	f	o	true
r	u	f	t	false
r	u	f	u	true
r	u	f	â	true
r	u	f	ă	true
r	u	g	-	false
r	u	g	a	true
r	u	g	b	false
r	u	g	d	false
r	u	g	e	true
r	u	g	h	true
r	u	g	i	false
r	u	g	i	true
r	u	g	o	true
r	u	g	u	true
r	u	g	â	true
r	u	g	ă	true
r	u	h	-	false
r	u	i	-	false
r	u	i	-	true
r	u	i	a	true
r	u	i	b	true
r	u	i	c	false
r	u	i	d	true
r	u	i	e	true
r	u	i	f	true
r	u	i	i	true
r	u	i	l	true
r	u	i	m	true
r	u	i	n	true
r	u	i	o	true
r	u	i	r	true
r	u	i	s	true
r	u	i	t	true
r	u	i	u	true
r	u	i	z	true
r	u	i	ș	true
r	u	i	ț	true
r	u	j	-	false
r	u	j	a	true
r	u	j	e	true
r	u	j	i	false
r	u	j	i	true
r	u	j	u	true
r	u	j	â	true
r	u	j	ă	true
r	u	l	-	false
r	u	l	a	true
r	u	l	c	false
r	u	l	d	false
r	u	l	e	true
r	u	l	g	false
r	u	l	i	false
r	u	l	i	true
r	u	l	l	false
r	u	l	m	false
r	u	l	m	true
r	u	l	o	true
r	u	l	p	false
r	u	l	s	false
r	u	l	u	true
r	u	l	â	true
r	u	l	ă	true
r	u	l	ș	false
r	u	m	-	false
r	u	m	-	true
r	u	m	a	false
r	u	m	a	true
r	u	m	b	false
r	u	m	d	false
r	u	m	e	true
r	u	m	g	false
r	u	m	i	false
r	u	m	i	true
r	u	m	l	false
r	u	m	n	false
r	u	m	o	true
r	u	m	p	false
r	u	m	u	true
r	u	m	â	true
r	u	m	ă	true
r	u	n	-	false
r	u	n	a	true
r	u	n	c	false
r	u	n	d	false
r	u	n	e	true
r	u	n	g	false
r	u	n	i	false
r	u	n	i	true
r	u	n	j	false
r	u	n	o	true
r	u	n	s	false
r	u	n	t	false
r	u	n	u	true
r	u	n	z	false
r	u	n	â	true
r	u	n	ă	true
r	u	n	ș	false
r	u	n	ț	false
r	u	o	a	true
r	u	o	s	true
r	u	o	z	true
r	u	o	ș	true
r	u	p	-	false
r	u	p	a	true
r	u	p	e	true
r	u	p	i	false
r	u	p	i	true
r	u	p	l	true
r	u	p	o	true
r	u	p	s	false
r	u	p	t	false
r	u	p	u	true
r	u	p	â	true
r	u	p	ă	true
r	u	p	ț	false
r	u	r	a	true
r	u	r	b	false
r	u	r	e	true
r	u	r	g	false
r	u	r	i	false
r	u	r	i	true
r	u	r	â	true
r	u	r	ă	true
r	u	s	-	false
r	u	s	a	true
r	u	s	c	false
r	u	s	e	true
r	u	s	i	true
r	u	s	m	false
r	u	s	o	true
r	u	s	p	false
r	u	s	t	false
r	u	s	u	true
r	u	s	ă	true
r	u	t	-	false
r	u	t	a	true
r	u	t	e	true
r	u	t	i	true
r	u	t	m	false
r	u	t	o	true
r	u	t	u	true
r	u	t	â	true
r	u	t	ă	true
r	u	u	l	true
r	u	v	a	true
r	u	v	e	true
r	u	v	i	true
r	u	x	a	true
r	u	x	e	true
r	u	z	-	false
r	u	z	a	true
r	u	z	e	true
r	u	z	i	false
r	u	z	i	true
r	u	z	u	true
r	u	z	ă	true
r	u	â	n	true
r	u	ă	-	false
r	u	ă	-	true
r	u	ă	m	true
r	u	ă	r	false
r	u	ă	r	true
r	u	ș	-	false
r	u	ș	a	true
r	u	ș	c	false
r	u	ș	e	true
r	u	ș	f	false
r	u	ș	i	false
r	u	ș	i	true
r	u	ș	n	false
r	u	ș	o	true
r	u	ș	t	false
r	u	ș	u	true
r	u	ș	â	true
r	u	ș	ă	true
r	u	ț	-	false
r	u	ț	a	true
r	u	ț	e	true
r	u	ț	i	false
r	u	ț	i	true
r	u	ț	o	true
r	u	ț	u	true
r	u	ț	â	true
r	u	ț	ă	true
r	v	a	-	false
r	v	a	b	false
r	v	a	d	false
r	v	a	i	false
r	v	a	j	false
r	v	a	l	false
r	v	a	m	false
r	v	a	n	false
r	v	a	r	false
r	v	a	s	false
r	v	a	t	false
r	v	a	u	false
r	v	a	z	false
r	v	a	ș	false
r	v	a	ț	false
r	v	e	-	false
r	v	e	a	false
r	v	e	d	false
r	v	e	g	false
r	v	e	i	false
r	v	e	l	false
r	v	e	n	false
r	v	e	r	false
r	v	e	s	false
r	v	e	t	false
r	v	e	z	false
r	v	e	ș	false
r	v	e	ț	false
r	v	i	-	false
r	v	i	a	false
r	v	i	b	false
r	v	i	c	false
r	v	i	d	false
r	v	i	e	false
r	v	i	f	false
r	v	i	i	false
r	v	i	l	false
r	v	i	m	false
r	v	i	n	false
r	v	i	r	false
r	v	i	s	false
r	v	i	t	false
r	v	i	u	false
r	v	i	v	false
r	v	i	x	false
r	v	i	z	false
r	v	i	ș	false
r	v	i	ț	false
r	v	o	a	false
r	v	o	c	false
r	v	o	e	false
r	v	o	f	false
r	v	o	l	false
r	v	o	m	false
r	v	o	r	false
r	v	o	s	false
r	v	o	z	false
r	v	o	ș	false
r	v	u	l	false
r	v	u	n	false
r	v	u	r	false
r	v	u	s	false
r	v	u	ș	false
r	v	â	n	false
r	v	ă	-	false
r	v	ă	i	false
r	v	ă	m	false
r	v	ă	r	false
r	v	ă	z	false
r	w	i	n	false
r	x	i	s	false
r	x	i	ș	false
r	y	u	l	false
r	z	a	-	false
r	z	a	c	false
r	z	a	l	false
r	z	a	n	false
r	z	a	r	false
r	z	a	t	false
r	z	a	v	false
r	z	a	ț	false
r	z	e	-	false
r	z	e	a	false
r	z	e	i	false
r	z	e	l	false
r	z	e	n	false
r	z	e	s	false
r	z	e	ș	false
r	z	i	-	false
r	z	i	a	false
r	z	i	c	false
r	z	i	e	false
r	z	i	i	false
r	z	i	l	false
r	z	i	m	false
r	z	i	n	false
r	z	i	o	false
r	z	i	r	false
r	z	i	s	false
r	z	i	t	false
r	z	i	u	false
r	z	i	ș	false
r	z	i	ț	false
r	z	l	o	false
r	z	m	a	false
r	z	m	a	true
r	z	o	-	false
r	z	o	a	false
r	z	o	b	false
r	z	o	i	false
r	z	o	n	false
r	z	o	u	false
r	z	u	e	false
r	z	u	i	false
r	z	u	l	false
r	z	u	r	false
r	z	â	n	false
r	z	ă	-	false
r	z	ă	n	false
r	z	ă	r	false
r	z	ă	t	false
r	z	ă	u	false
r	â	b	a	true
r	â	b	n	false
r	â	c	a	true
r	â	c	i	false
r	â	c	i	true
r	â	c	n	false
r	â	c	â	true
r	â	c	ă	true
r	â	d	-	false
r	â	d	e	true
r	â	d	ă	true
r	â	g	e	true
r	â	g	l	true
r	â	g	â	true
r	â	i	-	false
r	â	i	-	true
r	â	i	a	true
r	â	i	e	true
r	â	i	i	true
r	â	i	l	true
r	â	i	m	true
r	â	i	n	true
r	â	i	o	true
r	â	i	r	true
r	â	i	s	true
r	â	i	t	false
r	â	i	t	true
r	â	i	ș	true
r	â	i	ț	true
r	â	m	-	false
r	â	m	a	true
r	â	m	b	false
r	â	m	e	true
r	â	m	g	false
r	â	m	i	false
r	â	m	i	true
r	â	m	l	false
r	â	m	n	false
r	â	m	p	false
r	â	m	t	false
r	â	m	u	true
r	â	m	â	true
r	â	m	ă	true
r	â	m	ț	false
r	â	n	-	false
r	â	n	a	true
r	â	n	c	false
r	â	n	d	false
r	â	n	e	true
r	â	n	g	false
r	â	n	i	false
r	â	n	i	true
r	â	n	j	false
r	â	n	o	true
r	â	n	s	false
r	â	n	t	false
r	â	n	u	true
r	â	n	z	false
r	â	n	â	true
r	â	n	ă	true
r	â	n	ș	false
r	â	n	ț	false
r	â	p	a	true
r	â	p	e	true
r	â	p	o	true
r	â	p	ă	true
r	â	r	e	true
r	â	r	i	false
r	â	r	i	true
r	â	r	ă	true
r	â	s	-	false
r	â	s	e	true
r	â	s	l	false
r	â	s	n	false
r	â	s	o	true
r	â	s	u	true
r	â	s	ă	true
r	â	t	-	false
r	â	t	a	true
r	â	t	e	true
r	â	t	o	true
r	â	t	u	true
r	â	t	â	true
r	â	t	ă	true
r	â	u	-	false
r	â	u	l	false
r	â	u	l	true
r	â	u	r	false
r	â	u	r	true
r	â	u	ș	true
r	â	u	ț	false
r	â	v	n	false
r	â	z	i	false
r	â	z	n	false
r	â	z	â	true
r	â	z	ă	true
r	â	ș	-	false
r	â	ș	c	false
r	â	ș	e	true
r	â	ș	g	false
r	â	ș	i	false
r	â	ș	i	true
r	â	ș	m	false
r	â	ș	n	false
r	â	ș	t	false
r	â	ș	u	true
r	â	ș	ă	true
r	â	ț	a	true
r	â	ț	e	true
r	â	ț	i	false
r	â	ț	i	true
r	â	ț	o	true
r	â	ț	â	true
r	â	ț	ă	true
r	ă	a	-	true
r	ă	a	c	true
r	ă	b	a	true
r	ă	b	d	false
r	ă	b	e	true
r	ă	b	i	true
r	ă	b	l	true
r	ă	b	o	true
r	ă	b	u	true
r	ă	b	ă	true
r	ă	c	a	true
r	ă	c	e	true
r	ă	c	h	true
r	ă	c	i	false
r	ă	c	i	true
r	ă	c	n	false
r	ă	c	o	true
r	ă	c	u	true
r	ă	c	â	true
r	ă	c	ă	true
r	ă	d	a	true
r	ă	d	e	true
r	ă	d	i	true
r	ă	d	u	true
r	ă	d	v	false
r	ă	d	â	true
r	ă	d	ă	true
r	ă	f	i	true
r	ă	f	o	true
r	ă	f	t	false
r	ă	f	u	true
r	ă	f	ă	true
r	ă	g	a	true
r	ă	g	e	true
r	ă	g	h	true
r	ă	g	i	false
r	ă	g	i	true
r	ă	g	o	true
r	ă	g	u	true
r	ă	g	â	true
r	ă	g	ă	true
r	ă	h	n	false
r	ă	i	-	false
r	ă	i	-	true
r	ă	i	a	true
r	ă	i	e	true
r	ă	i	i	true
r	ă	i	l	true
r	ă	i	m	true
r	ă	i	n	false
r	ă	i	n	true
r	ă	i	r	false
r	ă	i	r	true
r	ă	i	s	false
r	ă	i	s	true
r	ă	i	t	false
r	ă	i	t	true
r	ă	i	ș	true
r	ă	i	ț	true
r	ă	j	a	true
r	ă	j	b	false
r	ă	j	d	false
r	ă	j	e	true
r	ă	j	i	false
r	ă	j	i	true
r	ă	j	m	false
r	ă	j	o	true
r	ă	j	u	true
r	ă	l	e	true
r	ă	l	i	true
r	ă	l	u	true
r	ă	m	-	false
r	ă	m	a	true
r	ă	m	e	true
r	ă	m	i	true
r	ă	m	m	false
r	ă	m	o	true
r	ă	m	u	true
r	ă	m	â	true
r	ă	m	ă	true
r	ă	n	a	true
r	ă	n	c	false
r	ă	n	e	true
r	ă	n	g	false
r	ă	n	i	false
r	ă	n	i	true
r	ă	n	o	true
r	ă	n	t	false
r	ă	n	u	true
r	ă	n	ț	false
r	ă	p	-	false
r	ă	p	a	true
r	ă	p	c	false
r	ă	p	e	true
r	ă	p	i	false
r	ă	p	i	true
r	ă	p	o	true
r	ă	p	u	true
r	ă	p	â	true
r	ă	p	ă	true
r	ă	p	ș	false
r	ă	r	a	true
r	ă	r	e	true
r	ă	r	i	false
r	ă	r	i	true
r	ă	r	o	true
r	ă	r	u	true
r	ă	s	a	false
r	ă	s	a	true
r	ă	s	c	false
r	ă	s	c	true
r	ă	s	e	true
r	ă	s	f	false
r	ă	s	i	true
r	ă	s	l	false
r	ă	s	n	false
r	ă	s	p	false
r	ă	s	t	false
r	ă	s	t	true
r	ă	s	u	true
r	ă	s	z	false
r	ă	s	î	false
r	ă	s	î	true
r	ă	s	ă	true
r	ă	s	ș	false
r	ă	t	-	false
r	ă	t	a	true
r	ă	t	e	true
r	ă	t	i	true
r	ă	t	n	false
r	ă	t	o	true
r	ă	t	u	true
r	ă	t	â	true
r	ă	t	ă	true
r	ă	u	-	false
r	ă	u	a	true
r	ă	u	f	false
r	ă	u	l	true
r	ă	u	n	false
r	ă	u	n	true
r	ă	u	t	true
r	ă	u	v	false
r	ă	u	ș	true
r	ă	v	-	false
r	ă	v	a	true
r	ă	v	e	true
r	ă	v	i	false
r	ă	v	i	true
r	ă	v	n	false
r	ă	v	u	true
r	ă	v	â	true
r	ă	v	ă	true
r	ă	z	a	true
r	ă	z	b	false
r	ă	z	d	false
r	ă	z	e	true
r	ă	z	g	false
r	ă	z	i	false
r	ă	z	i	true
r	ă	z	j	false
r	ă	z	l	false
r	ă	z	m	false
r	ă	z	n	false
r	ă	z	o	true
r	ă	z	u	true
r	ă	z	v	false
r	ă	z	â	true
r	ă	z	ă	true
r	ă	ș	-	false
r	ă	ș	a	true
r	ă	ș	c	false
r	ă	ș	e	true
r	ă	ș	i	false
r	ă	ș	i	true
r	ă	ș	l	false
r	ă	ș	n	false
r	ă	ș	p	false
r	ă	ș	t	false
r	ă	ș	u	true
r	ă	ș	â	true
r	ă	ș	ă	true
r	ă	ț	-	false
r	ă	ț	a	true
r	ă	ț	e	true
r	ă	ț	i	false
r	ă	ț	i	true
r	ă	ț	o	true
r	ă	ț	u	true
r	ă	ț	â	true
r	ă	ț	ă	true
r	ș	a	-	false
r	ș	a	f	false
r	ș	a	i	false
r	ș	a	j	false
r	ș	a	l	false
r	ș	a	m	false
r	ș	a	n	false
r	ș	a	r	false
r	ș	a	s	false
r	ș	a	t	false
r	ș	a	u	false
r	ș	a	v	false
r	ș	a	ș	false
r	ș	a	ț	false
r	ș	c	a	false
r	ș	c	o	false
r	ș	e	-	false
r	ș	e	a	false
r	ș	e	e	false
r	ș	e	f	false
r	ș	e	i	false
r	ș	e	l	false
r	ș	e	r	false
r	ș	e	s	false
r	ș	e	t	false
r	ș	e	u	false
r	ș	e	z	false
r	ș	e	ș	false
r	ș	i	-	false
r	ș	i	a	false
r	ș	i	c	false
r	ș	i	e	false
r	ș	i	i	false
r	ș	i	l	false
r	ș	i	m	false
r	ș	i	n	false
r	ș	i	r	false
r	ș	i	s	false
r	ș	i	t	false
r	ș	i	u	false
r	ș	i	v	false
r	ș	i	ș	false
r	ș	i	ț	false
r	ș	n	e	false
r	ș	n	e	true
r	ș	n	i	false
r	ș	n	i	true
r	ș	o	a	false
r	ș	o	n	false
r	ș	o	v	false
r	ș	p	a	false
r	ș	r	u	false
r	ș	r	u	true
r	ș	t	-	false
r	ș	t	i	false
r	ș	t	u	false
r	ș	u	i	false
r	ș	u	l	false
r	ș	u	n	false
r	ș	u	r	false
r	ș	u	s	false
r	ș	u	t	false
r	ș	u	ț	false
r	ș	â	i	false
r	ș	â	n	false
r	ș	ă	-	false
r	ș	ă	l	false
r	ș	ă	m	false
r	ș	ă	r	false
r	ș	ă	v	false
r	ț	a	-	false
r	ț	a	f	false
r	ț	a	g	false
r	ț	a	i	false
r	ț	a	j	false
r	ț	a	l	false
r	ț	a	m	false
r	ț	a	n	false
r	ț	a	r	false
r	ț	a	s	false
r	ț	a	t	false
r	ț	a	u	false
r	ț	a	ș	false
r	ț	a	ț	false
r	ț	e	-	false
r	ț	e	a	false
r	ț	e	i	false
r	ț	e	l	false
r	ț	e	n	false
r	ț	e	s	false
r	ț	e	t	false
r	ț	e	z	false
r	ț	e	ș	false
r	ț	i	-	false
r	ț	i	a	false
r	ț	i	e	false
r	ț	i	f	false
r	ț	i	i	false
r	ț	i	l	false
r	ț	i	m	false
r	ț	i	n	false
r	ț	i	o	false
r	ț	i	p	false
r	ț	i	r	false
r	ț	i	s	false
r	ț	i	t	false
r	ț	i	u	false
r	ț	i	ș	false
r	ț	i	ț	false
r	ț	o	a	false
r	ț	o	g	false
r	ț	o	i	false
r	ț	o	n	false
r	ț	o	s	false
r	ț	o	ș	false
r	ț	u	i	false
r	ț	u	l	false
r	ț	u	r	false
r	ț	â	e	false
r	ț	â	i	false
r	ț	â	n	false
r	ț	â	r	false
r	ț	ă	-	false
r	ț	ă	g	false
r	ț	ă	i	false
r	ț	ă	m	false
r	ț	ă	r	false
s	a	b	-	false
s	a	b	a	true
s	a	b	e	true
s	a	b	i	false
s	a	b	i	true
s	a	b	l	true
s	a	b	o	true
s	a	b	r	true
s	a	b	u	true
s	a	c	-	false
s	a	c	a	true
s	a	c	e	true
s	a	c	h	true
s	a	c	i	false
s	a	c	i	true
s	a	c	n	false
s	a	c	o	true
s	a	c	r	true
s	a	c	t	false
s	a	c	u	true
s	a	c	â	true
s	a	c	ă	true
s	a	d	-	false
s	a	d	a	true
s	a	d	e	true
s	a	d	i	true
s	a	d	n	false
s	a	d	o	true
s	a	d	u	true
s	a	d	â	true
s	a	d	ă	true
s	a	e	d	true
s	a	f	a	true
s	a	f	e	true
s	a	f	i	true
s	a	f	r	true
s	a	f	t	false
s	a	g	-	false
s	a	g	a	true
s	a	g	e	true
s	a	g	i	false
s	a	g	i	true
s	a	g	n	false
s	a	g	o	true
s	a	g	u	true
s	a	g	â	true
s	a	g	ă	true
s	a	h	a	true
s	a	h	e	true
s	a	i	-	false
s	a	i	a	true
s	a	i	d	false
s	a	i	e	true
s	a	i	g	false
s	a	i	g	true
s	a	i	n	false
s	a	i	p	false
s	a	i	u	true
s	a	i	v	false
s	a	j	-	false
s	a	j	e	true
s	a	j	u	true
s	a	l	-	false
s	a	l	a	true
s	a	l	b	false
s	a	l	c	false
s	a	l	e	true
s	a	l	g	false
s	a	l	i	false
s	a	l	i	true
s	a	l	l	false
s	a	l	m	false
s	a	l	o	true
s	a	l	p	false
s	a	l	t	false
s	a	l	u	true
s	a	l	v	false
s	a	l	ă	true
s	a	l	ț	false
s	a	m	-	false
s	a	m	a	true
s	a	m	b	false
s	a	m	c	false
s	a	m	e	true
s	a	m	i	true
s	a	m	n	false
s	a	m	o	true
s	a	m	p	false
s	a	m	s	false
s	a	m	u	true
s	a	m	ă	true
s	a	n	-	false
s	a	n	a	true
s	a	n	c	false
s	a	n	d	false
s	a	n	e	true
s	a	n	f	false
s	a	n	g	false
s	a	n	h	false
s	a	n	i	false
s	a	n	i	true
s	a	n	j	false
s	a	n	m	false
s	a	n	o	true
s	a	n	p	false
s	a	n	s	false
s	a	n	t	false
s	a	n	u	true
s	a	n	â	true
s	a	n	ă	true
s	a	n	ț	false
s	a	p	-	false
s	a	p	a	true
s	a	p	e	true
s	a	p	i	false
s	a	p	i	true
s	a	p	o	true
s	a	p	r	true
s	a	p	u	true
s	a	p	ă	true
s	a	r	-	false
s	a	r	a	true
s	a	r	b	false
s	a	r	c	false
s	a	r	d	false
s	a	r	e	true
s	a	r	g	false
s	a	r	i	false
s	a	r	i	true
s	a	r	l	false
s	a	r	m	false
s	a	r	o	true
s	a	r	s	false
s	a	r	t	false
s	a	r	u	true
s	a	r	z	false
s	a	r	ă	true
s	a	s	-	false
s	a	s	c	false
s	a	s	e	true
s	a	s	i	true
s	a	s	t	false
s	a	s	u	true
s	a	t	-	false
s	a	t	a	true
s	a	t	e	true
s	a	t	i	true
s	a	t	l	false
s	a	t	l	true
s	a	t	o	true
s	a	t	r	true
s	a	t	u	true
s	a	t	â	true
s	a	t	ă	true
s	a	u	-	false
s	a	u	a	true
s	a	u	l	true
s	a	u	n	true
s	a	u	r	false
s	a	u	r	true
s	a	v	a	true
s	a	v	e	true
s	a	v	o	true
s	a	v	u	true
s	a	x	a	true
s	a	x	h	false
s	a	x	i	true
s	a	x	o	true
s	a	x	t	false
s	a	z	i	false
s	a	z	i	true
s	a	ș	-	false
s	a	ș	e	true
s	a	ș	i	false
s	a	ș	i	true
s	a	ș	u	true
s	a	ț	-	false
s	a	ț	i	false
s	a	ț	i	true
s	a	ț	u	true
s	b	e	i	false
s	b	e	r	false
s	b	e	t	false
s	b	e	u	false
s	b	i	a	false
s	b	i	e	false
s	b	i	f	false
s	b	o	r	false
s	b	r	a	false
s	b	u	n	false
s	b	â	r	false
s	c	a	-	false
s	c	a	a	false
s	c	a	b	false
s	c	a	d	false
s	c	a	f	false
s	c	a	i	false
s	c	a	j	false
s	c	a	l	false
s	c	a	m	false
s	c	a	n	false
s	c	a	p	false
s	c	a	r	false
s	c	a	s	false
s	c	a	t	false
s	c	a	u	false
s	c	a	v	false
s	c	a	z	false
s	c	a	ș	false
s	c	a	ț	false
s	c	e	-	false
s	c	e	a	false
s	c	e	i	false
s	c	e	l	false
s	c	e	m	false
s	c	e	n	false
s	c	e	p	false
s	c	e	r	false
s	c	e	t	false
s	c	e	u	false
s	c	e	z	false
s	c	e	ț	false
s	c	f	r	true
s	c	h	e	false
s	c	h	i	false
s	c	i	-	false
s	c	i	a	false
s	c	i	b	false
s	c	i	c	false
s	c	i	d	false
s	c	i	e	false
s	c	i	f	false
s	c	i	i	false
s	c	i	l	false
s	c	i	m	false
s	c	i	n	false
s	c	i	o	false
s	c	i	p	false
s	c	i	s	false
s	c	i	t	false
s	c	i	u	false
s	c	i	v	false
s	c	i	z	false
s	c	i	ș	false
s	c	i	ț	false
s	c	l	a	false
s	c	l	e	false
s	c	l	i	false
s	c	l	o	false
s	c	o	-	false
s	c	o	a	false
s	c	o	b	false
s	c	o	c	false
s	c	o	d	false
s	c	o	e	false
s	c	o	f	false
s	c	o	g	false
s	c	o	i	false
s	c	o	j	false
s	c	o	l	false
s	c	o	m	false
s	c	o	n	false
s	c	o	p	false
s	c	o	r	false
s	c	o	s	false
s	c	o	t	false
s	c	o	u	false
s	c	o	v	false
s	c	o	z	false
s	c	o	ș	false
s	c	o	ț	false
s	c	r	a	false
s	c	r	e	false
s	c	r	i	false
s	c	r	o	false
s	c	r	u	false
s	c	r	â	false
s	c	r	ă	false
s	c	u	-	false
s	c	u	a	false
s	c	u	d	false
s	c	u	e	false
s	c	u	f	false
s	c	u	i	false
s	c	u	l	false
s	c	u	m	false
s	c	u	n	false
s	c	u	r	false
s	c	u	s	false
s	c	u	t	false
s	c	u	u	false
s	c	u	z	false
s	c	u	ă	false
s	c	u	ș	false
s	c	u	ț	false
s	c	v	a	false
s	c	v	i	false
s	c	â	l	false
s	c	â	n	false
s	c	â	r	false
s	c	ă	-	false
s	c	ă	a	false
s	c	ă	b	false
s	c	ă	c	false
s	c	ă	d	false
s	c	ă	f	false
s	c	ă	g	false
s	c	ă	i	false
s	c	ă	l	false
s	c	ă	m	false
s	c	ă	n	false
s	c	ă	p	false
s	c	ă	r	false
s	c	ă	t	false
s	c	ă	u	false
s	c	ă	v	false
s	c	ă	z	false
s	c	ă	ț	false
s	d	a	n	false
s	d	e	d	false
s	d	e	m	false
s	d	i	c	false
s	d	i	v	false
s	d	u	-	false
s	d	u	c	false
s	d	u	n	false
s	d	u	s	false
s	d	u	ș	false
s	e	a	-	false
s	e	a	-	true
s	e	a	b	false
s	e	a	c	false
s	e	a	i	false
s	e	a	l	false
s	e	a	m	false
s	e	a	n	false
s	e	a	n	true
s	e	a	r	false
s	e	a	s	false
s	e	a	t	true
s	e	a	u	false
s	e	a	z	false
s	e	a	ț	false
s	e	b	a	true
s	e	b	e	true
s	e	b	i	false
s	e	b	i	true
s	e	b	o	true
s	e	b	u	true
s	e	c	-	false
s	e	c	a	true
s	e	c	e	true
s	e	c	f	false
s	e	c	h	true
s	e	c	i	false
s	e	c	i	true
s	e	c	o	true
s	e	c	r	true
s	e	c	t	false
s	e	c	u	true
s	e	c	v	false
s	e	c	â	true
s	e	c	ă	true
s	e	c	ț	false
s	e	d	-	false
s	e	d	a	true
s	e	d	e	true
s	e	d	i	true
s	e	d	u	true
s	e	d	â	true
s	e	d	ă	true
s	e	e	-	true
s	e	e	a	true
s	e	e	i	true
s	e	e	l	true
s	e	f	a	true
s	e	f	i	true
s	e	f	o	true
s	e	g	e	true
s	e	g	m	false
s	e	g	r	true
s	e	g	u	true
s	e	i	-	false
s	e	i	a	true
s	e	i	c	false
s	e	i	c	true
s	e	i	d	true
s	e	i	e	true
s	e	i	f	false
s	e	i	f	true
s	e	i	g	false
s	e	i	g	true
s	e	i	i	true
s	e	i	l	true
s	e	i	m	false
s	e	i	m	true
s	e	i	n	false
s	e	i	n	true
s	e	i	o	true
s	e	i	r	false
s	e	i	s	false
s	e	i	s	true
s	e	i	z	true
s	e	i	ș	true
s	e	j	u	true
s	e	l	-	false
s	e	l	a	true
s	e	l	b	false
s	e	l	e	true
s	e	l	f	false
s	e	l	g	false
s	e	l	i	false
s	e	l	i	true
s	e	l	n	false
s	e	l	o	true
