b43	b32	b21	b10	syl
r	u	b	u	true
r	u	b	â	false
r	u	b	ă	false
r	u	b	ă	true
r	u	c	a	false
r	u	c	a	true
r	u	c	e	false
r	u	c	e	true
r	u	c	h	false
r	u	c	i	false
r	u	c	i	true
r	u	c	n	false
r	u	c	o	false
r	u	c	o	true
r	u	c	s	false
r	u	c	t	false
r	u	c	u	false
r	u	c	u	true
r	u	c	â	false
r	u	c	ă	false
r	u	c	ă	true
r	u	c	ț	false
r	u	d	a	false
r	u	d	a	true
r	u	d	e	false
r	u	d	e	true
r	u	d	i	false
r	u	d	i	true
r	u	d	n	false
r	u	d	o	false
r	u	d	o	true
r	u	d	u	false
r	u	d	u	true
r	u	d	â	false
r	u	d	ă	false
r	u	d	ă	true
r	u	e	a	true
r	u	e	l	false
r	u	e	n	false
r	u	e	n	true
r	u	e	t	false
r	u	e	z	false
r	u	f	a	false
r	u	f	a	true
r	u	f	e	false
r	u	f	e	true
r	u	f	i	false
r	u	f	i	true
r	u	f	l	false
r	u	f	n	false
r	u	f	o	false
r	u	f	t	false
r	u	f	u	false
r	u	f	u	true
r	u	f	â	false
r	u	f	ă	false
r	u	f	ă	true
r	u	g	a	false
r	u	g	a	true
r	u	g	b	false
r	u	g	d	false
r	u	g	e	false
r	u	g	e	true
r	u	g	h	false
r	u	g	i	false
r	u	g	i	true
r	u	g	o	false
r	u	g	o	true
r	u	g	u	false
r	u	g	u	true
r	u	g	â	false
r	u	g	ă	false
r	u	g	ă	true
r	u	i	a	false
r	u	i	a	true
r	u	i	b	false
r	u	i	c	false
r	u	i	d	false
r	u	i	e	false
r	u	i	e	true
r	u	i	f	false
r	u	i	i	false
r	u	i	l	false
r	u	i	n	false
r	u	i	n	true
r	u	i	o	false
r	u	i	o	true
r	u	i	r	false
r	u	i	s	false
r	u	i	s	true
r	u	i	t	false
r	u	i	u	false
r	u	i	u	true
r	u	i	z	false
r	u	i	ș	false
r	u	i	ț	false
r	u	j	a	false
r	u	j	a	true
r	u	j	e	false
r	u	j	e	true
r	u	j	i	false
r	u	j	i	true
r	u	j	u	false
r	u	j	u	true
r	u	j	â	false
r	u	j	ă	false
r	u	j	ă	true
r	u	l	a	false
r	u	l	a	true
r	u	l	c	false
r	u	l	d	false
r	u	l	e	false
r	u	l	e	true
r	u	l	g	false
r	u	l	i	false
r	u	l	i	true
r	u	l	l	false
r	u	l	m	false
r	u	l	o	false
r	u	l	o	true
r	u	l	p	false
r	u	l	s	false
r	u	l	u	false
r	u	l	u	true
r	u	l	â	false
r	u	l	ă	false
r	u	l	ă	true
r	u	l	ș	false
r	u	m	a	false
r	u	m	a	true
r	u	m	b	false
r	u	m	d	false
r	u	m	e	false
r	u	m	e	true
r	u	m	g	false
r	u	m	i	false
r	u	m	i	true
r	u	m	l	false
r	u	m	n	false
r	u	m	o	false
r	u	m	o	true
r	u	m	p	false
r	u	m	p	true
r	u	m	u	false
r	u	m	u	true
r	u	m	â	false
r	u	m	â	true
r	u	m	ă	false
r	u	m	ă	true
r	u	n	a	false
r	u	n	a	true
r	u	n	c	false
r	u	n	c	true
r	u	n	d	false
r	u	n	e	false
r	u	n	e	true
r	u	n	g	false
r	u	n	i	false
r	u	n	i	true
r	u	n	j	false
r	u	n	o	true
r	u	n	s	false
r	u	n	t	false
r	u	n	u	false
r	u	n	u	true
r	u	n	z	false
r	u	n	â	false
r	u	n	ă	false
r	u	n	ă	true
r	u	n	ș	false
r	u	n	ț	false
r	u	o	a	true
r	u	o	z	false
r	u	o	ș	false
r	u	p	a	false
r	u	p	a	true
r	u	p	e	false
r	u	p	e	true
r	u	p	i	false
r	u	p	i	true
r	u	p	l	false
r	u	p	o	false
r	u	p	o	true
r	u	p	s	false
r	u	p	t	false
r	u	p	u	false
r	u	p	u	true
r	u	p	â	false
r	u	p	ă	false
r	u	p	ă	true
r	u	p	ț	false
r	u	r	a	false
r	u	r	a	true
r	u	r	b	false
r	u	r	e	false
r	u	r	e	true
r	u	r	g	false
r	u	r	i	false
r	u	r	i	true
r	u	r	â	false
r	u	r	ă	false
r	u	r	ă	true
r	u	s	a	false
r	u	s	a	true
r	u	s	c	false
r	u	s	e	false
r	u	s	e	true
r	u	s	i	false
r	u	s	i	true
r	u	s	m	false
r	u	s	o	false
r	u	s	o	true
r	u	s	p	false
r	u	s	t	false
r	u	s	t	true
r	u	s	u	false
r	u	s	u	true
r	u	s	ă	false
r	u	s	ă	true
r	u	t	a	false
r	u	t	a	true
r	u	t	e	false
r	u	t	e	true
r	u	t	i	false
r	u	t	i	true
r	u	t	m	false
r	u	t	o	false
r	u	t	o	true
r	u	t	u	false
r	u	t	u	true
r	u	t	â	false
r	u	t	ă	false
r	u	t	ă	true
r	u	u	l	false
r	u	v	a	false
r	u	v	a	true
r	u	v	e	false
r	u	v	e	true
r	u	v	i	false
r	u	v	i	true
r	u	x	a	false
r	u	x	e	true
r	u	z	a	false
r	u	z	e	false
r	u	z	e	true
r	u	z	i	false
r	u	z	i	true
r	u	z	u	false
r	u	z	u	true
r	u	â	n	false
r	u	ă	r	false
r	u	ș	a	false
r	u	ș	a	true
r	u	ș	c	false
r	u	ș	e	false
r	u	ș	e	true
r	u	ș	f	false
r	u	ș	i	false
r	u	ș	i	true
r	u	ș	n	false
r	u	ș	o	false
r	u	ș	o	true
r	u	ș	t	false
r	u	ș	u	false
r	u	ș	u	true
r	u	ș	â	false
r	u	ș	â	true
r	u	ș	ă	true
r	u	ț	a	false
r	u	ț	a	true
r	u	ț	e	false
r	u	ț	e	true
r	u	ț	i	false
r	u	ț	i	true
r	u	ț	u	false
r	u	ț	u	true
r	u	ț	â	false
r	u	ț	ă	false
r	u	ț	ă	true
r	v	a	b	false
r	v	a	d	false
r	v	a	i	false
r	v	a	i	true
r	v	a	j	false
r	v	a	l	false
r	v	a	n	false
r	v	a	n	true
r	v	a	r	false
r	v	a	s	false
r	v	a	t	false
r	v	a	z	false
r	v	a	ș	false
r	v	a	ț	false
r	v	e	a	false
r	v	e	a	true
r	v	e	d	false
r	v	e	g	false
r	v	e	l	false
r	v	e	n	false
r	v	e	n	true
r	v	e	r	false
r	v	e	r	true
r	v	e	s	false
r	v	e	s	true
r	v	e	t	false
r	v	e	z	false
r	v	e	ș	false
r	v	e	ș	true
r	v	e	ț	false
r	v	i	a	true
r	v	i	b	false
r	v	i	c	false
r	v	i	d	false
r	v	i	e	false
r	v	i	e	true
r	v	i	f	false
r	v	i	i	true
r	v	i	l	false
r	v	i	n	false
r	v	i	r	false
r	v	i	s	false
r	v	i	s	true
r	v	i	t	false
r	v	i	u	false
r	v	i	u	true
r	v	i	v	false
r	v	i	x	false
r	v	i	z	false
r	v	i	ș	false
r	v	i	ș	true
r	v	i	ț	false
r	v	o	a	true
r	v	o	c	false
r	v	o	e	true
r	v	o	f	false
r	v	o	l	false
r	v	o	l	true
r	v	o	m	false
r	v	o	r	false
r	v	o	r	true
r	v	o	z	false
r	v	o	ș	false
r	v	u	l	false
r	v	u	n	false
r	v	u	r	false
r	v	u	r	true
r	v	u	ș	false
r	v	u	ș	true
r	v	â	n	false
r	v	ă	i	false
r	v	ă	i	true
r	v	ă	r	false
r	v	ă	z	false
r	w	i	n	false
r	x	i	s	false
r	x	i	s	true
r	x	i	ș	false
r	x	i	ș	true
r	y	u	l	false
r	z	a	c	false
r	z	a	l	false
r	z	a	n	false
r	z	a	n	true
r	z	a	r	false
r	z	a	t	false
r	z	a	v	false
r	z	a	ț	false
r	z	e	a	false
r	z	e	a	true
r	z	e	l	false
r	z	e	n	false
r	z	e	s	false
r	z	e	ș	false
r	z	e	ș	true
r	z	i	a	false
r	z	i	a	true
r	z	i	c	false
r	z	i	e	false
r	z	i	e	true
r	z	i	i	false
r	z	i	i	true
r	z	i	l	false
r	z	i	m	false
r	z	i	n	false
r	z	i	o	false
r	z	i	r	false
r	z	i	s	false
r	z	i	t	false
r	z	i	ș	false
r	z	i	ț	false
r	z	l	o	true
r	z	m	a	false
r	z	o	a	false
r	z	o	a	true
r	z	o	b	false
r	z	o	i	false
r	z	o	i	true
r	z	o	n	false
r	z	o	u	false
r	z	o	u	true
r	z	u	e	true
r	z	u	i	false
r	z	u	i	true
r	z	u	l	false
r	z	u	r	false
r	z	â	n	false
r	z	ă	n	false
r	z	ă	r	false
r	z	ă	t	false
r	z	ă	u	false
r	z	ă	u	true
r	â	b	a	false
r	â	b	a	true
r	â	b	n	false
r	â	c	i	false
r	â	c	n	false
r	â	c	â	false
r	â	c	â	true
r	â	d	e	false
r	â	d	e	true
r	â	g	e	false
r	â	g	e	true
r	â	g	l	false
r	â	g	â	false
r	â	g	â	true
r	â	i	a	false
r	â	i	a	true
r	â	i	e	false
r	â	i	e	true
r	â	i	l	false
r	â	i	n	false
r	â	i	o	false
r	â	i	r	false
r	â	i	s	false
r	â	i	t	false
r	â	i	ș	false
r	â	i	ț	false
r	â	m	a	false
r	â	m	a	true
r	â	m	b	false
r	â	m	e	false
r	â	m	e	true
r	â	m	g	false
r	â	m	i	false
r	â	m	i	true
r	â	m	l	false
r	â	m	n	false
r	â	m	p	false
r	â	m	t	false
r	â	m	u	false
r	â	m	u	true
r	â	m	â	false
r	â	m	ă	false
r	â	m	ă	true
r	â	m	ț	false
r	â	n	a	false
r	â	n	a	true
r	â	n	c	false
r	â	n	d	false
r	â	n	e	false
r	â	n	e	true
r	â	n	g	false
r	â	n	i	false
r	â	n	i	true
r	â	n	j	false
r	â	n	o	false
r	â	n	s	false
r	â	n	t	false
r	â	n	u	false
r	â	n	u	true
r	â	n	z	false
r	â	n	â	false
r	â	n	ă	false
r	â	n	ă	true
r	â	n	ș	false
r	â	n	ț	false
r	â	p	e	false
r	â	p	e	true
r	â	p	o	false
r	â	r	e	false
r	â	r	i	false
r	â	r	i	true
r	â	r	ă	false
r	â	s	e	false
r	â	s	e	true
r	â	s	l	false
r	â	s	n	false
r	â	s	o	false
r	â	s	u	false
r	â	s	u	true
r	â	t	a	false
r	â	t	a	true
r	â	t	o	false
r	â	t	o	true
r	â	t	u	false
r	â	t	u	true
r	â	t	â	false
r	â	t	ă	false
r	â	t	ă	true
r	â	u	l	false
r	â	u	r	false
r	â	u	ș	false
r	â	u	ț	false
r	â	v	n	false
r	â	z	n	false
r	â	z	â	false
r	â	z	ă	true
r	â	ș	c	false
r	â	ș	g	false
r	â	ș	i	false
r	â	ș	i	true
r	â	ș	m	false
r	â	ș	n	false
r	â	ș	t	false
r	â	ș	u	false
r	â	ș	u	true
r	â	ț	a	false
r	â	ț	a	true
r	â	ț	e	false
r	â	ț	e	true
r	â	ț	i	false
r	â	ț	i	true
r	â	ț	o	false
r	â	ț	â	false
r	â	ț	ă	false
r	â	ț	ă	true
r	ă	a	c	false
r	ă	b	a	false
r	ă	b	a	true
r	ă	b	d	false
r	ă	b	e	false
r	ă	b	e	true
r	ă	b	i	false
r	ă	b	i	true
r	ă	b	l	false
r	ă	b	o	false
r	ă	b	o	true
r	ă	b	u	false
r	ă	b	u	true
r	ă	b	ă	false
r	ă	b	ă	true
r	ă	c	a	false
r	ă	c	a	true
r	ă	c	e	false
r	ă	c	e	true
r	ă	c	h	false
r	ă	c	i	false
r	ă	c	i	true
r	ă	c	n	false
r	ă	c	o	false
r	ă	c	o	true
r	ă	c	u	false
r	ă	c	u	true
r	ă	c	â	false
r	ă	c	ă	false
r	ă	c	ă	true
r	ă	d	a	false
r	ă	d	a	true
r	ă	d	e	false
r	ă	d	e	true
r	ă	d	i	false
r	ă	d	i	true
r	ă	d	u	false
r	ă	d	u	true
r	ă	d	v	false
r	ă	d	â	false
r	ă	d	ă	false
r	ă	d	ă	true
r	ă	f	i	false
r	ă	f	i	true
r	ă	f	o	false
r	ă	f	t	false
r	ă	f	u	false
r	ă	f	u	true
r	ă	f	ă	true
r	ă	g	a	false
r	ă	g	a	true
r	ă	g	e	false
r	ă	g	e	true
r	ă	g	h	false
r	ă	g	i	false
r	ă	g	i	true
r	ă	g	o	false
r	ă	g	u	false
r	ă	g	u	true
r	ă	g	â	false
r	ă	g	ă	false
r	ă	g	ă	true
r	ă	h	n	false
r	ă	i	a	false
r	ă	i	a	true
r	ă	i	e	false
r	ă	i	e	true
r	ă	i	i	false
r	ă	i	i	true
r	ă	i	l	false
r	ă	i	m	false
r	ă	i	n	false
r	ă	i	r	false
r	ă	i	s	false
r	ă	i	s	true
r	ă	i	t	false
r	ă	i	ș	false
r	ă	i	ț	false
r	ă	j	a	false
r	ă	j	a	true
r	ă	j	b	false
r	ă	j	d	false
r	ă	j	e	false
r	ă	j	e	true
r	ă	j	i	false
r	ă	j	i	true
r	ă	j	m	false
r	ă	j	o	false
r	ă	j	o	true
r	ă	j	u	true
r	ă	l	e	false
r	ă	l	i	false
r	ă	l	u	false
r	ă	l	u	true
r	ă	m	a	false
r	ă	m	a	true
r	ă	m	e	false
r	ă	m	e	true
r	ă	m	i	false
r	ă	m	i	true
r	ă	m	o	false
r	ă	m	o	true
r	ă	m	u	false
r	ă	m	u	true
r	ă	m	â	false
r	ă	m	â	true
r	ă	m	ă	false
r	ă	m	ă	true
r	ă	n	a	false
r	ă	n	a	true
r	ă	n	c	false
r	ă	n	e	false
r	ă	n	e	true
r	ă	n	g	false
r	ă	n	i	false
r	ă	n	i	true
r	ă	n	o	false
r	ă	n	o	true
r	ă	n	t	false
r	ă	n	u	false
r	ă	n	u	true
r	ă	n	ț	false
r	ă	p	a	false
r	ă	p	a	true
r	ă	p	c	false
r	ă	p	e	false
r	ă	p	e	true
r	ă	p	i	false
r	ă	p	i	true
r	ă	p	o	false
r	ă	p	o	true
r	ă	p	u	false
r	ă	p	u	true
r	ă	p	â	false
r	ă	p	ă	false
r	ă	p	ă	true
r	ă	p	ș	false
r	ă	r	a	false
r	ă	r	a	true
r	ă	r	e	false
r	ă	r	e	true
r	ă	r	i	false
r	ă	r	i	true
r	ă	r	o	true
r	ă	r	u	false
r	ă	r	u	true
r	ă	s	a	false
r	ă	s	a	true
r	ă	s	c	false
r	ă	s	e	false
r	ă	s	e	true
r	ă	s	f	false
r	ă	s	i	false
r	ă	s	i	true
r	ă	s	l	false
r	ă	s	n	false
r	ă	s	p	false
r	ă	s	t	false
r	ă	s	u	false
r	ă	s	u	true
r	ă	s	z	false
r	ă	s	î	false
r	ă	s	ă	false
r	ă	s	ă	true
r	ă	s	ș	false
r	ă	t	a	false
r	ă	t	a	true
r	ă	t	e	false
r	ă	t	e	true
r	ă	t	i	false
r	ă	t	i	true
r	ă	t	n	false
r	ă	t	o	false
r	ă	t	o	true
r	ă	t	u	false
r	ă	t	u	true
r	ă	t	â	false
r	ă	t	ă	false
r	ă	t	ă	true
r	ă	u	f	false
r	ă	u	l	false
r	ă	u	n	false
r	ă	u	n	true
r	ă	u	t	false
r	ă	u	v	false
r	ă	u	ș	false
r	ă	v	a	false
r	ă	v	a	true
r	ă	v	e	false
r	ă	v	e	true
r	ă	v	i	false
r	ă	v	i	true
r	ă	v	n	false
r	ă	v	u	false
r	ă	v	u	true
r	ă	v	â	false
r	ă	v	â	true
r	ă	v	ă	false
r	ă	v	ă	true
r	ă	z	a	false
r	ă	z	a	true
r	ă	z	b	false
r	ă	z	d	false
r	ă	z	e	false
r	ă	z	e	true
r	ă	z	g	false
r	ă	z	i	false
r	ă	z	i	true
r	ă	z	j	false
r	ă	z	l	false
r	ă	z	m	false
r	ă	z	n	false
r	ă	z	o	false
r	ă	z	o	true
r	ă	z	u	false
r	ă	z	u	true
r	ă	z	v	false
r	ă	z	â	false
r	ă	z	ă	false
r	ă	z	ă	true
r	ă	ș	a	false
r	ă	ș	a	true
r	ă	ș	c	false
r	ă	ș	e	false
r	ă	ș	e	true
r	ă	ș	i	false
r	ă	ș	i	true
r	ă	ș	l	false
r	ă	ș	n	false
r	ă	ș	p	false
r	ă	ș	t	false
r	ă	ș	u	false
r	ă	ș	u	true
r	ă	ș	â	false
r	ă	ș	ă	false
r	ă	ș	ă	true
r	ă	ț	a	false
r	ă	ț	a	true
r	ă	ț	e	false
r	ă	ț	e	true
r	ă	ț	i	false
r	ă	ț	i	true
r	ă	ț	o	true
r	ă	ț	u	false
r	ă	ț	u	true
r	ă	ț	â	false
r	ă	ț	â	true
r	ă	ț	ă	false
r	ă	ț	ă	true
r	ș	a	f	false
r	ș	a	f	true
r	ș	a	j	false
r	ș	a	l	false
r	ș	a	n	true
r	ș	a	r	false
r	ș	a	r	true
r	ș	a	s	false
r	ș	a	t	false
r	ș	a	u	false
r	ș	a	v	false
r	ș	a	ș	false
r	ș	a	ț	false
r	ș	c	a	false
r	ș	c	a	true
r	ș	c	o	true
r	ș	e	a	false
r	ș	e	a	true
r	ș	e	e	true
r	ș	e	f	false
r	ș	e	i	false
r	ș	e	l	false
r	ș	e	r	false
r	ș	e	s	false
r	ș	e	t	false
r	ș	e	u	false
r	ș	e	u	true
r	ș	e	z	false
r	ș	e	ș	false
r	ș	e	ș	true
r	ș	i	c	false
r	ș	i	e	false
r	ș	i	i	true
r	ș	i	l	false
r	ș	i	n	false
r	ș	i	r	false
r	ș	i	s	false
r	ș	i	t	false
r	ș	i	u	false
r	ș	i	u	true
r	ș	i	v	false
r	ș	i	ș	false
r	ș	i	ț	false
r	ș	n	e	false
r	ș	n	i	false
r	ș	n	i	true
r	ș	o	a	true
r	ș	o	n	false
r	ș	o	v	false
r	ș	p	a	false
r	ș	p	a	true
r	ș	r	u	false
r	ș	r	u	true
r	ș	t	i	false
r	ș	t	i	true
r	ș	t	u	false
r	ș	t	u	true
r	ș	u	i	false
r	ș	u	i	true
r	ș	u	l	false
r	ș	u	n	false
r	ș	u	r	false
r	ș	u	s	false
r	ș	u	t	false
r	ș	u	ț	false
r	ș	â	i	false
r	ș	â	i	true
r	ș	â	n	false
r	ș	ă	l	false
r	ș	ă	r	false
r	ș	ă	v	false
r	ț	a	f	false
r	ț	a	g	false
r	ț	a	j	false
r	ț	a	l	false
r	ț	a	m	false
r	ț	a	n	false
r	ț	a	r	false
r	ț	a	s	false
r	ț	a	t	false
r	ț	a	ș	false
r	ț	a	ț	false
r	ț	e	a	false
r	ț	e	a	true
r	ț	e	i	false
r	ț	e	i	true
r	ț	e	l	false
r	ț	e	n	false
r	ț	e	s	false
r	ț	e	s	true
r	ț	e	t	false
r	ț	e	z	false
r	ț	e	ș	false
r	ț	e	ș	true
r	ț	i	a	false
r	ț	i	a	true
r	ț	i	e	false
r	ț	i	e	true
r	ț	i	f	false
r	ț	i	i	false
r	ț	i	i	true
r	ț	i	l	false
r	ț	i	n	false
r	ț	i	o	true
r	ț	i	p	false
r	ț	i	r	false
r	ț	i	s	false
r	ț	i	t	false
r	ț	i	u	false
r	ț	i	u	true
r	ț	i	ș	false
r	ț	i	ț	false
r	ț	o	a	true
r	ț	o	g	false
r	ț	o	i	true
r	ț	o	n	false
r	ț	o	ș	false
r	ț	u	i	false
r	ț	u	i	true
r	ț	u	l	false
r	ț	u	r	false
r	ț	â	e	false
r	ț	â	e	true
r	ț	â	i	false
r	ț	â	i	true
r	ț	â	n	false
r	ț	ă	g	false
r	ț	ă	i	false
r	ț	ă	i	true
r	ț	ă	m	false
r	ț	ă	r	false
s	a	b	a	false
s	a	b	a	true
s	a	b	e	true
s	a	b	i	false
s	a	b	i	true
s	a	b	l	false
s	a	b	o	false
s	a	b	o	true
s	a	b	r	false
s	a	b	u	false
s	a	b	u	true
s	a	c	a	true
s	a	c	e	false
s	a	c	e	true
s	a	c	h	false
s	a	c	i	false
s	a	c	i	true
s	a	c	n	false
s	a	c	o	false
s	a	c	o	true
s	a	c	r	false
s	a	c	t	false
s	a	c	u	false
s	a	c	u	true
s	a	c	â	false
s	a	c	â	true
s	a	d	a	false
s	a	d	a	true
s	a	d	e	false
s	a	d	e	true
s	a	d	i	false
s	a	d	i	true
s	a	d	n	false
s	a	d	o	false
s	a	d	o	true
s	a	d	u	false
s	a	d	u	true
s	a	d	â	false
s	a	d	ă	false
s	a	e	d	false
s	a	f	a	true
s	a	f	e	false
s	a	f	e	true
s	a	f	i	false
s	a	f	i	true
s	a	f	r	false
s	a	f	t	false
s	a	g	a	false
s	a	g	a	true
s	a	g	e	false
s	a	g	e	true
s	a	g	i	false
s	a	g	i	true
s	a	g	n	false
s	a	g	o	true
s	a	g	u	false
s	a	g	u	true
s	a	g	â	false
s	a	g	â	true
s	a	h	a	false
s	a	h	a	true
s	a	h	e	false
s	a	h	e	true
s	a	i	d	false
s	a	i	e	true
s	a	i	g	false
s	a	i	n	false
s	a	i	p	false
s	a	i	u	false
s	a	i	u	true
s	a	i	v	false
s	a	j	e	false
s	a	j	e	true
s	a	j	u	false
s	a	j	u	true
s	a	l	a	false
s	a	l	a	true
s	a	l	b	false
s	a	l	c	false
s	a	l	e	false
s	a	l	e	true
s	a	l	g	false
s	a	l	i	false
s	a	l	i	true
s	a	l	l	false
s	a	l	m	false
s	a	l	o	false
s	a	l	o	true
s	a	l	p	false
s	a	l	t	false
s	a	l	u	false
s	a	l	u	true
s	a	l	v	false
s	a	l	v	true
s	a	l	ț	false
s	a	m	a	false
s	a	m	a	true
s	a	m	b	false
s	a	m	c	false
s	a	m	e	false
s	a	m	e	true
s	a	m	i	false
s	a	m	i	true
s	a	m	n	false
s	a	m	o	false
s	a	m	o	true
s	a	m	p	false
s	a	m	s	false
s	a	m	u	false
s	a	m	u	true
s	a	n	a	false
s	a	n	a	true
s	a	n	c	false
s	a	n	c	true
s	a	n	d	false
s	a	n	d	true
s	a	n	e	false
s	a	n	e	true
s	a	n	f	false
s	a	n	g	false
s	a	n	h	false
s	a	n	i	false
s	a	n	i	true
s	a	n	j	false
s	a	n	m	false
s	a	n	o	true
s	a	n	p	false
s	a	n	s	false
s	a	n	t	false
s	a	n	u	false
s	a	n	u	true
s	a	n	â	false
s	a	n	ă	false
s	a	n	ă	true
s	a	n	ț	false
s	a	p	a	false
s	a	p	a	true
s	a	p	e	false
s	a	p	e	true
s	a	p	i	false
s	a	p	i	true
s	a	p	o	true
s	a	p	r	false
s	a	p	u	false
s	a	p	u	true
s	a	p	ă	true
s	a	r	a	true
s	a	r	b	false
s	a	r	c	false
s	a	r	d	false
s	a	r	e	false
s	a	r	e	true
s	a	r	g	false
s	a	r	i	false
s	a	r	i	true
s	a	r	l	false
s	a	r	m	false
s	a	r	o	false
s	a	r	o	true
s	a	r	s	false
s	a	r	t	false
s	a	r	u	false
s	a	r	u	true
s	a	r	z	false
s	a	r	ă	false
s	a	s	c	false
s	a	s	e	false
s	a	s	e	true
s	a	s	i	false
s	a	s	i	true
s	a	s	t	false
s	a	s	u	false
s	a	s	u	true
s	a	t	a	false
s	a	t	a	true
s	a	t	e	false
s	a	t	e	true
s	a	t	i	false
s	a	t	i	true
s	a	t	l	false
s	a	t	o	false
s	a	t	o	true
s	a	t	r	false
s	a	t	u	false
s	a	t	u	true
s	a	t	â	false
s	a	t	â	true
s	a	u	l	false
s	a	u	n	false
s	a	u	r	false
s	a	v	a	false
s	a	v	a	true
s	a	v	e	true
s	a	v	o	false
s	a	v	o	true
s	a	v	u	false
s	a	v	u	true
s	a	x	a	true
s	a	x	h	false
s	a	x	i	true
s	a	x	o	false
s	a	x	o	true
s	a	x	t	false
s	a	z	i	false
s	a	z	i	true
s	a	ș	e	false
s	a	ș	e	true
s	a	ș	i	false
s	a	ș	i	true
s	a	ș	u	false
s	a	ș	u	true
s	a	ț	i	false
s	a	ț	i	true
s	a	ț	u	false
s	a	ț	u	true
s	b	e	i	false
s	b	e	i	true
s	b	e	r	false
s	b	e	r	true
s	b	e	t	false
s	b	e	u	false
s	b	e	u	true
s	b	i	a	false
s	b	i	a	true
s	b	i	e	false
s	b	i	e	true
s	b	i	f	false
s	b	o	r	true
s	b	r	a	false
s	b	r	a	true
s	b	â	r	true
s	c	a	a	false
s	c	a	a	true
s	c	a	b	false
s	c	a	d	false
s	c	a	f	false
s	c	a	i	false
s	c	a	i	true
s	c	a	j	false
s	c	a	l	false
s	c	a	l	true
s	c	a	m	false
s	c	a	m	true
s	c	a	n	false
s	c	a	n	true
s	c	a	p	false
s	c	a	r	false
s	c	a	r	true
s	c	a	s	false
s	c	a	t	false
s	c	a	u	false
s	c	a	u	true
s	c	a	v	false
s	c	a	z	false
s	c	a	ș	false
s	c	a	ț	false
s	c	e	a	false
s	c	e	a	true
s	c	e	i	false
s	c	e	i	true
s	c	e	l	false
s	c	e	l	true
s	c	e	m	false
s	c	e	n	false
s	c	e	n	true
s	c	e	p	true
s	c	e	r	false
s	c	e	r	true
s	c	e	t	false
s	c	e	u	true
s	c	e	z	false
s	c	e	ț	false
s	c	f	r	false
s	c	h	e	false
s	c	h	e	true
s	c	h	i	false
s	c	h	i	true
s	c	i	a	false
s	c	i	a	true
s	c	i	b	false
s	c	i	c	false
s	c	i	d	false
s	c	i	e	false
s	c	i	e	true
s	c	i	f	false
s	c	i	i	true
s	c	i	l	false
s	c	i	m	true
s	c	i	n	false
s	c	i	n	true
s	c	i	o	false
s	c	i	o	true
s	c	i	p	false
s	c	i	s	false
s	c	i	s	true
s	c	i	t	false
s	c	i	u	true
s	c	i	v	false
s	c	i	z	false
s	c	i	ș	false
s	c	i	ș	true
s	c	i	ț	false
s	c	l	a	false
s	c	l	a	true
s	c	l	e	false
s	c	l	e	true
s	c	l	i	true
s	c	l	o	true
s	c	o	a	false
s	c	o	a	true
s	c	o	b	false
s	c	o	c	false
s	c	o	d	false
s	c	o	e	true
s	c	o	f	false
s	c	o	g	false
s	c	o	i	false
s	c	o	i	true
s	c	o	j	false
s	c	o	l	false
s	c	o	l	true
s	c	o	m	false
s	c	o	m	true
s	c	o	n	false
s	c	o	n	true
s	c	o	p	false
s	c	o	p	true
s	c	o	r	false
s	c	o	r	true
s	c	o	s	false
s	c	o	s	true
s	c	o	t	false
s	c	o	u	false
s	c	o	u	true
s	c	o	v	false
s	c	o	z	false
s	c	o	ș	false
s	c	o	ț	false
s	c	r	a	true
s	c	r	e	false
s	c	r	e	true
s	c	r	i	false
s	c	r	i	true
s	c	r	o	false
s	c	r	o	true
s	c	r	u	false
s	c	r	u	true
s	c	r	â	false
s	c	r	ă	true
s	c	u	a	false
s	c	u	a	true
s	c	u	d	false
s	c	u	f	false
s	c	u	i	false
s	c	u	i	true
s	c	u	l	false
s	c	u	l	true
s	c	u	m	false
s	c	u	m	true
s	c	u	n	false
s	c	u	n	true
s	c	u	r	false
s	c	u	r	true
s	c	u	s	false
s	c	u	t	false
s	c	u	z	false
s	c	u	ș	false
s	c	u	ț	false
s	c	v	a	true
s	c	v	i	true
s	c	â	l	true
s	c	â	n	false
s	c	â	n	true
s	c	â	r	false
s	c	â	r	true
s	c	ă	a	false
s	c	ă	b	false
s	c	ă	c	false
s	c	ă	d	false
s	c	ă	f	false
s	c	ă	g	false
s	c	ă	i	false
s	c	ă	i	true
s	c	ă	l	false
s	c	ă	l	true
s	c	ă	m	false
s	c	ă	n	false
s	c	ă	p	false
s	c	ă	r	false
s	c	ă	r	true
s	c	ă	t	false
s	c	ă	u	false
s	c	ă	u	true
s	c	ă	v	false
s	c	ă	z	false
s	c	ă	ț	false
s	d	a	n	false
s	d	e	d	false
s	d	e	m	false
s	d	i	c	true
s	d	i	v	false
s	d	u	c	false
s	d	u	c	true
s	d	u	n	false
s	d	u	s	false
s	d	u	ș	false
s	e	a	b	false
s	e	a	c	false
s	e	a	l	false
s	e	a	m	false
s	e	a	m	true
s	e	a	n	false
s	e	a	n	true
s	e	a	r	false
s	e	a	r	true
s	e	a	s	true
s	e	a	t	false
s	e	a	u	false
s	e	a	z	false
s	e	a	ț	false
s	e	b	a	true
s	e	b	e	false
s	e	b	e	true
s	e	b	i	false
s	e	b	i	true
s	e	b	o	true
s	e	b	u	false
s	e	b	u	true
