a01	a12	a23	a34	a45	syl
r	ă	z	i	r	true
r	ă	z	i	s	true
r	ă	z	i	t	true
r	ă	z	i	ș	true
r	ă	z	i	ț	true
r	ă	z	j	u	true
r	ă	z	l	e	true
r	ă	z	l	o	true
r	ă	z	m	e	true
r	ă	z	n	e	false
r	ă	z	n	e	true
r	ă	z	n	i	false
r	ă	z	n	i	true
r	ă	z	n	u	false
r	ă	z	o	a	true
r	ă	z	o	r	true
r	ă	z	u	i	false
r	ă	z	u	i	true
r	ă	z	u	l	false
r	ă	z	u	ș	true
r	ă	z	v	i	true
r	ă	z	v	r	true
r	ă	z	â	n	true
r	ă	z	ă	l	true
r	ă	z	ă	r	false
r	ă	z	ă	t	true
r	ă	ș	-	-	false
r	ă	ș	-	-	true
r	ă	ș	a	-	false
r	ă	ș	a	-	true
r	ă	ș	a	i	false
r	ă	ș	a	m	false
r	ă	ș	a	r	false
r	ă	ș	a	s	false
r	ă	ș	a	t	false
r	ă	ș	a	u	false
r	ă	ș	a	ș	false
r	ă	ș	a	ț	false
r	ă	ș	c	h	true
r	ă	ș	c	i	true
r	ă	ș	e	-	true
r	ă	ș	e	a	false
r	ă	ș	e	a	true
r	ă	ș	e	i	true
r	ă	ș	e	l	true
r	ă	ș	e	n	false
r	ă	ș	e	n	true
r	ă	ș	e	s	false
r	ă	ș	e	s	true
r	ă	ș	e	ș	false
r	ă	ș	e	ș	true
r	ă	ș	i	-	false
r	ă	ș	i	-	true
r	ă	ș	i	a	true
r	ă	ș	i	c	true
r	ă	ș	i	e	true
r	ă	ș	i	i	false
r	ă	ș	i	i	true
r	ă	ș	i	l	false
r	ă	ș	i	l	true
r	ă	ș	i	m	false
r	ă	ș	i	m	true
r	ă	ș	i	n	false
r	ă	ș	i	n	true
r	ă	ș	i	r	false
r	ă	ș	i	r	true
r	ă	ș	i	s	false
r	ă	ș	i	s	true
r	ă	ș	i	t	false
r	ă	ș	i	t	true
r	ă	ș	i	ș	false
r	ă	ș	i	ș	true
r	ă	ș	i	ț	false
r	ă	ș	i	ț	true
r	ă	ș	l	u	true
r	ă	ș	n	i	false
r	ă	ș	p	ă	true
r	ă	ș	t	e	true
r	ă	ș	t	i	false
r	ă	ș	t	i	true
r	ă	ș	u	g	true
r	ă	ș	u	l	false
r	ă	ș	u	l	true
r	ă	ș	â	n	false
r	ă	ș	ă	-	false
r	ă	ș	ă	-	true
r	ă	ș	ă	m	false
r	ă	ș	ă	r	false
r	ă	ș	ă	t	false
r	ă	ț	-	-	true
r	ă	ț	a	-	true
r	ă	ț	a	i	true
r	ă	ț	a	m	true
r	ă	ț	a	r	false
r	ă	ț	a	r	true
r	ă	ț	a	s	true
r	ă	ț	a	t	true
r	ă	ț	a	u	true
r	ă	ț	a	ș	true
r	ă	ț	a	ț	true
r	ă	ț	e	a	false
r	ă	ț	e	a	true
r	ă	ț	e	i	false
r	ă	ț	e	i	true
r	ă	ț	e	l	false
r	ă	ț	e	l	true
r	ă	ț	e	n	true
r	ă	ț	e	s	false
r	ă	ț	e	s	true
r	ă	ț	e	ș	false
r	ă	ț	e	ș	true
r	ă	ț	i	-	false
r	ă	ț	i	-	true
r	ă	ț	i	a	false
r	ă	ț	i	a	true
r	ă	ț	i	c	false
r	ă	ț	i	c	true
r	ă	ț	i	e	false
r	ă	ț	i	e	true
r	ă	ț	i	i	false
r	ă	ț	i	i	true
r	ă	ț	i	m	false
r	ă	ț	i	m	true
r	ă	ț	i	n	false
r	ă	ț	i	n	true
r	ă	ț	i	o	false
r	ă	ț	i	r	false
r	ă	ț	i	r	true
r	ă	ț	i	s	false
r	ă	ț	i	s	true
r	ă	ț	i	t	false
r	ă	ț	i	t	true
r	ă	ț	i	ș	false
r	ă	ț	i	ș	true
r	ă	ț	i	ț	false
r	ă	ț	i	ț	true
r	ă	ț	o	i	true
r	ă	ț	u	c	true
r	ă	ț	u	ș	true
r	ă	ț	â	n	false
r	ă	ț	â	n	true
r	ă	ț	ă	-	true
r	ă	ț	ă	m	true
r	ă	ț	ă	r	false
r	ă	ț	ă	r	true
r	ă	ț	ă	t	true
r	ș	-	-	-	false
r	ș	a	-	-	false
r	ș	a	f	-	false
r	ș	a	f	t	false
r	ș	a	f	u	false
r	ș	a	i	-	false
r	ș	a	j	-	false
r	ș	a	j	e	false
r	ș	a	j	u	false
r	ș	a	l	e	false
r	ș	a	m	-	false
r	ș	a	n	d	false
r	ș	a	n	j	false
r	ș	a	r	-	false
r	ș	a	r	e	false
r	ș	a	r	i	false
r	ș	a	r	j	false
r	ș	a	r	u	false
r	ș	a	r	ă	false
r	ș	a	s	e	false
r	ș	a	t	-	false
r	ș	a	t	e	false
r	ș	a	t	ă	false
r	ș	a	u	-	false
r	ș	a	u	a	false
r	ș	a	v	-	false
r	ș	a	v	e	false
r	ș	a	v	i	false
r	ș	a	v	ă	false
r	ș	a	ș	i	false
r	ș	a	ț	i	false
r	ș	c	a	ș	false
r	ș	c	o	l	false
r	ș	e	-	-	false
r	ș	e	a	-	false
r	ș	e	a	i	false
r	ș	e	a	l	false
r	ș	e	a	m	false
r	ș	e	a	s	false
r	ș	e	a	u	false
r	ș	e	a	z	false
r	ș	e	a	ț	false
r	ș	e	e	-	false
r	ș	e	e	l	false
r	ș	e	f	-	false
r	ș	e	f	i	false
r	ș	e	i	-	false
r	ș	e	i	e	false
r	ș	e	l	e	false
r	ș	e	l	i	false
r	ș	e	l	o	false
r	ș	e	r	o	false
r	ș	e	s	c	false
r	ș	e	t	o	false
r	ș	e	u	-	false
r	ș	e	u	l	false
r	ș	e	z	-	false
r	ș	e	z	e	false
r	ș	e	z	i	false
r	ș	e	ș	t	false
r	ș	i	-	-	false
r	ș	i	a	-	false
r	ș	i	c	-	false
r	ș	i	c	e	false
r	ș	i	c	u	false
r	ș	i	e	-	false
r	ș	i	e	i	false
r	ș	i	i	-	false
r	ș	i	i	l	false
r	ș	i	l	o	false
r	ș	i	m	-	false
r	ș	i	n	-	false
r	ș	i	n	d	false
r	ș	i	n	i	false
r	ș	i	n	u	false
r	ș	i	r	e	false
r	ș	i	r	i	false
r	ș	i	r	ă	false
r	ș	i	s	e	false
r	ș	i	t	-	false
r	ș	i	t	e	false
r	ș	i	t	o	false
r	ș	i	t	u	false
r	ș	i	t	ă	false
r	ș	i	u	l	false
r	ș	i	v	-	false
r	ș	i	v	e	false
r	ș	i	v	i	false
r	ș	i	v	ă	false
r	ș	i	ș	i	false
r	ș	i	ș	o	false
r	ș	i	ț	a	false
r	ș	i	ț	e	false
r	ș	i	ț	i	false
r	ș	i	ț	ă	false
r	ș	n	e	a	false
r	ș	n	e	s	false
r	ș	n	e	ș	false
r	ș	n	i	-	false
r	ș	n	i	i	false
r	ș	n	i	m	false
r	ș	n	i	n	false
r	ș	n	i	r	false
r	ș	n	i	s	false
r	ș	n	i	t	false
r	ș	n	i	ș	false
r	ș	n	i	ț	false
r	ș	o	a	n	false
r	ș	o	n	-	false
r	ș	o	n	u	false
r	ș	o	v	e	false
r	ș	o	v	i	false
r	ș	p	a	n	false
r	ș	r	u	t	false
r	ș	t	-	-	false
r	ș	t	i	-	false
r	ș	t	i	i	false
r	ș	t	i	l	false
r	ș	t	u	l	false
r	ș	u	i	-	false
r	ș	u	i	a	false
r	ș	u	i	e	false
r	ș	u	i	i	false
r	ș	u	i	m	false
r	ș	u	i	n	false
r	ș	u	i	r	false
r	ș	u	i	s	false
r	ș	u	i	t	false
r	ș	u	i	ș	false
r	ș	u	i	ț	false
r	ș	u	l	-	false
r	ș	u	l	u	false
r	ș	u	n	a	false
r	ș	u	n	e	false
r	ș	u	n	â	false
r	ș	u	n	ă	false
r	ș	u	r	i	false
r	ș	u	s	-	false
r	ș	u	s	u	false
r	ș	u	t	-	false
r	ș	u	t	u	false
r	ș	u	ț	i	false
r	ș	â	i	-	false
r	ș	â	i	a	false
r	ș	â	i	e	false
r	ș	â	i	i	false
r	ș	â	i	m	false
r	ș	â	i	n	false
r	ș	â	i	r	false
r	ș	â	i	s	false
r	ș	â	i	t	false
r	ș	â	i	ș	false
r	ș	â	i	ț	false
r	ș	â	n	d	false
r	ș	ă	-	-	false
r	ș	ă	l	u	false
r	ș	ă	m	-	false
r	ș	ă	r	e	false
r	ș	ă	r	i	false
r	ș	ă	v	e	false
r	ș	ă	v	i	false
r	ț	-	-	-	false
r	ț	a	-	-	false
r	ț	a	f	o	false
r	ț	a	g	-	false
r	ț	a	g	u	false
r	ț	a	i	-	false
r	ț	a	j	-	false
r	ț	a	j	u	false
r	ț	a	l	-	false
r	ț	a	l	i	false
r	ț	a	l	u	false
r	ț	a	m	-	false
r	ț	a	m	e	false
r	ț	a	m	u	false
r	ț	a	n	-	false
r	ț	a	n	i	false
r	ț	a	n	u	false
r	ț	a	r	-	false
r	ț	a	r	a	false
r	ț	a	r	e	false
r	ț	a	r	i	false
r	ț	a	r	o	false
r	ț	a	r	u	false
r	ț	a	r	ă	false
r	ț	a	s	c	false
r	ț	a	s	e	false
r	ț	a	t	-	false
r	ț	a	t	e	false
r	ț	a	t	ă	false
r	ț	a	u	-	false
r	ț	a	ș	-	false
r	ț	a	ș	i	false
r	ț	a	ș	u	false
r	ț	a	ț	i	false
r	ț	e	-	-	false
r	ț	e	a	-	false
r	ț	e	a	i	false
r	ț	e	a	l	false
r	ț	e	a	m	false
r	ț	e	a	s	false
r	ț	e	a	u	false
r	ț	e	a	z	false
r	ț	e	a	ț	false
r	ț	e	i	-	false
r	ț	e	i	i	false
r	ț	e	i	l	false
r	ț	e	l	-	false
r	ț	e	l	a	false
r	ț	e	l	e	false
r	ț	e	l	i	false
r	ț	e	l	o	false
r	ț	e	l	u	false
r	ț	e	l	ă	false
r	ț	e	n	i	false
r	ț	e	s	c	false
r	ț	e	s	t	false
r	ț	e	t	-	false
r	ț	e	t	e	false
r	ț	e	t	u	false
r	ț	e	z	-	false
r	ț	e	z	e	false
r	ț	e	z	i	false
r	ț	e	ș	t	false
r	ț	i	-	-	false
r	ț	i	a	-	false
r	ț	i	a	l	false
r	ț	i	a	n	false
r	ț	i	a	r	false
r	ț	i	e	-	false
r	ț	i	e	e	false
r	ț	i	e	i	false
r	ț	i	e	n	false
r	ț	i	f	e	false
r	ț	i	i	-	false
r	ț	i	i	i	false
r	ț	i	i	l	false
r	ț	i	l	e	false
r	ț	i	l	o	false
r	ț	i	m	-	false
r	ț	i	n	-	false
r	ț	i	n	a	false
r	ț	i	n	d	false
r	ț	i	n	e	false
r	ț	i	n	u	false
r	ț	i	n	â	false
r	ț	i	n	ă	false
r	ț	i	o	-	false
r	ț	i	o	n	false
r	ț	i	p	a	false
r	ț	i	r	e	false
r	ț	i	r	i	false
r	ț	i	r	ă	false
r	ț	i	s	e	false
r	ț	i	t	-	false
r	ț	i	t	e	false
r	ț	i	t	o	false
r	ț	i	t	u	false
r	ț	i	t	ă	false
r	ț	i	u	-	false
r	ț	i	u	l	false
r	ț	i	u	n	false
r	ț	i	ș	-	false
r	ț	i	ș	e	false
r	ț	i	ș	i	false
r	ț	i	ș	o	false
r	ț	i	ș	ă	false
r	ț	i	ț	i	false
r	ț	o	a	g	false
r	ț	o	a	i	false
r	ț	o	a	s	false
r	ț	o	g	-	false
r	ț	o	g	i	false
r	ț	o	g	u	false
r	ț	o	i	-	false
r	ț	o	i	u	false
r	ț	o	n	e	false
r	ț	o	s	-	false
r	ț	o	ș	a	false
r	ț	o	ș	e	false
r	ț	o	ș	i	false
r	ț	o	ș	â	false
r	ț	o	ș	ă	false
r	ț	u	i	-	false
r	ț	u	i	a	false
r	ț	u	i	e	false
r	ț	u	i	i	false
r	ț	u	i	m	false
r	ț	u	i	n	false
r	ț	u	i	r	false
r	ț	u	i	s	false
r	ț	u	i	t	false
r	ț	u	i	ș	false
r	ț	u	i	ț	false
r	ț	u	l	-	false
r	ț	u	l	e	false
r	ț	u	l	i	false
r	ț	u	l	u	false
r	ț	u	r	-	false
r	ț	u	r	a	false
r	ț	u	r	i	false
r	ț	u	r	u	false
r	ț	â	e	l	false
r	ț	â	i	-	false
r	ț	â	i	a	false
r	ț	â	i	e	false
r	ț	â	i	i	false
r	ț	â	i	m	false
r	ț	â	i	n	false
r	ț	â	i	r	false
r	ț	â	i	s	false
r	ț	â	i	t	false
r	ț	â	i	ș	false
r	ț	â	i	ț	false
r	ț	â	n	a	false
r	ț	â	n	d	false
r	ț	â	n	e	false
r	ț	â	n	ă	false
r	ț	â	r	-	false
r	ț	ă	-	-	false
r	ț	ă	g	o	false
r	ț	ă	i	-	false
r	ț	ă	i	a	false
r	ț	ă	i	e	false
r	ț	ă	i	i	false
r	ț	ă	i	m	false
r	ț	ă	i	n	false
r	ț	ă	i	r	false
r	ț	ă	i	s	false
r	ț	ă	i	t	false
r	ț	ă	i	ș	false
r	ț	ă	i	ț	false
r	ț	ă	m	-	false
r	ț	ă	m	e	false
r	ț	ă	m	i	false
r	ț	ă	m	â	false
r	ț	ă	r	a	false
r	ț	ă	r	e	false
r	ț	ă	r	i	false
s	-	-	-	-	false
s	-	-	-	-	true
s	a	-	-	-	true
s	a	b	-	-	true
s	a	b	a	t	true
s	a	b	e	t	true
s	a	b	i	-	true
s	a	b	i	a	true
s	a	b	i	e	true
s	a	b	i	i	true
s	a	b	i	l	true
s	a	b	i	n	true
s	a	b	i	r	true
s	a	b	i	ț	true
s	a	b	l	a	true
s	a	b	l	e	true
s	a	b	l	o	true
s	a	b	l	â	true
s	a	b	l	ă	true
s	a	b	o	r	true
s	a	b	o	t	true
s	a	b	o	ț	true
s	a	b	r	e	true
s	a	b	u	l	true
s	a	b	u	r	true
s	a	c	-	-	true
s	a	c	a	-	true
s	a	c	a	c	true
s	a	c	a	d	true
s	a	c	a	g	true
s	a	c	a	l	true
s	a	c	a	u	true
s	a	c	e	-	true
s	a	c	e	e	true
s	a	c	e	i	true
s	a	c	e	l	true
s	a	c	e	r	true
s	a	c	h	e	true
s	a	c	i	-	true
s	a	c	i	a	true
s	a	c	i	e	true
s	a	c	i	f	true
s	a	c	i	i	true
s	a	c	i	l	true
s	a	c	n	a	true
s	a	c	o	m	true
s	a	c	o	s	true
s	a	c	o	u	true
s	a	c	o	v	true
s	a	c	o	ș	true
s	a	c	r	a	true
s	a	c	r	e	true
s	a	c	r	i	true
s	a	c	r	o	true
s	a	c	r	u	true
s	a	c	r	â	true
s	a	c	r	ă	true
s	a	c	t	e	true
s	a	c	u	l	true
s	a	c	u	r	true
s	a	c	â	z	true
s	a	c	ă	-	true
s	a	d	-	-	true
s	a	d	a	-	true
s	a	d	a	i	true
s	a	d	a	m	true
s	a	d	a	r	true
s	a	d	a	s	true
s	a	d	a	t	true
s	a	d	a	u	true
s	a	d	a	ș	true
s	a	d	a	ț	true
s	a	d	e	-	true
s	a	d	e	a	true
s	a	d	e	i	true
s	a	d	e	l	true
s	a	d	e	n	true
s	a	d	e	z	true
s	a	d	i	c	true
s	a	d	i	n	true
s	a	d	i	s	true
s	a	d	n	i	true
s	a	d	o	a	true
s	a	d	o	m	true
s	a	d	o	r	true
s	a	d	u	c	true
s	a	d	u	l	true
s	a	d	u	r	true
s	a	d	â	n	true
s	a	d	ă	-	true
s	a	d	ă	m	true
s	a	e	d	r	true
s	a	f	a	r	true
s	a	f	e	n	true
s	a	f	i	c	true
s	a	f	i	r	true
s	a	f	i	s	true
s	a	f	r	a	true
s	a	f	r	i	false
s	a	f	r	i	true
s	a	f	t	e	true
s	a	f	t	i	true
s	a	g	-	-	true
s	a	g	a	-	true
s	a	g	a	c	true
s	a	g	e	n	true
s	a	g	e	r	true
s	a	g	e	t	true
s	a	g	e	ț	true
s	a	g	i	-	true
s	a	g	i	i	true
s	a	g	i	l	true
s	a	g	i	o	false
s	a	g	i	o	true
s	a	g	i	s	true
s	a	g	i	t	true
s	a	g	i	ș	true
s	a	g	n	a	true
s	a	g	n	e	true
s	a	g	n	ă	true
s	a	g	o	-	true
s	a	g	o	t	true
s	a	g	u	-	true
s	a	g	u	l	true
s	a	g	u	m	true
s	a	g	â	z	true
s	a	g	ă	-	true
s	a	h	a	n	true
s	a	h	a	r	true
s	a	h	e	l	true
s	a	i	-	-	true
s	a	i	a	-	true
s	a	i	d	-	true
s	a	i	d	e	true
s	a	i	d	u	true
s	a	i	e	-	true
s	a	i	e	l	true
s	a	i	e	u	true
s	a	i	g	a	true
s	a	i	g	i	true
s	a	i	g	o	true
s	a	i	n	e	true
s	a	i	p	-	true
s	a	i	p	i	true
s	a	i	p	u	true
s	a	i	u	l	true
s	a	i	u	r	true
s	a	i	v	a	true
s	a	j	-	-	true
s	a	j	e	-	true
s	a	j	e	l	true
s	a	j	e	r	true
s	a	j	u	l	true
s	a	l	-	-	true
s	a	l	a	-	true
s	a	l	a	c	true
s	a	l	a	g	true
s	a	l	a	h	true
s	a	l	a	l	false
s	a	l	a	l	true
s	a	l	a	m	true
s	a	l	a	r	true
s	a	l	a	t	true
s	a	l	a	u	true
s	a	l	b	a	true
s	a	l	b	e	true
s	a	l	b	ă	true
s	a	l	c	a	true
s	a	l	c	e	true
s	a	l	c	i	true
s	a	l	c	â	true
s	a	l	c	ă	true
s	a	l	e	-	true
s	a	l	e	d	true
s	a	l	e	i	true
s	a	l	e	l	true
s	a	l	e	m	true
s	a	l	e	p	true
s	a	l	e	u	true
s	a	l	g	i	true
s	a	l	i	-	true
s	a	l	i	a	true
s	a	l	i	c	true
s	a	l	i	d	true
s	a	l	i	e	true
s	a	l	i	f	true
s	a	l	i	g	true
s	a	l	i	i	true
s	a	l	i	l	true
s	a	l	i	n	true
s	a	l	i	p	true
s	a	l	i	r	true
s	a	l	i	s	true
s	a	l	i	t	true
s	a	l	i	v	true
s	a	l	i	z	true
s	a	l	i	ș	true
s	a	l	l	e	true
s	a	l	m	-	false
s	a	l	m	a	true
s	a	l	m	i	false
s	a	l	m	i	true
s	a	l	m	o	false
s	a	l	m	o	true
s	a	l	m	u	false
s	a	l	o	a	true
s	a	l	o	l	true
s	a	l	o	n	true
s	a	l	o	p	true
s	a	l	p	e	true
s	a	l	p	i	false
s	a	l	p	i	true
s	a	l	t	-	false
s	a	l	t	-	true
s	a	l	t	a	true
s	a	l	t	e	false
s	a	l	t	e	true
s	a	l	t	i	false
s	a	l	t	i	true
s	a	l	t	o	true
s	a	l	t	u	false
s	a	l	t	u	true
s	a	l	t	â	true
s	a	l	t	ă	true
s	a	l	u	b	true
s	a	l	u	l	true
s	a	l	u	r	true
s	a	l	u	t	true
s	a	l	u	ț	true
s	a	l	v	a	true
s	a	l	v	c	true
s	a	l	v	e	true
s	a	l	v	g	true
s	a	l	v	i	true
s	a	l	v	â	true
s	a	l	v	ă	true
s	a	l	ă	-	true
s	a	l	ț	a	true
s	a	l	ț	e	true
s	a	l	ț	i	false
s	a	l	ț	i	true
s	a	l	ț	ă	true
s	a	m	-	-	true
s	a	m	a	-	true
s	a	m	a	c	true
s	a	m	a	l	true
s	a	m	a	n	true
s	a	m	a	r	true
s	a	m	a	u	true
s	a	m	a	v	true
s	a	m	b	a	true
s	a	m	b	e	true
s	a	m	b	l	true
s	a	m	b	o	true
s	a	m	b	ă	true
s	a	m	c	a	true
s	a	m	c	e	true
s	a	m	c	ă	true
s	a	m	e	-	true
s	a	m	e	i	true
s	a	m	e	n	true
s	a	m	e	t	true
s	a	m	e	ș	true
s	a	m	i	c	true
s	a	m	i	f	true
s	a	m	i	n	false
s	a	m	i	n	true
s	a	m	i	t	false
s	a	m	n	i	true
s	a	m	o	a	false
s	a	m	o	a	true
s	a	m	o	e	true
s	a	m	o	f	false
s	a	m	o	g	false
s	a	m	o	i	true
s	a	m	o	m	false
s	a	m	o	t	false
s	a	m	o	v	true
s	a	m	p	a	true
s	a	m	s	a	true
s	a	m	s	o	true
s	a	m	u	l	true
s	a	m	u	r	true
s	a	m	ă	-	true
s	a	n	-	-	true
s	a	n	a	-	true
s	a	n	a	i	true
s	a	n	a	l	true
s	a	n	a	m	true
s	a	n	a	r	true
s	a	n	a	s	true
s	a	n	a	t	true
s	a	n	a	u	true
s	a	n	a	ș	true
s	a	n	a	ț	true
s	a	n	c	a	true
s	a	n	c	e	true
s	a	n	c	h	true
s	a	n	c	t	true
s	a	n	c	u	true
s	a	n	c	ă	true
s	a	n	c	ț	true
s	a	n	d	a	true
s	a	n	d	l	true
s	a	n	d	o	true
s	a	n	d	r	true
s	a	n	d	v	true
s	a	n	e	-	true
s	a	n	e	a	true
s	a	n	e	i	true
s	a	n	e	l	true
s	a	n	e	z	true
s	a	n	f	o	true
s	a	n	g	e	true
s	a	n	g	u	true
s	a	n	g	v	true
s	a	n	h	e	true
s	a	n	i	-	true
s	a	n	i	a	true
s	a	n	i	d	true
s	a	n	i	e	true
s	a	n	i	i	true
s	a	n	i	l	true
s	a	n	i	t	true
s	a	n	i	z	true
s	a	n	j	-	true
s	a	n	j	e	true
s	a	n	j	u	true
s	a	n	m	a	true
s	a	n	o	g	true
s	a	n	p	a	true
s	a	n	s	a	true
s	a	n	s	c	true
s	a	n	s	e	true
s	a	n	t	-	true
s	a	n	t	a	true
s	a	n	t	e	true
s	a	n	t	h	true
s	a	n	t	i	true
s	a	n	t	o	true
s	a	n	t	u	true
s	a	n	t	â	true
s	a	n	t	ă	true
s	a	n	u	a	false
s	a	n	u	a	true
s	a	n	u	l	true
s	a	n	â	n	true
s	a	n	ă	-	true
s	a	n	ă	m	true
s	a	n	ă	r	true
s	a	n	ț	i	true
s	a	p	-	-	true
s	a	p	a	-	true
s	a	p	a	c	true
s	a	p	a	f	true
s	a	p	a	n	true
s	a	p	e	-	true
s	a	p	e	f	true
s	a	p	e	i	true
s	a	p	e	l	true
s	a	p	i	-	true
s	a	p	i	c	true
s	a	p	i	d	true
s	a	p	i	e	true
s	a	p	i	i	true
s	a	p	i	l	true
s	a	p	i	n	true
s	a	p	i	z	true
s	a	p	o	n	true
s	a	p	o	r	true
s	a	p	o	t	true
s	a	p	r	o	true
s	a	p	u	l	true
s	a	p	ă	-	true
s	a	p	ă	f	true
s	a	r	-	-	true
s	a	r	a	-	true
s	a	r	a	b	false
s	a	r	a	b	true
s	a	r	a	f	true
s	a	r	a	g	true
s	a	r	a	i	true
s	a	r	a	l	true
s	a	r	a	m	true
s	a	r	a	u	true
s	a	r	a	z	true
s	a	r	b	a	true
s	a	r	c	a	true
s	a	r	c	e	true
s	a	r	c	i	true
s	a	r	c	o	true
s	a	r	c	ă	true
s	a	r	d	-	true
s	a	r	d	a	true
s	a	r	d	e	true
s	a	r	d	i	true
s	a	r	d	o	true
s	a	r	d	u	true
s	a	r	d	ă	true
s	a	r	e	-	true
s	a	r	e	a	true
s	a	r	e	g	true
s	a	r	e	i	true
s	a	r	e	l	true
s	a	r	g	a	true
s	a	r	i	-	true
s	a	r	i	a	true
s	a	r	i	c	true
s	a	r	i	e	true
s	a	r	i	i	true
s	a	r	i	l	true
s	a	r	i	u	true
s	a	r	i	z	true
s	a	r	l	â	true
s	a	r	m	a	true
s	a	r	m	e	true
s	a	r	o	l	true
s	a	r	o	n	true
s	a	r	o	s	true
s	a	r	s	e	true
s	a	r	t	-	true
s	a	r	t	r	false
s	a	r	t	r	true
s	a	r	t	u	true
s	a	r	u	l	true
s	a	r	z	i	true
s	a	r	ă	-	true
s	a	r	ă	m	true
s	a	r	ă	ț	true
s	a	s	-	-	true
s	a	s	c	h	true
s	a	s	e	-	true
s	a	s	e	m	true
s	a	s	e	r	true
s	a	s	e	ș	true
s	a	s	i	a	true
s	a	s	i	n	true
s	a	s	t	i	true
s	a	s	u	l	true
s	a	s	u	r	true
s	a	t	-	-	true
s	a	t	a	-	true
s	a	t	a	n	true
s	a	t	a	r	true
s	a	t	a	s	true
s	a	t	e	-	true
s	a	t	e	i	true
s	a	t	e	l	true
s	a	t	i	l	true
s	a	t	i	n	true
s	a	t	i	r	true
s	a	t	i	s	true
s	a	t	i	v	true
s	a	t	l	a	false
s	a	t	l	a	true
s	a	t	o	a	true
s	a	t	o	r	true
s	a	t	r	a	true
s	a	t	r	i	true
s	a	t	u	l	true
s	a	t	u	r	true
s	a	t	â	r	true
s	a	t	ă	-	true
s	a	u	-	-	true
s	a	u	a	-	true
s	a	u	l	-	true
s	a	u	l	a	true
s	a	u	l	e	true
s	a	u	l	u	true
s	a	u	l	ă	true
s	a	u	n	a	true
s	a	u	n	e	true
s	a	u	n	ă	true
s	a	u	r	i	true
s	a	u	r	o	true
s	a	v	a	n	true
s	a	v	a	r	true
s	a	v	e	r	true
s	a	v	o	a	true
s	a	v	o	i	true
s	a	v	o	n	true
s	a	v	u	r	true
s	a	x	a	n	true
s	a	x	a	t	true
s	a	x	a	u	true
s	a	x	h	o	true
s	a	x	i	c	true
s	a	x	i	f	true
s	a	x	o	f	true
s	a	x	o	n	true
s	a	x	o	t	true
s	a	x	t	u	true
s	a	z	i	-	true
s	a	z	i	i	true
s	a	z	i	l	true
s	a	ș	-	-	true
s	a	ș	e	u	true
s	a	ș	i	-	true
s	a	ș	i	e	true
s	a	ș	i	i	true
s	a	ș	i	l	true
s	a	ș	i	u	true
s	a	ș	u	l	true
s	a	ț	-	-	true
s	a	ț	i	-	true
s	a	ț	i	a	true
s	a	ț	i	e	true
s	a	ț	i	i	true
s	a	ț	i	l	true
s	a	ț	i	o	true
s	a	ț	i	u	true
s	a	ț	u	l	true
s	b	e	i	-	false
s	b	e	i	i	false
s	b	e	i	l	false
s	b	e	r	g	false
s	b	e	r	m	false
s	b	e	t	o	false
s	b	e	u	-	false
s	b	e	u	l	false
s	b	i	a	n	false
s	b	i	e	n	false
s	b	i	f	-	false
s	b	i	f	u	false
s	b	o	r	d	false
s	b	r	a	t	false
s	b	u	n	-	false
s	b	â	r	n	true
s	c	-	-	-	false
s	c	a	-	-	false
s	c	a	a	l	false
s	c	a	a	p	false
s	c	a	b	e	false
s	c	a	b	i	false
s	c	a	b	i	true
s	c	a	b	r	true
s	c	a	d	-	true
s	c	a	d	a	false
s	c	a	d	e	false
s	c	a	d	e	true
s	c	a	d	o	false
s	c	a	d	r	false
s	c	a	d	ă	false
s	c	a	d	ă	true
s	c	a	f	-	false
s	c	a	f	-	true
s	c	a	f	a	true
s	c	a	f	e	false
s	c	a	f	e	true
s	c	a	f	o	true
s	c	a	f	u	false
s	c	a	f	u	true
s	c	a	f	ă	true
s	c	a	i	-	false
s	c	a	i	-	true
s	c	a	i	a	false
s	c	a	i	e	false
s	c	a	i	e	true
s	c	a	i	i	true
s	c	a	i	l	true
s	c	a	i	u	true
s	c	a	i	v	false
s	c	a	j	-	false
s	c	a	j	e	false
s	c	a	j	u	false
s	c	a	l	-	false
s	c	a	l	a	false
s	c	a	l	a	true
s	c	a	l	c	false
s	c	a	l	d	true
s	c	a	l	e	false
s	c	a	l	e	true
s	c	a	l	i	false
s	c	a	l	i	true
s	c	a	l	o	false
s	c	a	l	o	true
s	c	a	l	p	true
s	c	a	l	u	false
s	c	a	l	z	true
s	c	a	l	ă	false
s	c	a	l	ă	true
s	c	a	l	ț	false
s	c	a	m	-	false
s	c	a	m	a	false
s	c	a	m	a	true
s	c	a	m	e	true
s	c	a	m	o	false
s	c	a	m	o	true
s	c	a	m	p	true
s	c	a	m	ă	true
s	c	a	n	-	false
s	c	a	n	-	true
s	c	a	n	a	false
s	c	a	n	a	true
s	c	a	n	d	true
s	c	a	n	e	false
s	c	a	n	e	true
s	c	a	n	i	false
s	c	a	n	i	true
s	c	a	n	o	false
s	c	a	n	o	true
s	c	a	n	t	false
s	c	a	n	u	false
s	c	a	n	u	true
s	c	a	n	â	true
s	c	a	n	ă	false
s	c	a	n	ă	true
s	c	a	n	ț	false
s	c	a	p	-	true
s	c	a	p	a	false
s	c	a	p	e	true
s	c	a	p	i	true
s	c	a	p	o	true
