b10	a01	a12	a23	a34	syl
r	a	f	-	-	false
r	a	f	a	-	false
r	a	f	a	c	false
r	a	f	a	e	false
r	a	f	a	g	false
r	a	f	a	i	false
r	a	f	a	l	false
r	a	f	a	m	false
r	a	f	a	n	false
r	a	f	a	r	false
r	a	f	a	s	false
r	a	f	a	t	false
r	a	f	a	u	false
r	a	f	a	z	false
r	a	f	a	z	true
r	a	f	a	ș	false
r	a	f	a	ț	false
r	a	f	c	a	false
r	a	f	c	e	false
r	a	f	c	ă	false
r	a	f	e	-	false
r	a	f	e	a	false
r	a	f	e	i	false
r	a	f	e	l	false
r	a	f	e	m	false
r	a	f	e	r	false
r	a	f	e	t	false
r	a	f	e	z	false
r	a	f	e	ț	false
r	a	f	f	i	false
r	a	f	i	-	false
r	a	f	i	a	false
r	a	f	i	c	false
r	a	f	i	d	false
r	a	f	i	e	false
r	a	f	i	i	false
r	a	f	i	l	false
r	a	f	i	m	false
r	a	f	i	n	false
r	a	f	i	r	false
r	a	f	i	s	false
r	a	f	i	t	false
r	a	f	i	z	false
r	a	f	i	ș	false
r	a	f	i	ț	false
r	a	f	l	a	false
r	a	f	l	e	false
r	a	f	l	u	false
r	a	f	l	ă	false
r	a	f	o	a	false
r	a	f	o	b	false
r	a	f	o	c	false
r	a	f	o	f	false
r	a	f	o	l	false
r	a	f	o	m	false
r	a	f	o	n	false
r	a	f	o	r	false
r	a	f	o	s	false
r	a	f	r	a	false
r	a	f	r	e	false
r	a	f	r	i	false
r	a	f	r	i	true
r	a	f	t	-	false
r	a	f	t	a	false
r	a	f	t	e	false
r	a	f	t	o	false
r	a	f	t	u	false
r	a	f	t	ă	false
r	a	f	u	c	false
r	a	f	u	l	false
r	a	f	u	m	false
r	a	f	u	r	false
r	a	f	u	s	false
r	a	f	u	z	false
r	a	f	â	n	false
r	a	f	ă	-	false
r	a	f	ă	c	false
r	a	f	ă	m	false
r	a	f	ă	r	false
r	a	g	-	-	false
r	a	g	a	-	false
r	a	g	a	b	false
r	a	g	a	c	false
r	a	g	a	d	false
r	a	g	a	g	false
r	a	g	a	i	false
r	a	g	a	j	false
r	a	g	a	l	false
r	a	g	a	m	false
r	a	g	a	n	false
r	a	g	a	r	false
r	a	g	a	r	true
r	a	g	a	s	false
r	a	g	a	t	false
r	a	g	a	u	false
r	a	g	a	v	false
r	a	g	a	z	false
r	a	g	a	ș	false
r	a	g	a	ț	false
r	a	g	d	e	false
r	a	g	d	i	false
r	a	g	e	-	false
r	a	g	e	a	false
r	a	g	e	d	false
r	a	g	e	i	false
r	a	g	e	l	false
r	a	g	e	m	false
r	a	g	e	n	false
r	a	g	e	r	false
r	a	g	e	t	false
r	a	g	e	u	false
r	a	g	e	z	false
r	a	g	e	ț	false
r	a	g	h	e	false
r	a	g	h	i	false
r	a	g	i	-	false
r	a	g	i	a	false
r	a	g	i	c	false
r	a	g	i	e	false
r	a	g	i	i	false
r	a	g	i	l	false
r	a	g	i	n	false
r	a	g	i	o	false
r	a	g	i	s	false
r	a	g	i	u	false
r	a	g	i	ș	false
r	a	g	i	ț	false
r	a	g	l	a	false
r	a	g	l	i	false
r	a	g	l	o	false
r	a	g	m	a	false
r	a	g	m	e	false
r	a	g	m	â	false
r	a	g	m	ă	false
r	a	g	n	o	false
r	a	g	o	-	false
r	a	g	o	a	false
r	a	g	o	g	false
r	a	g	o	g	true
r	a	g	o	l	false
r	a	g	o	m	false
r	a	g	o	n	false
r	a	g	o	r	false
r	a	g	o	s	false
r	a	g	o	t	false
r	a	g	o	u	false
r	a	g	r	a	false
r	a	g	r	e	false
r	a	g	r	i	false
r	a	g	s	t	false
r	a	g	u	a	false
r	a	g	u	l	false
r	a	g	u	r	false
r	a	g	u	s	false
r	a	g	u	ș	false
r	a	g	â	n	false
r	a	g	ă	-	false
r	a	g	ă	m	false
r	a	g	ă	r	false
r	a	g	ă	t	false
r	a	h	-	-	false
r	a	h	a	-	false
r	a	h	a	g	false
r	a	h	a	m	false
r	a	h	a	n	false
r	a	h	a	t	false
r	a	h	e	-	false
r	a	h	e	a	false
r	a	h	e	e	false
r	a	h	e	i	false
r	a	h	e	o	false
r	a	h	i	-	false
r	a	h	i	a	false
r	a	h	i	c	false
r	a	h	i	d	false
r	a	h	i	e	false
r	a	h	i	i	false
r	a	h	i	l	false
r	a	h	i	o	false
r	a	h	i	s	false
r	a	h	i	t	false
r	a	h	m	a	false
r	a	h	m	e	false
r	a	h	m	ă	false
r	a	h	n	i	false
r	a	h	n	o	false
r	a	h	o	a	false
r	a	h	o	m	false
r	a	h	o	n	false
r	a	h	o	v	false
r	a	h	t	-	false
r	a	h	t	u	false
r	a	h	u	l	false
r	a	h	u	r	false
r	a	h	ă	-	false
r	a	i	-	-	false
r	a	i	a	-	false
r	a	i	a	d	false
r	a	i	a	i	false
r	a	i	a	l	false
r	a	i	a	m	false
r	a	i	a	r	false
r	a	i	a	s	false
r	a	i	a	t	false
r	a	i	a	u	false
r	a	i	a	z	false
r	a	i	a	ș	false
r	a	i	a	ț	false
r	a	i	b	a	false
r	a	i	b	e	false
r	a	i	b	i	false
r	a	i	b	ă	false
r	a	i	c	-	false
r	a	i	c	a	false
r	a	i	c	e	false
r	a	i	c	i	false
r	a	i	c	ă	false
r	a	i	d	-	false
r	a	i	d	a	false
r	a	i	d	o	false
r	a	i	d	u	false
r	a	i	e	-	false
r	a	i	e	c	false
r	a	i	e	i	false
r	a	i	e	l	false
r	a	i	e	m	false
r	a	i	e	p	false
r	a	i	e	r	false
r	a	i	e	u	false
r	a	i	e	z	false
r	a	i	f	-	false
r	a	i	f	e	false
r	a	i	f	u	false
r	a	i	g	r	false
r	a	i	i	-	false
r	a	i	l	a	false
r	a	i	l	e	false
r	a	i	l	i	false
r	a	i	l	o	false
r	a	i	l	â	false
r	a	i	l	ă	false
r	a	i	m	a	false
r	a	i	m	p	false
r	a	i	m	u	false
r	a	i	n	a	false
r	a	i	n	d	false
r	a	i	n	e	false
r	a	i	n	f	false
r	a	i	n	i	false
r	a	i	n	o	false
r	a	i	n	t	false
r	a	i	n	ă	false
r	a	i	o	a	false
r	a	i	o	n	false
r	a	i	r	i	false
r	a	i	s	m	false
r	a	i	s	t	false
r	a	i	t	a	false
r	a	i	t	e	false
r	a	i	t	ă	false
r	a	i	u	l	false
r	a	i	u	r	false
r	a	i	z	a	false
r	a	i	z	e	false
r	a	i	z	â	false
r	a	i	z	ă	false
r	a	i	ș	t	false
r	a	i	ș	v	false
r	a	i	ț	-	false
r	a	i	ț	a	false
r	a	i	ț	e	false
r	a	i	ț	u	false
r	a	i	ț	ă	false
r	a	j	-	-	false
r	a	j	a	-	false
r	a	j	a	h	false
r	a	j	a	i	false
r	a	j	a	m	false
r	a	j	a	n	false
r	a	j	a	r	false
r	a	j	a	s	false
r	a	j	a	t	false
r	a	j	a	u	false
r	a	j	a	ș	false
r	a	j	a	ț	false
r	a	j	b	a	false
r	a	j	b	e	false
r	a	j	b	ă	false
r	a	j	d	-	false
r	a	j	d	u	false
r	a	j	e	-	false
r	a	j	e	a	false
r	a	j	e	f	false
r	a	j	e	l	false
r	a	j	e	r	false
r	a	j	e	u	false
r	a	j	e	z	false
r	a	j	i	-	false
r	a	j	i	i	false
r	a	j	i	l	false
r	a	j	i	s	false
r	a	j	i	ș	false
r	a	j	o	a	false
r	a	j	o	n	false
r	a	j	o	r	false
r	a	j	o	s	false
r	a	j	o	ș	false
r	a	j	u	d	false
r	a	j	u	l	false
r	a	j	u	r	false
r	a	j	u	t	false
r	a	j	u	t	true
r	a	j	â	n	false
r	a	j	ă	-	false
r	a	j	ă	m	false
r	a	j	ă	r	false
r	a	k	i	a	false
r	a	k	i	e	false
r	a	l	-	-	false
r	a	l	a	-	false
r	a	l	a	c	false
r	a	l	a	i	false
r	a	l	a	l	false
r	a	l	a	m	false
r	a	l	a	n	false
r	a	l	a	r	false
r	a	l	a	s	false
r	a	l	a	t	false
r	a	l	a	u	false
r	a	l	a	x	false
r	a	l	a	ș	false
r	a	l	a	ț	false
r	a	l	b	a	true
r	a	l	c	o	false
r	a	l	d	-	false
r	a	l	d	e	false
r	a	l	d	i	false
r	a	l	d	u	false
r	a	l	e	-	false
r	a	l	e	a	false
r	a	l	e	g	false
r	a	l	e	i	false
r	a	l	e	l	false
r	a	l	e	u	false
r	a	l	e	x	false
r	a	l	e	z	false
r	a	l	e	ț	false
r	a	l	g	i	false
r	a	l	g	i	true
r	a	l	i	-	false
r	a	l	i	a	false
r	a	l	i	a	true
r	a	l	i	b	false
r	a	l	i	c	false
r	a	l	i	d	false
r	a	l	i	e	false
r	a	l	i	f	false
r	a	l	i	g	false
r	a	l	i	i	false
r	a	l	i	l	false
r	a	l	i	m	false
r	a	l	i	n	false
r	a	l	i	o	false
r	a	l	i	p	false
r	a	l	i	s	false
r	a	l	i	t	false
r	a	l	i	u	false
r	a	l	i	v	false
r	a	l	i	z	false
r	a	l	i	ș	false
r	a	l	l	e	false
r	a	l	l	o	false
r	a	l	m	a	false
r	a	l	m	e	false
r	a	l	n	i	false
r	a	l	o	-	false
r	a	l	o	a	false
r	a	l	o	g	false
r	a	l	o	i	false
r	a	l	o	p	false
r	a	l	o	v	false
r	a	l	t	a	false
r	a	l	t	e	false
r	a	l	t	o	false
r	a	l	t	ă	false
r	a	l	u	l	false
r	a	l	u	m	false
r	a	l	u	m	true
r	a	l	u	n	true
r	a	l	u	p	false
r	a	l	u	r	false
r	a	l	z	i	false
r	a	l	â	c	false
r	a	l	â	n	false
r	a	l	ă	-	false
r	a	l	ă	i	false
r	a	l	ă	m	false
r	a	l	ă	r	false
r	a	l	ă	u	false
r	a	m	-	-	false
r	a	m	a	-	false
r	a	m	a	b	false
r	a	m	a	g	false
r	a	m	a	i	false
r	a	m	a	j	false
r	a	m	a	l	false
r	a	m	a	m	false
r	a	m	a	n	false
r	a	m	a	r	false
r	a	m	a	s	false
r	a	m	a	t	false
r	a	m	a	u	false
r	a	m	a	z	false
r	a	m	a	ș	false
r	a	m	a	ț	false
r	a	m	b	-	false
r	a	m	b	a	false
r	a	m	b	e	false
r	a	m	b	i	false
r	a	m	b	l	false
r	a	m	b	o	false
r	a	m	b	u	false
r	a	m	c	a	false
r	a	m	c	e	false
r	a	m	c	ă	false
r	a	m	e	-	false
r	a	m	e	a	false
r	a	m	e	c	false
r	a	m	e	d	false
r	a	m	e	e	false
r	a	m	e	f	false
r	a	m	e	i	false
r	a	m	e	l	false
r	a	m	e	n	false
r	a	m	e	r	false
r	a	m	e	t	false
r	a	m	e	u	false
r	a	m	e	z	false
r	a	m	f	e	false
r	a	m	f	o	false
r	a	m	i	-	false
r	a	m	i	a	false
r	a	m	i	c	false
r	a	m	i	d	false
r	a	m	i	e	false
r	a	m	i	f	false
r	a	m	i	i	false
r	a	m	i	l	false
r	a	m	i	m	false
r	a	m	i	n	false
r	a	m	i	n	true
r	a	m	i	s	false
r	a	m	i	t	false
r	a	m	i	ș	false
r	a	m	l	â	false
r	a	m	m	e	false
r	a	m	n	e	false
r	a	m	n	e	true
r	a	m	n	i	false
r	a	m	n	i	true
r	a	m	o	a	false
r	a	m	o	d	false
r	a	m	o	f	false
r	a	m	o	g	false
r	a	m	o	l	false
r	a	m	o	n	false
r	a	m	o	r	false
r	a	m	o	s	false
r	a	m	o	ș	false
r	a	m	p	a	false
r	a	m	p	e	false
r	a	m	p	i	false
r	a	m	p	l	false
r	a	m	p	o	false
r	a	m	p	â	false
r	a	m	p	ă	false
r	a	m	u	l	false
r	a	m	u	n	false
r	a	m	u	r	false
r	a	m	u	s	false
r	a	m	v	a	false
r	a	m	z	-	false
r	a	m	z	a	false
r	a	m	z	e	false
r	a	m	z	i	false
r	a	m	z	u	false
r	a	m	z	ă	false
r	a	m	â	n	false
r	a	m	â	r	false
r	a	m	â	ț	false
r	a	m	ă	-	false
r	a	m	ă	l	false
r	a	m	ă	m	false
r	a	m	ă	r	false
r	a	m	ă	s	false
r	a	n	-	-	false
r	a	n	a	-	false
r	a	n	a	i	false
r	a	n	a	l	false
r	a	n	a	m	false
r	a	n	a	r	false
r	a	n	a	s	false
r	a	n	a	t	false
r	a	n	a	u	false
r	a	n	a	v	false
r	a	n	a	z	false
r	a	n	a	ș	false
r	a	n	a	ț	false
r	a	n	c	-	false
r	a	n	c	a	false
r	a	n	c	e	false
r	a	n	c	h	false
r	a	n	c	h	true
r	a	n	c	i	false
r	a	n	c	m	false
r	a	n	c	o	false
r	a	n	c	t	false
r	a	n	c	u	false
r	a	n	c	â	false
r	a	n	c	ă	false
r	a	n	d	-	false
r	a	n	d	a	false
r	a	n	d	e	false
r	a	n	d	i	false
r	a	n	d	o	false
r	a	n	d	r	false
r	a	n	d	u	false
r	a	n	d	ă	false
r	a	n	e	-	false
r	a	n	e	a	false
r	a	n	e	e	false
r	a	n	e	i	false
r	a	n	e	l	false
r	a	n	e	o	false
r	a	n	e	s	false
r	a	n	e	u	false
r	a	n	e	z	false
r	a	n	f	l	false
r	a	n	f	o	false
r	a	n	g	-	false
r	a	n	g	a	false
r	a	n	g	e	false
r	a	n	g	h	false
r	a	n	g	i	false
r	a	n	g	o	false
r	a	n	g	u	false
r	a	n	g	u	true
r	a	n	g	ă	false
r	a	n	h	i	false
r	a	n	h	o	false
r	a	n	i	-	false
r	a	n	i	a	false
r	a	n	i	c	false
r	a	n	i	d	false
r	a	n	i	e	false
r	a	n	i	f	false
r	a	n	i	i	false
r	a	n	i	l	false
r	a	n	i	m	false
r	a	n	i	n	false
r	a	n	i	o	false
r	a	n	i	s	false
r	a	n	i	t	false
r	a	n	i	u	false
r	a	n	i	v	false
r	a	n	i	z	false
r	a	n	i	ș	false
r	a	n	i	ț	false
r	a	n	j	-	false
r	a	n	j	a	false
r	a	n	j	e	false
r	a	n	j	o	false
r	a	n	j	u	false
r	a	n	j	â	false
r	a	n	j	ă	false
r	a	n	k	l	false
r	a	n	o	-	false
r	a	n	o	a	false
r	a	n	o	d	false
r	a	n	o	d	true
r	a	n	o	f	false
r	a	n	o	g	false
r	a	n	o	i	false
r	a	n	o	l	false
r	a	n	o	m	false
r	a	n	o	p	false
r	a	n	o	r	false
r	a	n	o	s	false
r	a	n	o	ș	false
r	a	n	s	-	false
r	a	n	s	a	false
r	a	n	s	b	false
r	a	n	s	c	false
r	a	n	s	d	false
r	a	n	s	e	false
r	a	n	s	f	false
r	a	n	s	g	false
r	a	n	s	h	false
r	a	n	s	i	false
r	a	n	s	l	false
r	a	n	s	m	false
r	a	n	s	n	false
r	a	n	s	o	false
r	a	n	s	p	false
r	a	n	s	s	false
r	a	n	s	t	false
r	a	n	s	u	false
r	a	n	s	v	false
r	a	n	s	ă	false
r	a	n	t	-	false
r	a	n	t	a	false
r	a	n	t	e	false
r	a	n	t	i	false
r	a	n	t	o	false
r	a	n	t	u	false
r	a	n	t	â	false
r	a	n	t	ă	false
r	a	n	u	c	false
r	a	n	u	l	false
r	a	n	u	m	false
r	a	n	u	n	false
r	a	n	u	r	false
r	a	n	u	t	false
r	a	n	v	e	false
r	a	n	z	-	false
r	a	n	z	a	false
r	a	n	z	e	false
r	a	n	z	i	false
r	a	n	z	u	false
r	a	n	â	n	false
r	a	n	ă	-	false
r	a	n	ă	m	false
r	a	n	ă	r	false
r	a	n	ș	a	false
r	a	n	ș	e	false
r	a	n	ș	â	false
r	a	n	ș	ă	false
r	a	n	ț	-	false
r	a	n	ț	a	false
r	a	n	ț	e	false
r	a	n	ț	i	false
r	a	n	ț	u	false
r	a	n	ț	ă	false
r	a	o	a	m	false
r	a	o	c	c	false
r	a	o	c	t	false
r	a	o	c	u	false
r	a	o	f	e	false
r	a	o	m	-	false
r	a	o	m	e	false
r	a	o	m	u	false
r	a	o	n	-	false
r	a	o	n	i	false
r	a	o	n	u	false
r	a	o	p	t	false
r	a	o	r	d	false
r	a	o	t	r	false
r	a	p	-	-	false
r	a	p	a	-	false
r	a	p	a	c	false
r	a	p	a	g	false
r	a	p	a	i	false
r	a	p	a	j	false
r	a	p	a	k	false
r	a	p	a	m	false
r	a	p	a	n	false
r	a	p	a	p	false
r	a	p	a	r	false
r	a	p	a	s	false
r	a	p	a	t	false
r	a	p	a	u	false
r	a	p	a	z	false
r	a	p	a	ș	false
r	a	p	a	ț	false
r	a	p	e	-	false
r	a	p	e	a	false
r	a	p	e	i	false
r	a	p	e	l	false
r	a	p	e	n	false
r	a	p	e	r	false
r	a	p	e	t	false
r	a	p	e	u	false
r	a	p	e	z	false
r	a	p	i	-	false
r	a	p	i	a	false
r	a	p	i	c	false
r	a	p	i	d	false
r	a	p	i	e	false
r	a	p	i	i	false
r	a	p	i	l	false
r	a	p	i	n	false
r	a	p	i	o	false
r	a	p	i	s	false
r	a	p	i	t	false
r	a	p	i	u	false
r	a	p	i	z	false
r	a	p	i	ș	false
r	a	p	i	ț	false
r	a	p	l	a	false
r	a	p	l	e	false
r	a	p	l	o	false
r	a	p	n	e	false
r	a	p	n	i	false
r	a	p	o	a	false
r	a	p	o	d	false
r	a	p	o	l	false
r	a	p	o	n	false
r	a	p	o	p	false
r	a	p	o	r	false
r	a	p	o	z	false
r	a	p	p	a	false
r	a	p	r	e	false
r	a	p	r	o	false
r	a	p	s	i	false
r	a	p	s	o	false
r	a	p	t	-	false
r	a	p	t	e	false
r	a	p	t	o	false
r	a	p	t	u	false
r	a	p	u	i	false
r	a	p	u	l	false
r	a	p	u	n	false
r	a	p	u	r	false
r	a	p	u	s	false
r	a	p	u	ș	false
r	a	p	â	n	false
r	a	p	ă	-	false
r	a	p	ă	m	false
r	a	p	ă	n	false
r	a	p	ă	r	false
r	a	r	-	-	false
r	a	r	a	-	false
r	a	r	a	f	false
r	a	r	a	h	false
r	a	r	a	l	false
r	a	r	a	n	false
r	a	r	a	p	false
r	a	r	a	r	false
r	a	r	a	u	false
r	a	r	b	i	false
r	a	r	b	i	true
r	a	r	c	h	false
r	a	r	d	i	false
r	a	r	e	-	false
r	a	r	e	a	false
r	a	r	e	c	false
r	a	r	e	f	false
r	a	r	e	g	false
r	a	r	e	i	false
r	a	r	e	l	false
r	a	r	e	n	false
r	a	r	e	o	false
r	a	r	e	s	false
r	a	r	e	v	false
r	a	r	e	z	false
r	a	r	g	i	false
r	a	r	g	i	true
r	a	r	h	-	false
r	a	r	h	a	false
r	a	r	h	i	false
r	a	r	h	u	false
r	a	r	i	-	false
r	a	r	i	a	false
r	a	r	i	e	false
r	a	r	i	f	false
r	a	r	i	i	false
r	a	r	i	l	false
r	a	r	i	p	false
r	a	r	i	p	true
r	a	r	i	s	false
r	a	r	i	t	false
r	a	r	i	u	false
r	a	r	i	z	false
r	a	r	i	ș	false
r	a	r	i	ț	false
r	a	r	m	a	false
r	a	r	m	a	true
r	a	r	m	e	false
r	a	r	m	e	true
r	a	r	m	â	false
r	a	r	m	â	true
r	a	r	m	ă	false
r	a	r	m	ă	true
r	a	r	o	c	false
r	a	r	o	ș	false
r	a	r	t	i	false
r	a	r	t	i	true
r	a	r	u	l	false
r	a	r	u	p	false
r	a	r	u	r	false
r	a	r	ă	-	false
r	a	r	ă	c	false
r	a	r	ă	m	false
r	a	r	ă	ț	false
r	a	s	-	-	false
r	a	s	a	-	false
r	a	s	a	i	false
r	a	s	a	j	false
r	a	s	a	l	false
r	a	s	a	m	false
r	a	s	a	n	false
r	a	s	a	r	false
r	a	s	a	s	false
r	a	s	a	t	false
r	a	s	a	u	false
r	a	s	a	ș	false
r	a	s	a	ț	false
r	a	s	c	h	false
r	a	s	c	i	false
r	a	s	c	o	false
r	a	s	c	u	false
r	a	s	c	â	false
r	a	s	c	ă	false
r	a	s	e	-	false
r	a	s	e	a	false
r	a	s	e	c	false
r	a	s	e	e	false
r	a	s	e	i	false
r	a	s	e	l	false
r	a	s	e	m	false
r	a	s	e	n	false
r	a	s	e	o	false
r	a	s	e	p	false
r	a	s	e	r	false
r	a	s	e	t	false
r	a	s	e	u	false
r	a	s	e	x	false
r	a	s	e	z	false
r	a	s	e	ș	false
r	a	s	i	a	false
r	a	s	i	a	true
r	a	s	i	c	false
r	a	s	i	e	false
r	a	s	i	e	true
r	a	s	i	g	false
r	a	s	i	i	false
r	a	s	i	l	false
r	a	s	i	m	false
r	a	s	i	n	false
r	a	s	i	o	false
r	a	s	i	r	false
r	a	s	i	s	false
r	a	s	i	ș	false
r	a	s	l	a	false
r	a	s	l	e	false
r	a	s	l	ă	false
r	a	s	m	-	false
r	a	s	m	i	false
r	a	s	m	u	false
r	a	s	n	a	false
r	a	s	n	e	false
r	a	s	n	i	false
r	a	s	n	ă	false
r	a	s	o	a	false
r	a	s	o	l	false
r	a	s	o	n	false
r	a	s	o	r	false
r	a	s	p	e	false
r	a	s	p	i	false
r	a	s	p	o	false
r	a	s	s	-	false
r	a	s	s	u	false
r	a	s	t	-	false
r	a	s	t	a	false
r	a	s	t	e	false
r	a	s	t	e	true
r	a	s	t	i	false
r	a	s	t	o	false
r	a	s	t	r	false
r	a	s	t	r	true
r	a	s	t	u	false
r	a	s	t	â	false
r	a	s	t	ă	false
r	a	s	u	b	false
r	a	s	u	l	false
r	a	s	u	n	false
r	a	s	u	r	false
r	a	s	â	n	false
r	a	s	ă	-	false
r	a	s	ă	g	false
r	a	s	ă	l	false
r	a	s	ă	m	false
r	a	s	ă	r	false
r	a	t	-	-	false
r	a	t	a	-	false
r	a	t	a	b	false
r	a	t	a	c	false
r	a	t	a	f	false
r	a	t	a	g	false
r	a	t	a	i	false
r	a	t	a	j	false
r	a	t	a	m	false
r	a	t	a	n	false
r	a	t	a	r	false
r	a	t	a	s	false
r	a	t	a	t	false
r	a	t	a	u	false
r	a	t	a	x	false
r	a	t	a	ș	false
r	a	t	a	ț	false
r	a	t	e	-	false
r	a	t	e	a	false
r	a	t	e	g	false
r	a	t	e	i	false
r	a	t	e	k	false
r	a	t	e	l	false
r	a	t	e	l	true
r	a	t	e	m	false
r	a	t	e	n	false
r	a	t	e	r	false
r	a	t	e	u	false
r	a	t	e	x	false
r	a	t	e	z	false
r	a	t	e	ș	false
r	a	t	e	ț	false
r	a	t	h	o	false
r	a	t	i	a	false
r	a	t	i	c	false
r	a	t	i	e	false
r	a	t	i	f	false
r	a	t	i	g	false
r	a	t	i	i	false
r	a	t	i	l	false
r	a	t	i	m	false
r	a	t	i	n	false
r	a	t	i	p	false
r	a	t	i	r	false
r	a	t	i	s	false
r	a	t	i	t	false
r	a	t	i	v	false
r	a	t	i	z	false
r	a	t	i	ș	false
r	a	t	i	ț	false
r	a	t	l	o	false
r	a	t	o	-	false
r	a	t	o	a	false
r	a	t	o	c	false
r	a	t	o	d	false
r	a	t	o	g	false
r	a	t	o	j	false
r	a	t	o	l	false
r	a	t	o	m	false
r	a	t	o	m	true
r	a	t	o	n	false
r	a	t	o	p	false
r	a	t	o	r	false
r	a	t	o	s	false
r	a	t	o	t	false
r	a	t	o	u	false
r	a	t	o	z	false
r	a	t	r	a	false
r	a	t	r	e	false
r	a	t	r	i	false
r	a	t	r	o	false
r	a	t	r	ă	false
r	a	t	u	b	false
r	a	t	u	i	false
r	a	t	u	l	false
r	a	t	u	r	false
r	a	t	u	s	false
r	a	t	â	n	false
r	a	t	ă	-	false
r	a	t	ă	m	false
r	a	t	ă	r	false
r	a	u	-	-	false
r	a	u	a	-	false
r	a	u	c	a	false
r	a	u	d	a	false
r	a	u	d	e	false
r	a	u	d	u	false
r	a	u	d	â	false
r	a	u	d	ă	false
r	a	u	l	-	false
r	a	u	l	a	false
r	a	u	l	e	false
r	a	u	l	i	false
r	a	u	l	i	true
r	a	u	l	u	false
r	a	u	l	â	false
r	a	u	l	ă	false
r	a	u	m	a	false
r	a	u	m	e	false
r	a	u	m	ă	false
r	a	u	n	-	false
r	a	u	n	i	false
r	a	u	r	-	false
r	a	u	r	b	false
r	a	u	r	e	false
r	a	u	r	e	true
r	a	u	r	g	false
r	a	u	r	i	false
r	a	u	r	i	true
r	a	u	r	u	false
r	a	u	t	e	false
r	a	v	-	-	false
r	a	v	a	-	false
r	a	v	a	c	false
r	a	v	a	d	false
r	a	v	a	g	false
r	a	v	a	i	false
r	a	v	a	l	false
r	a	v	a	l	true
r	a	v	a	m	false
r	a	v	a	n	false
r	a	v	a	r	false
r	a	v	a	s	false
r	a	v	a	t	false
r	a	v	a	u	false
r	a	v	a	z	false
r	a	v	a	ș	false
r	a	v	a	ț	false
r	a	v	e	-	false
r	a	v	e	a	false
r	a	v	e	c	false
r	a	v	e	e	false
r	a	v	e	g	false
r	a	v	e	h	false
r	a	v	e	i	false
r	a	v	e	l	false
r	a	v	e	n	false
r	a	v	e	r	false
r	a	v	e	s	false
r	a	v	e	t	false
r	a	v	e	z	false
r	a	v	e	ț	false
r	a	v	i	-	false
r	a	v	i	a	false
r	a	v	i	a	true
r	a	v	i	d	false
r	a	v	i	e	false
r	a	v	i	f	false
r	a	v	i	g	false
r	a	v	i	i	false
r	a	v	i	l	false
r	a	v	i	m	false
r	a	v	i	n	false
r	a	v	i	o	false
r	a	v	i	o	true
r	a	v	i	r	false
r	a	v	i	s	false
r	a	v	i	t	false
r	a	v	i	z	false
r	a	v	l	i	false
r	a	v	n	i	false
r	a	v	o	-	false
r	a	v	o	l	false
r	a	v	o	r	false
r	a	v	o	s	false
r	a	v	u	l	false
r	a	v	u	r	false
r	a	v	â	n	false
r	a	v	ă	-	false
r	a	v	ă	m	false
r	a	v	ă	n	false
r	a	v	ă	r	false
r	a	x	-	-	false
r	a	x	e	-	false
r	a	x	e	l	false
r	a	x	e	n	false
r	a	x	i	a	false
r	a	x	i	a	true
r	a	x	i	c	false
r	a	x	i	e	false
r	a	x	i	i	false
r	a	x	i	n	false
r	a	x	i	o	false
r	a	x	i	s	false
r	a	x	i	u	false
r	a	x	u	l	false
r	a	x	u	r	false
r	a	z	-	-	false
r	a	z	a	-	false
r	a	z	a	c	false
r	a	z	a	i	false
r	a	z	a	m	false
r	a	z	a	n	false
r	a	z	a	r	false
r	a	z	a	s	false
r	a	z	a	t	false
r	a	z	a	u	false
r	a	z	a	ș	false
r	a	z	a	ț	false
r	a	z	d	a	false
r	a	z	d	e	false
r	a	z	d	ă	false
r	a	z	e	-	false
r	a	z	e	a	false
r	a	z	e	i	false
r	a	z	e	l	false
r	a	z	e	o	false
r	a	z	e	z	false
r	a	z	i	-	false
r	a	z	i	a	false
r	a	z	i	c	false
r	a	z	i	d	false
r	a	z	i	e	false
r	a	z	i	i	false
r	a	z	i	l	false
r	a	z	i	n	false
r	a	z	i	o	false
r	a	z	i	r	false
r	a	z	i	s	false
r	a	z	i	t	false
r	a	z	i	u	false
r	a	z	i	v	false
r	a	z	i	ă	false
r	a	z	i	ș	false
r	a	z	i	ț	false
r	a	z	m	o	false
r	a	z	n	a	false
r	a	z	n	e	false
r	a	z	n	i	false
r	a	z	n	o	false
r	a	z	n	ă	false
r	a	z	o	a	false
r	a	z	o	b	false
r	a	z	o	n	false
r	a	z	o	r	false
r	a	z	u	l	false
r	a	z	u	r	false
r	a	z	â	n	false
r	a	z	ă	-	false
r	a	z	ă	m	false
r	a	z	ă	p	false
r	a	z	ă	r	false
r	a	î	n	c	false
r	a	î	n	ă	false
r	a	ș	-	-	false
r	a	ș	a	-	false
r	a	ș	c	a	false
r	a	ș	c	h	false
r	a	ș	c	o	false
r	a	ș	c	ă	false
r	a	ș	e	-	false
r	a	ș	e	i	false
r	a	ș	e	l	false
r	a	ș	i	-	false
r	a	ș	i	i	false
r	a	ș	i	l	false
r	a	ș	i	n	false
r	a	ș	n	i	false
r	a	ș	o	a	false
r	a	ș	o	c	false
r	a	ș	o	v	false
r	a	ș	p	e	false
r	a	ș	t	i	false
r	a	ș	u	l	false
r	a	ș	u	t	false
r	a	ș	ă	-	false
