b10	a01	a12	a23	syl
ă	v	i	c	true
ă	v	i	e	true
ă	v	i	i	true
ă	v	i	l	true
ă	v	i	m	true
ă	v	i	n	true
ă	v	i	o	true
ă	v	i	r	true
ă	v	i	s	true
ă	v	i	t	true
ă	v	i	u	true
ă	v	i	ș	true
ă	v	i	ț	true
ă	v	l	e	true
ă	v	n	i	false
ă	v	o	a	true
ă	v	o	c	true
ă	v	o	d	true
ă	v	o	i	true
ă	v	o	l	true
ă	v	o	r	true
ă	v	o	s	true
ă	v	o	z	true
ă	v	o	ș	true
ă	v	r	a	true
ă	v	r	ă	true
ă	v	u	l	true
ă	v	u	r	true
ă	v	â	n	true
ă	v	â	r	true
ă	v	ă	c	true
ă	v	ă	d	true
ă	v	ă	i	true
ă	v	ă	l	true
ă	v	ă	n	true
ă	v	ă	r	true
ă	v	ă	z	true
ă	v	ă	ș	true
ă	x	ă	n	true
ă	z	-	-	false
ă	z	a	-	true
ă	z	a	i	true
ă	z	a	m	true
ă	z	a	r	true
ă	z	a	s	true
ă	z	a	t	true
ă	z	a	u	true
ă	z	a	ș	true
ă	z	a	ț	true
ă	z	b	a	false
ă	z	b	e	false
ă	z	b	i	false
ă	z	b	o	false
ă	z	b	u	false
ă	z	b	â	false
ă	z	b	ă	false
ă	z	c	i	false
ă	z	d	a	false
ă	z	d	e	false
ă	z	d	o	false
ă	z	d	r	false
ă	z	d	u	false
ă	z	d	â	false
ă	z	d	ă	false
ă	z	e	-	true
ă	z	e	a	true
ă	z	e	c	true
ă	z	e	i	true
ă	z	e	l	true
ă	z	e	s	true
ă	z	e	z	true
ă	z	e	ș	true
ă	z	g	h	false
ă	z	g	â	false
ă	z	i	-	false
ă	z	i	-	true
ă	z	i	c	true
ă	z	i	i	true
ă	z	i	l	true
ă	z	i	m	true
ă	z	i	n	true
ă	z	i	r	true
ă	z	i	s	true
ă	z	i	t	true
ă	z	i	ș	true
ă	z	i	ț	true
ă	z	j	u	false
ă	z	l	e	false
ă	z	l	o	false
ă	z	l	ă	false
ă	z	m	e	false
ă	z	m	ă	false
ă	z	n	e	false
ă	z	n	i	false
ă	z	n	u	false
ă	z	o	a	true
ă	z	o	i	true
ă	z	o	r	true
ă	z	o	s	true
ă	z	o	ș	true
ă	z	u	-	true
ă	z	u	i	true
ă	z	u	l	true
ă	z	u	r	true
ă	z	u	s	true
ă	z	u	t	true
ă	z	u	ș	true
ă	z	u	ț	true
ă	z	v	i	false
ă	z	v	r	false
ă	z	â	n	true
ă	z	ă	-	true
ă	z	ă	c	true
ă	z	ă	l	true
ă	z	ă	m	true
ă	z	ă	n	true
ă	z	ă	r	true
ă	z	ă	t	true
ă	ș	-	-	false
ă	ș	a	-	true
ă	ș	a	g	true
ă	ș	a	i	true
ă	ș	a	m	true
ă	ș	a	n	true
ă	ș	a	r	true
ă	ș	a	s	true
ă	ș	a	t	true
ă	ș	a	u	true
ă	ș	a	ș	true
ă	ș	a	ț	true
ă	ș	c	a	false
ă	ș	c	h	false
ă	ș	c	i	false
ă	ș	c	u	false
ă	ș	c	ă	false
ă	ș	e	-	true
ă	ș	e	a	true
ă	ș	e	i	true
ă	ș	e	l	true
ă	ș	e	n	true
ă	ș	e	s	true
ă	ș	e	ș	true
ă	ș	i	-	false
ă	ș	i	-	true
ă	ș	i	a	true
ă	ș	i	c	true
ă	ș	i	e	true
ă	ș	i	i	true
ă	ș	i	l	true
ă	ș	i	m	true
ă	ș	i	n	true
ă	ș	i	r	true
ă	ș	i	s	true
ă	ș	i	t	true
ă	ș	i	ș	true
ă	ș	i	ț	true
ă	ș	l	u	false
ă	ș	n	i	false
ă	ș	o	a	true
ă	ș	o	i	true
ă	ș	o	r	true
ă	ș	o	s	true
ă	ș	o	ș	true
ă	ș	p	ă	false
ă	ș	t	e	false
ă	ș	t	i	false
ă	ș	u	g	true
ă	ș	u	i	true
ă	ș	u	l	true
ă	ș	u	n	true
ă	ș	u	r	true
ă	ș	u	ț	true
ă	ș	â	n	true
ă	ș	ă	-	true
ă	ș	ă	m	true
ă	ș	ă	r	true
ă	ș	ă	t	true
ă	ș	ă	ț	true
ă	ț	-	-	false
ă	ț	a	-	true
ă	ț	a	i	true
ă	ț	a	m	true
ă	ț	a	n	true
ă	ț	a	r	true
ă	ț	a	s	true
ă	ț	a	t	true
ă	ț	a	u	true
ă	ț	a	ș	true
ă	ț	a	ț	true
ă	ț	e	a	true
ă	ț	e	i	true
ă	ț	e	l	true
ă	ț	e	n	true
ă	ț	e	s	true
ă	ț	e	z	true
ă	ț	e	ș	true
ă	ț	i	-	false
ă	ț	i	-	true
ă	ț	i	a	true
ă	ț	i	c	true
ă	ț	i	d	true
ă	ț	i	e	true
ă	ț	i	i	true
ă	ț	i	l	true
ă	ț	i	m	true
ă	ț	i	n	true
ă	ț	i	o	true
ă	ț	i	r	true
ă	ț	i	s	true
ă	ț	i	t	true
ă	ț	i	u	true
ă	ț	i	v	true
ă	ț	i	ș	true
ă	ț	i	ț	true
ă	ț	o	a	true
ă	ț	o	i	true
ă	ț	o	s	true
ă	ț	o	ș	true
ă	ț	u	c	true
ă	ț	u	i	true
ă	ț	u	l	true
ă	ț	u	r	true
ă	ț	u	ș	true
ă	ț	â	n	true
ă	ț	ă	-	true
ă	ț	ă	c	true
ă	ț	ă	i	true
ă	ț	ă	m	true
ă	ț	ă	r	true
ă	ț	ă	t	true
ș	a	-	-	false
ș	a	b	a	false
ș	a	b	i	false
ș	a	b	l	false
ș	a	b	o	false
ș	a	b	r	false
ș	a	b	ă	false
ș	a	c	-	false
ș	a	c	a	false
ș	a	c	u	false
ș	a	d	a	false
ș	a	d	e	false
ș	a	d	ă	false
ș	a	f	-	false
ș	a	f	a	false
ș	a	f	o	false
ș	a	f	t	false
ș	a	f	u	false
ș	a	g	-	false
ș	a	g	a	false
ș	a	g	a	true
ș	a	g	r	false
ș	a	g	u	false
ș	a	g	ă	false
ș	a	h	-	false
ș	a	h	i	false
ș	a	h	u	false
ș	a	h	z	false
ș	a	h	ă	false
ș	a	i	-	false
ș	a	i	b	false
ș	a	i	c	false
ș	a	i	d	false
ș	a	i	m	false
ș	a	i	s	false
ș	a	i	u	false
ș	a	i	z	false
ș	a	j	-	false
ș	a	j	e	false
ș	a	j	u	false
ș	a	l	-	false
ș	a	l	a	false
ș	a	l	e	false
ș	a	l	g	false
ș	a	l	i	false
ș	a	l	o	false
ș	a	l	t	false
ș	a	l	u	false
ș	a	l	v	false
ș	a	l	â	false
ș	a	l	ă	false
ș	a	m	-	false
ș	a	m	a	false
ș	a	m	b	false
ș	a	m	e	false
ș	a	m	i	false
ș	a	m	o	false
ș	a	m	p	false
ș	a	m	u	false
ș	a	n	-	false
ș	a	n	a	false
ș	a	n	c	false
ș	a	n	d	false
ș	a	n	e	false
ș	a	n	f	false
ș	a	n	g	false
ș	a	n	h	false
ș	a	n	i	false
ș	a	n	j	false
ș	a	n	s	false
ș	a	n	t	false
ș	a	n	u	false
ș	a	n	ă	false
ș	a	n	ț	false
ș	a	p	a	false
ș	a	p	c	false
ș	a	p	e	false
ș	a	p	i	false
ș	a	p	o	false
ș	a	p	t	false
ș	a	p	â	false
ș	a	p	ă	false
ș	a	r	-	false
ș	a	r	a	false
ș	a	r	b	false
ș	a	r	c	false
ș	a	r	d	false
ș	a	r	e	false
ș	a	r	f	false
ș	a	r	g	false
ș	a	r	i	false
ș	a	r	j	false
ș	a	r	l	false
ș	a	r	m	false
ș	a	r	n	false
ș	a	r	p	false
ș	a	r	t	false
ș	a	r	u	false
ș	a	r	z	false
ș	a	r	ă	false
ș	a	s	e	false
ș	a	s	i	false
ș	a	s	l	false
ș	a	s	ă	false
ș	a	t	-	false
ș	a	t	a	false
ș	a	t	e	false
ș	a	t	o	false
ș	a	t	r	false
ș	a	t	u	false
ș	a	t	ă	false
ș	a	u	-	false
ș	a	u	a	false
ș	a	v	-	false
ș	a	v	a	false
ș	a	v	e	false
ș	a	v	e	true
ș	a	v	i	false
ș	a	v	ă	false
ș	a	z	i	false
ș	a	z	ă	false
ș	a	ș	i	false
ș	a	ș	l	false
ș	a	ț	i	false
ș	b	a	l	true
ș	b	o	i	true
ș	b	u	l	true
ș	b	u	z	true
ș	c	-	-	false
ș	c	a	-	true
ș	c	a	i	true
ș	c	a	m	true
ș	c	a	n	true
ș	c	a	r	true
ș	c	a	s	true
ș	c	a	t	true
ș	c	a	u	true
ș	c	a	v	true
ș	c	a	ș	false
ș	c	a	ș	true
ș	c	a	ț	true
ș	c	e	-	true
ș	c	e	i	true
ș	c	e	l	true
ș	c	h	e	true
ș	c	h	i	false
ș	c	h	i	true
ș	c	i	-	false
ș	c	i	i	true
ș	c	i	l	true
ș	c	i	o	true
ș	c	i	u	true
ș	c	o	-	true
ș	c	o	a	false
ș	c	o	a	true
ș	c	o	c	true
ș	c	o	d	true
ș	c	o	g	true
ș	c	o	l	false
ș	c	o	l	true
ș	c	o	n	true
ș	c	o	r	true
ș	c	o	t	true
ș	c	o	v	true
ș	c	u	i	true
ș	c	u	l	true
ș	c	u	r	true
ș	c	u	ș	true
ș	c	u	ț	true
ș	c	â	n	true
ș	c	ă	-	true
ș	c	ă	a	true
ș	c	ă	c	true
ș	c	ă	i	true
ș	c	ă	l	true
ș	c	ă	m	true
ș	c	ă	n	true
ș	c	ă	r	true
ș	c	ă	t	true
ș	c	ă	u	true
ș	d	e	m	true
ș	e	-	-	false
ș	e	a	-	false
ș	e	a	i	false
ș	e	a	l	false
ș	e	a	m	false
ș	e	a	n	false
ș	e	a	s	false
ș	e	a	u	false
ș	e	a	z	false
ș	e	a	ț	false
ș	e	c	-	false
ș	e	c	t	false
ș	e	c	t	true
ș	e	c	u	false
ș	e	d	-	false
ș	e	d	e	false
ș	e	d	i	false
ș	e	e	-	false
ș	e	e	a	false
ș	e	e	i	false
ș	e	e	l	false
ș	e	e	u	false
ș	e	f	-	false
ș	e	f	a	false
ș	e	f	e	false
ș	e	f	i	false
ș	e	f	t	false
ș	e	f	u	false
ș	e	f	ă	false
ș	e	g	a	false
ș	e	g	u	false
ș	e	i	-	false
ș	e	i	c	false
ș	e	i	d	false
ș	e	i	e	false
ș	e	i	g	false
ș	e	i	i	false
ș	e	i	l	false
ș	e	i	p	false
ș	e	i	t	false
ș	e	i	z	false
ș	e	l	-	false
ș	e	l	a	false
ș	e	l	d	false
ș	e	l	e	false
ș	e	l	f	false
ș	e	l	i	false
ș	e	l	n	false
ș	e	l	o	false
ș	e	l	s	false
ș	e	l	u	false
ș	e	l	â	false
ș	e	l	ă	false
ș	e	m	i	false
ș	e	n	a	false
ș	e	n	c	false
ș	e	n	e	false
ș	e	n	i	false
ș	e	p	c	false
ș	e	p	i	false
ș	e	p	t	false
ș	e	r	-	false
ș	e	r	a	false
ș	e	r	b	false
ș	e	r	e	false
ș	e	r	f	false
ș	e	r	i	false
ș	e	r	l	false
ș	e	r	n	false
ș	e	r	o	false
ș	e	r	p	false
ș	e	r	t	false
ș	e	r	u	false
ș	e	r	v	false
ș	e	r	â	false
ș	e	r	ă	false
ș	e	r	ț	false
ș	e	s	-	false
ș	e	s	a	false
ș	e	s	c	false
ș	e	s	e	false
ș	e	s	i	false
ș	e	s	t	false
ș	e	t	-	false
ș	e	t	a	false
ș	e	t	e	false
ș	e	t	o	false
ș	e	t	u	false
ș	e	t	â	false
ș	e	t	ă	false
ș	e	u	-	false
ș	e	u	a	false
ș	e	u	e	false
ș	e	u	l	false
ș	e	u	r	false
ș	e	u	â	false
ș	e	u	ă	false
ș	e	v	a	false
ș	e	v	e	false
ș	e	v	i	false
ș	e	v	r	false
ș	e	x	i	false
ș	e	z	-	false
ș	e	z	a	false
ș	e	z	e	false
ș	e	z	i	false
ș	e	z	l	false
ș	e	z	u	false
ș	e	z	â	false
ș	e	z	ă	false
ș	e	ș	t	false
ș	e	ț	e	false
ș	e	ț	i	false
ș	f	a	c	false
ș	f	e	i	false
ș	f	e	t	true
ș	f	i	c	false
ș	f	ă	c	false
ș	f	ă	i	false
ș	f	ă	r	false
ș	g	h	e	true
ș	g	r	ă	true
ș	i	-	-	false
ș	i	a	-	false
ș	i	a	c	false
ș	i	a	f	false
ș	i	a	i	false
ș	i	a	l	false
ș	i	a	m	false
ș	i	a	n	false
ș	i	a	r	false
ș	i	a	s	false
ș	i	a	t	false
ș	i	a	u	false
ș	i	a	v	true
ș	i	a	z	false
ș	i	a	ș	false
ș	i	a	ț	false
ș	i	b	o	false
ș	i	c	-	false
ș	i	c	a	false
ș	i	c	e	false
ș	i	c	h	false
ș	i	c	i	false
ș	i	c	o	false
ș	i	c	u	false
ș	i	c	â	false
ș	i	c	ă	false
ș	i	d	e	false
ș	i	d	i	false
ș	i	e	-	false
ș	i	e	i	false
ș	i	e	l	false
ș	i	e	m	false
ș	i	e	n	false
ș	i	e	r	false
ș	i	e	t	false
ș	i	e	z	false
ș	i	f	-	false
ș	i	f	o	false
ș	i	f	u	false
ș	i	i	-	false
ș	i	i	d	false
ș	i	i	i	false
ș	i	i	l	false
ș	i	i	n	false
ș	i	i	s	false
ș	i	i	t	false
ș	i	i	ț	false
ș	i	j	d	false
ș	i	l	a	false
ș	i	l	d	false
ș	i	l	e	false
ș	i	l	i	false
ș	i	l	o	false
ș	i	l	ă	false
ș	i	m	-	false
ș	i	m	a	false
ș	i	m	e	false
ș	i	m	g	false
ș	i	m	i	false
ș	i	n	-	false
ș	i	n	a	false
ș	i	n	d	false
ș	i	n	e	false
ș	i	n	g	false
ș	i	n	i	false
ș	i	n	o	false
ș	i	n	t	false
ș	i	n	u	false
ș	i	n	â	false
ș	i	n	ă	false
ș	i	n	ș	false
ș	i	o	a	false
ș	i	o	n	false
ș	i	o	r	false
ș	i	o	s	false
ș	i	o	ș	false
ș	i	p	-	false
ș	i	p	a	false
ș	i	p	c	false
ș	i	p	i	false
ș	i	p	o	false
ș	i	p	s	false
ș	i	p	u	false
ș	i	r	-	false
ș	i	r	a	false
ș	i	r	c	false
ș	i	r	e	false
ș	i	r	i	false
ș	i	r	o	false
ș	i	r	t	false
ș	i	r	u	false
ș	i	r	â	false
ș	i	r	ă	false
ș	i	s	a	false
ș	i	s	e	false
ș	i	s	m	false
ș	i	s	t	false
ș	i	s	ă	false
ș	i	t	-	false
ș	i	t	a	false
ș	i	t	e	false
ș	i	t	i	false
ș	i	t	o	false
ș	i	t	r	false
ș	i	t	u	false
ș	i	t	ă	false
ș	i	u	-	false
ș	i	u	l	false
ș	i	u	n	false
ș	i	u	r	false
ș	i	v	-	false
ș	i	v	e	false
ș	i	v	i	false
ș	i	v	ă	false
ș	i	z	a	false
ș	i	z	e	false
ș	i	z	â	false
ș	i	z	ă	false
ș	i	ș	-	false
ș	i	ș	c	false
ș	i	ș	i	false
ș	i	ș	o	false
ș	i	ș	t	false
ș	i	ș	u	false
ș	i	ș	ă	false
ș	i	ț	a	false
ș	i	ț	e	false
ș	i	ț	i	false
ș	i	ț	u	false
ș	i	ț	ă	false
ș	k	i	r	true
ș	l	a	g	false
ș	l	a	i	false
ș	l	a	m	false
ș	l	a	m	true
ș	l	a	p	false
ș	l	e	a	false
ș	l	e	a	true
ș	l	e	f	false
ș	l	e	f	true
ș	l	e	g	true
ș	l	e	h	false
ș	l	e	i	false
ș	l	e	m	false
ș	l	e	p	false
ș	l	e	s	true
ș	l	e	t	true
ș	l	e	ș	true
ș	l	e	ț	true
ș	l	i	-	true
ș	l	i	b	false
ș	l	i	c	true
ș	l	i	e	true
ș	l	i	f	false
ș	l	i	i	true
ș	l	i	m	true
ș	l	i	n	true
ș	l	i	r	false
ș	l	i	r	true
ș	l	i	s	true
ș	l	i	t	true
ș	l	i	u	true
ș	l	i	ș	true
ș	l	i	ț	false
ș	l	i	ț	true
ș	l	u	c	false
ș	l	u	c	true
ș	l	u	f	false
ș	l	u	i	true
ș	l	u	s	false
ș	l	â	c	true
ș	m	a	-	true
ș	m	a	c	true
ș	m	a	g	false
ș	m	a	g	true
ș	m	a	l	false
ș	m	a	n	true
ș	m	a	r	true
ș	m	a	ș	true
ș	m	e	-	true
ș	m	e	a	true
ș	m	e	c	false
ș	m	e	g	false
ș	m	e	g	true
ș	m	e	i	true
ș	m	e	l	true
ș	m	e	n	true
ș	m	i	n	true
ș	m	i	r	false
ș	m	i	r	true
ș	m	i	ș	true
ș	m	o	a	true
ș	m	o	l	true
ș	m	o	n	true
ș	m	o	t	false
ș	m	u	l	true
ș	m	u	ș	true
ș	m	u	ț	false
ș	m	u	ț	true
ș	m	â	n	true
ș	m	ă	-	true
ș	m	ă	g	true
ș	m	ă	n	true
ș	n	a	p	false
ș	n	e	a	false
ș	n	e	a	true
ș	n	e	c	false
ș	n	e	g	true
ș	n	e	n	true
ș	n	e	s	false
ș	n	e	s	true
ș	n	e	t	true
ș	n	e	ș	false
ș	n	e	ș	true
ș	n	e	ț	true
ș	n	i	-	false
ș	n	i	-	true
ș	n	i	c	true
ș	n	i	i	false
ș	n	i	i	true
ș	n	i	m	false
ș	n	i	m	true
ș	n	i	n	false
ș	n	i	n	true
ș	n	i	r	false
ș	n	i	r	true
ș	n	i	s	false
ș	n	i	s	true
ș	n	i	t	false
ș	n	i	t	true
ș	n	i	ș	false
ș	n	i	ș	true
ș	n	i	ț	false
ș	n	i	ț	true
ș	n	o	v	true
ș	n	u	i	true
ș	n	u	r	false
ș	o	-	-	false
ș	o	a	-	false
ș	o	a	c	false
ș	o	a	d	false
ș	o	a	i	false
ș	o	a	l	false
ș	o	a	n	false
ș	o	a	p	false
ș	o	a	r	false
ș	o	a	s	false
ș	o	a	u	false
ș	o	a	v	false
ș	o	b	o	false
ș	o	c	-	false
ș	o	c	a	false
ș	o	c	h	false
ș	o	c	u	false
ș	o	c	â	false
ș	o	c	ă	false
ș	o	d	-	false
ș	o	d	e	false
ș	o	d	o	false
ș	o	d	r	false
ș	o	f	a	false
ș	o	f	e	false
ș	o	f	r	false
ș	o	f	â	false
ș	o	f	ă	false
ș	o	i	-	false
ș	o	i	a	false
ș	o	i	e	false
ș	o	i	i	false
ș	o	i	l	false
ș	o	i	m	false
ș	o	i	n	false
ș	o	i	r	false
ș	o	i	s	false
ș	o	i	t	false
ș	o	i	u	false
ș	o	i	ș	false
ș	o	i	ț	false
ș	o	l	-	false
ș	o	l	d	false
ș	o	l	i	false
ș	o	l	t	false
ș	o	m	a	false
ș	o	m	e	false
ș	o	m	o	false
ș	o	m	â	false
ș	o	m	ă	false
ș	o	n	-	false
ș	o	n	a	false
ș	o	n	e	false
ș	o	n	i	false
ș	o	n	t	false
ș	o	n	u	false
ș	o	n	â	false
ș	o	n	ă	false
ș	o	n	ț	false
ș	o	p	a	false
ș	o	p	o	false
ș	o	p	r	false
ș	o	p	t	false
ș	o	p	t	true
ș	o	p	â	false
ș	o	p	ă	false
ș	o	r	-	false
ș	o	r	a	false
ș	o	r	c	false
ș	o	r	d	false
ș	o	r	e	false
ș	o	r	i	false
ș	o	r	o	false
ș	o	r	t	false
ș	o	r	u	false
ș	o	r	â	false
ș	o	r	ă	false
ș	o	r	ț	false
ș	o	s	-	false
ș	o	s	a	false
ș	o	s	e	false
ș	o	s	â	false
ș	o	s	ă	false
ș	o	t	-	false
ș	o	t	e	false
ș	o	t	i	false
ș	o	t	u	false
ș	o	u	-	false
ș	o	u	l	false
ș	o	u	r	false
ș	o	v	a	false
ș	o	v	e	false
ș	o	v	i	false
ș	o	v	o	false
ș	o	v	â	false
ș	o	v	ă	false
ș	o	z	i	false
ș	o	ș	-	false
ș	o	ș	e	false
ș	o	ș	i	false
ș	o	ș	o	false
ș	o	ș	u	false
ș	p	a	c	false
ș	p	a	g	false
ș	p	a	i	false
ș	p	a	l	false
ș	p	a	n	false
ș	p	a	n	true
ș	p	a	r	false
ș	p	e	c	false
ș	p	e	l	true
ș	p	e	r	false
ș	p	e	r	true
ș	p	i	g	false
ș	p	i	l	false
ș	p	i	s	false
ș	p	i	ș	true
ș	p	i	ț	false
ș	p	l	i	false
ș	p	o	r	false
ș	p	r	a	false
ș	p	r	i	false
ș	p	u	l	false
ș	p	u	t	false
ș	p	ă	c	false
ș	p	ă	g	false
ș	p	ă	l	false
ș	p	ă	l	true
ș	r	a	p	false
ș	r	o	t	false
ș	r	u	t	false
ș	r	u	t	true
ș	s	ă	l	true
ș	t	-	-	false
ș	t	a	-	true
ș	t	a	b	false
ș	t	a	c	false
ș	t	a	c	true
ș	t	a	f	false
ș	t	a	i	false
ș	t	a	i	true
ș	t	a	l	true
ș	t	a	m	false
ș	t	a	m	true
ș	t	a	n	false
ș	t	a	n	true
ș	t	a	r	true
ș	t	a	s	true
ș	t	a	t	true
ș	t	a	u	false
ș	t	a	u	true
ș	t	a	v	true
ș	t	a	ș	true
ș	t	a	ț	true
ș	t	e	-	false
ș	t	e	-	true
ș	t	e	a	false
ș	t	e	a	true
ș	t	e	c	false
ș	t	e	c	true
ș	t	e	d	true
ș	t	e	e	true
ș	t	e	f	true
ș	t	e	h	true
ș	t	e	i	true
ș	t	e	j	true
ș	t	e	l	true
ș	t	e	m	false
ș	t	e	m	true
ș	t	e	n	false
ș	t	e	n	true
ș	t	e	p	false
ș	t	e	p	true
ș	t	e	r	false
ș	t	e	r	true
ș	t	e	s	false
ș	t	e	s	true
ș	t	e	t	true
ș	t	e	u	true
ș	t	e	v	false
ș	t	e	v	true
ș	t	e	z	false
ș	t	e	z	true
ș	t	e	ș	false
ș	t	e	ș	true
ș	t	e	ț	true
ș	t	i	-	false
ș	t	i	-	true
ș	t	i	a	false
ș	t	i	a	true
ș	t	i	b	true
ș	t	i	e	false
ș	t	i	e	true
ș	t	i	f	false
ș	t	i	g	true
ș	t	i	h	true
ș	t	i	i	false
ș	t	i	i	true
ș	t	i	l	false
ș	t	i	l	true
ș	t	i	m	false
ș	t	i	m	true
ș	t	i	n	false
ș	t	i	n	true
ș	t	i	o	false
ș	t	i	o	true
ș	t	i	r	false
ș	t	i	r	true
ș	t	i	s	false
ș	t	i	s	true
ș	t	i	t	false
ș	t	i	t	true
ș	t	i	u	false
ș	t	i	u	true
ș	t	i	v	true
ș	t	i	ș	false
ș	t	i	ș	true
ș	t	i	ț	false
ș	t	i	ț	true
ș	t	l	o	true
ș	t	o	-	true
ș	t	o	a	true
ș	t	o	c	false
ș	t	o	c	true
ș	t	o	l	false
ș	t	o	r	true
ș	t	o	u	true
ș	t	r	a	false
ș	t	r	e	false
ș	t	r	i	false
ș	t	r	i	true
ș	t	r	u	false
ș	t	r	u	true
ș	t	u	l	false
ș	t	u	p	false
ș	t	u	r	false
ș	t	u	r	true
ș	t	u	ț	false
ș	t	â	n	true
ș	t	ă	-	true
ș	t	ă	m	true
ș	t	ă	n	false
ș	t	ă	r	true
ș	t	ă	v	true
ș	u	-	-	false
ș	u	a	-	false
ș	u	a	i	false
ș	u	a	j	false
ș	u	a	m	false
ș	u	a	r	false
ș	u	a	s	false
ș	u	a	t	false
ș	u	a	u	false
ș	u	a	ș	false
ș	u	a	ț	false
ș	u	b	a	false
ș	u	b	e	false
ș	u	b	i	false
ș	u	b	l	false
ș	u	b	r	false
ș	u	b	u	false
ș	u	b	ă	false
ș	u	c	-	false
ș	u	c	a	false
ș	u	c	h	false
ș	u	c	o	false
ș	u	c	u	false
ș	u	c	ă	false
ș	u	e	a	false
ș	u	e	r	false
ș	u	e	t	false
ș	u	e	z	false
ș	u	f	a	false
ș	u	g	-	false
ș	u	g	a	false
ș	u	g	e	false
ș	u	g	h	false
ș	u	g	i	false
ș	u	g	o	false
ș	u	g	u	false
ș	u	g	â	false
ș	u	g	ă	false
ș	u	i	-	false
ș	u	i	a	false
ș	u	i	c	false
ș	u	i	e	false
ș	u	i	i	false
ș	u	i	m	false
ș	u	i	n	false
ș	u	i	r	false
ș	u	i	s	false
ș	u	i	t	false
ș	u	i	ș	false
ș	u	i	ț	false
ș	u	l	-	false
ș	u	l	a	false
ș	u	l	c	false
ș	u	l	d	false
ș	u	l	e	false
ș	u	l	i	false
ș	u	l	s	false
ș	u	l	u	false
ș	u	l	ă	false
ș	u	m	a	false
ș	u	m	e	false
ș	u	m	â	false
ș	u	m	ă	false
ș	u	n	-	false
ș	u	n	a	false
ș	u	n	c	false
ș	u	n	e	false
ș	u	n	i	false
ș	u	n	t	false
ș	u	n	u	false
ș	u	n	â	false
ș	u	n	ă	false
ș	u	p	u	false
ș	u	r	a	false
ș	u	r	e	false
ș	u	r	i	false
ș	u	r	o	false
ș	u	r	u	false
ș	u	r	â	false
ș	u	r	ă	false
ș	u	s	-	false
ș	u	s	t	false
ș	u	s	u	false
ș	u	t	-	false
ș	u	t	a	false
ș	u	t	e	false
ș	u	t	i	false
ș	u	t	u	false
ș	u	t	â	false
ș	u	t	ă	false
ș	u	v	-	false
ș	u	v	a	false
ș	u	v	e	false
ș	u	v	i	false
ș	u	v	o	false
ș	u	v	ă	false
ș	u	â	n	false
ș	u	ă	-	false
ș	u	ă	m	false
ș	u	ă	r	false
ș	u	ș	-	false
ș	u	ș	a	false
ș	u	ș	l	false
ș	u	ș	o	false
ș	u	ș	t	false
ș	u	ș	u	false
ș	u	ș	ă	false
ș	u	ț	-	false
ș	u	ț	a	false
ș	u	ț	e	false
ș	u	ț	i	false
ș	u	ț	u	false
ș	u	ț	ă	false
ș	v	a	b	false
ș	v	a	i	false
ș	v	a	n	false
ș	v	a	r	false
ș	v	e	d	false
ș	v	e	m	false
ș	v	e	r	true
ș	v	e	z	false
ș	v	ă	b	false
ș	â	i	-	false
ș	â	i	a	false
ș	â	i	e	false
ș	â	i	i	false
ș	â	i	m	false
ș	â	i	n	false
ș	â	i	r	false
ș	â	i	s	false
ș	â	i	t	false
ș	â	i	ș	false
ș	â	i	ț	false
ș	â	n	-	false
ș	â	n	d	false
ș	â	n	i	false
ș	â	n	u	false
ș	â	ș	â	false
ș	î	n	v	true
ș	ă	-	-	false
ș	ă	d	e	false
ș	ă	g	a	false
ș	ă	g	i	false
ș	ă	i	-	false
ș	ă	i	a	false
ș	ă	i	c	false
ș	ă	i	e	false
ș	ă	i	i	false
ș	ă	i	m	false
ș	ă	i	n	false
ș	ă	i	r	false
ș	ă	i	s	false
ș	ă	i	t	false
ș	ă	i	ș	false
ș	ă	i	ț	false
ș	ă	l	u	false
ș	ă	l	v	false
ș	ă	m	-	false
ș	ă	m	i	false
ș	ă	n	e	false
ș	ă	n	i	false
ș	ă	n	ț	false
ș	ă	r	c	false
ș	ă	r	e	false
ș	ă	r	i	false
ș	ă	t	m	false
ș	ă	t	o	false
ș	ă	t	r	false
ș	ă	t	u	false
ș	ă	v	e	false
ș	ă	v	i	false
ș	ă	ț	e	false
ș	ș	-	-	false
ș	ș	t	-	false
ș	ș	ș	-	false
ș	ș	ș	t	false
ț	a	-	-	false
ț	a	b	i	false
ț	a	b	r	false
ț	a	b	u	false
ț	a	c	-	false
ț	a	c	a	false
ț	a	c	e	false
ț	a	c	h	false
ț	a	c	i	false
ț	a	c	ă	false
ț	a	c	ț	false
ț	a	d	a	false
ț	a	d	e	false
ț	a	d	ă	false
ț	a	f	a	false
ț	a	f	i	false
ț	a	f	o	false
ț	a	g	-	false
ț	a	g	l	false
ț	a	g	u	false
ț	a	h	-	false
ț	a	h	ț	false
ț	a	i	-	false
ț	a	i	c	false
ț	a	i	e	false
ț	a	i	i	false
ț	a	i	l	false
ț	a	i	u	false
ț	a	j	-	false
ț	a	j	e	false
ț	a	j	u	false
ț	a	l	-	false
ț	a	l	i	false
ț	a	l	u	false
ț	a	m	-	false
ț	a	m	b	false
ț	a	m	e	false
ț	a	m	i	false
ț	a	m	u	false
ț	a	n	-	false
ț	a	n	a	false
ț	a	n	c	false
ț	a	n	d	false
ț	a	n	e	false
ț	a	n	i	false
ț	a	n	u	false
