a01	a12	a23	a34	syl
s	u	i	ț	true
s	u	j	e	true
s	u	l	-	false
s	u	l	-	true
s	u	l	a	true
s	u	l	b	true
s	u	l	c	true
s	u	l	d	true
s	u	l	e	true
s	u	l	f	true
s	u	l	g	true
s	u	l	i	true
s	u	l	m	true
s	u	l	p	true
s	u	l	t	true
s	u	l	u	false
s	u	l	u	true
s	u	l	v	true
s	u	l	â	true
s	u	l	ă	true
s	u	l	ț	true
s	u	m	-	true
s	u	m	a	true
s	u	m	b	true
s	u	m	e	true
s	u	m	f	true
s	u	m	i	true
s	u	m	m	true
s	u	m	p	true
s	u	m	u	true
s	u	m	â	true
s	u	m	ă	true
s	u	n	-	true
s	u	n	a	true
s	u	n	d	true
s	u	n	e	true
s	u	n	g	true
s	u	n	i	true
s	u	n	n	true
s	u	n	t	true
s	u	n	u	true
s	u	n	â	true
s	u	n	ă	true
s	u	o	a	true
s	u	o	r	true
s	u	p	-	true
s	u	p	a	true
s	u	p	e	true
s	u	p	i	true
s	u	p	l	true
s	u	p	o	true
s	u	p	r	true
s	u	p	s	true
s	u	p	t	true
s	u	p	u	true
s	u	p	â	true
s	u	p	ă	true
s	u	p	ț	true
s	u	r	-	true
s	u	r	a	false
s	u	r	a	true
s	u	r	c	true
s	u	r	d	true
s	u	r	e	true
s	u	r	f	true
s	u	r	g	true
s	u	r	i	false
s	u	r	i	true
s	u	r	j	true
s	u	r	l	true
s	u	r	m	true
s	u	r	n	true
s	u	r	o	true
s	u	r	p	true
s	u	r	s	true
s	u	r	t	true
s	u	r	u	true
s	u	r	v	true
s	u	r	z	true
s	u	r	â	true
s	u	r	ă	true
s	u	r	ș	true
s	u	s	-	true
s	u	s	a	true
s	u	s	c	true
s	u	s	e	true
s	u	s	m	true
s	u	s	n	true
s	u	s	p	true
s	u	s	t	true
s	u	s	u	true
s	u	s	z	true
s	u	s	ț	true
s	u	t	-	true
s	u	t	a	true
s	u	t	e	true
s	u	t	i	true
s	u	t	o	true
s	u	t	r	true
s	u	t	u	true
s	u	t	ă	true
s	u	v	a	true
s	u	v	e	true
s	u	z	-	true
s	u	z	e	true
s	u	z	i	true
s	u	z	l	true
s	u	z	ă	true
s	u	ș	a	true
s	u	ș	e	true
s	u	ș	i	true
s	u	ș	o	true
s	u	ș	ă	true
s	u	ț	-	true
s	u	ț	a	true
s	u	ț	e	true
s	u	ț	i	true
s	u	ț	u	true
s	u	ț	ă	true
s	v	a	l	false
s	v	a	n	false
s	v	a	s	true
s	v	a	z	false
s	v	e	r	false
s	v	e	r	true
s	v	e	t	true
s	v	o	i	false
s	w	i	n	true
s	z	i	-	false
s	z	i	c	false
s	z	i	s	false
s	z	i	ș	false
s	z	ă	p	false
s	z	ă	v	false
s	â	c	-	true
s	â	c	â	true
s	â	i	-	true
s	â	i	a	true
s	â	i	e	true
s	â	i	i	true
s	â	i	m	true
s	â	i	n	true
s	â	i	r	true
s	â	i	s	true
s	â	i	t	true
s	â	i	ș	true
s	â	i	ț	true
s	â	m	b	true
s	â	n	-	true
s	â	n	a	true
s	â	n	c	true
s	â	n	d	true
s	â	n	e	true
s	â	n	g	true
s	â	n	i	true
s	â	n	t	true
s	â	n	u	true
s	â	n	z	true
s	â	n	ă	true
s	â	n	ț	true
s	â	r	b	true
s	â	r	d	true
s	â	r	g	true
s	â	r	m	true
s	â	s	â	true
s	î	n	ț	false
s	î	n	ț	true
s	ă	-	-	true
s	ă	b	i	true
s	ă	b	u	true
s	ă	b	ă	true
s	ă	c	a	true
s	ă	c	e	true
s	ă	c	i	true
s	ă	c	o	true
s	ă	c	u	true
s	ă	c	ă	true
s	ă	d	e	true
s	ă	d	i	true
s	ă	g	e	true
s	ă	g	i	true
s	ă	g	n	true
s	ă	g	u	true
s	ă	g	ă	true
s	ă	h	ă	true
s	ă	i	-	true
s	ă	i	a	true
s	ă	i	d	true
s	ă	i	e	true
s	ă	i	i	true
s	ă	i	l	true
s	ă	i	m	true
s	ă	i	n	true
s	ă	i	r	true
s	ă	i	s	true
s	ă	i	t	true
s	ă	i	ș	true
s	ă	i	ț	true
s	ă	l	-	true
s	ă	l	a	true
s	ă	l	b	true
s	ă	l	c	true
s	ă	l	e	true
s	ă	l	i	true
s	ă	l	o	true
s	ă	l	t	true
s	ă	l	â	true
s	ă	l	ă	true
s	ă	m	-	true
s	ă	m	a	true
s	ă	m	e	true
s	ă	m	i	true
s	ă	m	â	true
s	ă	m	ă	true
s	ă	n	a	true
s	ă	n	i	true
s	ă	n	ă	true
s	ă	p	a	true
s	ă	p	e	true
s	ă	p	i	true
s	ă	p	t	true
s	ă	p	u	true
s	ă	p	â	true
s	ă	p	ă	true
s	ă	r	a	true
s	ă	r	b	true
s	ă	r	c	true
s	ă	r	d	true
s	ă	r	e	true
s	ă	r	i	true
s	ă	r	m	true
s	ă	r	o	true
s	ă	r	u	true
s	ă	r	â	true
s	ă	r	ă	true
s	ă	s	e	true
s	ă	s	i	true
s	ă	s	o	true
s	ă	t	e	true
s	ă	t	i	true
s	ă	t	m	true
s	ă	t	o	true
s	ă	t	u	true
s	ă	u	-	true
s	ă	u	d	true
s	ă	u	l	true
s	ă	v	â	true
s	ă	x	ă	true
s	ă	z	i	true
s	ă	ș	-	true
s	ă	ș	i	true
s	ă	ș	u	true
s	ă	ț	i	true
s	ș	a	p	false
s	ș	a	s	false
s	ș	p	a	false
s	ș	t	i	false
s	ț	e	l	false
s	ț	i	-	false
s	ț	i	i	false
s	ț	i	n	false
t	-	-	-	false
t	-	-	-	true
t	a	-	-	false
t	a	-	-	true
t	a	a	p	true
t	a	a	r	true
t	a	b	-	false
t	a	b	a	true
t	a	b	d	true
t	a	b	e	true
t	a	b	i	false
t	a	b	i	true
t	a	b	l	true
t	a	b	o	false
t	a	b	o	true
t	a	b	r	true
t	a	b	s	true
t	a	b	u	false
t	a	b	u	true
t	a	b	ă	true
t	a	c	-	true
t	a	c	a	false
t	a	c	a	true
t	a	c	c	false
t	a	c	e	false
t	a	c	e	true
t	a	c	h	false
t	a	c	h	true
t	a	c	i	true
t	a	c	l	true
t	a	c	o	false
t	a	c	o	true
t	a	c	r	false
t	a	c	r	true
t	a	c	t	false
t	a	c	t	true
t	a	c	u	false
t	a	c	u	true
t	a	c	â	true
t	a	c	ă	true
t	a	c	ț	true
t	a	d	a	false
t	a	d	a	true
t	a	d	e	false
t	a	d	e	true
t	a	d	i	false
t	a	d	i	true
t	a	d	j	true
t	a	d	o	true
t	a	d	r	true
t	a	d	ă	false
t	a	d	ă	true
t	a	e	d	true
t	a	e	t	true
t	a	f	-	false
t	a	f	-	true
t	a	f	a	false
t	a	f	a	true
t	a	f	e	false
t	a	f	e	true
t	a	f	i	false
t	a	f	i	true
t	a	f	o	true
t	a	f	r	true
t	a	f	t	true
t	a	f	u	false
t	a	f	u	true
t	a	g	-	true
t	a	g	a	true
t	a	g	e	false
t	a	g	e	true
t	a	g	f	false
t	a	g	i	false
t	a	g	i	true
t	a	g	m	true
t	a	g	n	false
t	a	g	n	true
t	a	g	o	true
t	a	g	r	true
t	a	g	u	true
t	a	g	ă	true
t	a	h	a	true
t	a	h	e	true
t	a	h	i	true
t	a	h	m	true
t	a	h	o	true
t	a	h	r	true
t	a	h	t	true
t	a	h	u	true
t	a	h	â	true
t	a	h	ă	true
t	a	i	-	false
t	a	i	-	true
t	a	i	a	true
t	a	i	c	true
t	a	i	e	false
t	a	i	e	true
t	a	i	f	false
t	a	i	f	true
t	a	i	g	true
t	a	i	l	true
t	a	i	m	true
t	a	i	n	true
t	a	i	o	true
t	a	i	r	true
t	a	i	s	true
t	a	i	u	true
t	a	j	-	true
t	a	j	a	true
t	a	j	e	true
t	a	j	i	true
t	a	j	o	true
t	a	j	u	true
t	a	j	â	true
t	a	j	ă	true
t	a	k	i	false
t	a	k	i	true
t	a	l	-	false
t	a	l	-	true
t	a	l	a	false
t	a	l	a	true
t	a	l	b	false
t	a	l	b	true
t	a	l	c	true
t	a	l	d	false
t	a	l	d	true
t	a	l	e	false
t	a	l	e	true
t	a	l	f	true
t	a	l	g	false
t	a	l	g	true
t	a	l	h	true
t	a	l	i	false
t	a	l	i	true
t	a	l	l	true
t	a	l	m	true
t	a	l	o	true
t	a	l	p	true
t	a	l	t	false
t	a	l	t	true
t	a	l	u	false
t	a	l	u	true
t	a	l	v	true
t	a	l	â	false
t	a	l	â	true
t	a	l	ă	false
t	a	l	ă	true
t	a	m	-	false
t	a	m	-	true
t	a	m	a	false
t	a	m	a	true
t	a	m	b	false
t	a	m	b	true
t	a	m	e	true
t	a	m	i	false
t	a	m	i	true
t	a	m	n	true
t	a	m	o	true
t	a	m	p	false
t	a	m	p	true
t	a	m	t	true
t	a	m	u	true
t	a	m	â	true
t	a	m	ă	true
t	a	n	-	false
t	a	n	-	true
t	a	n	a	false
t	a	n	a	true
t	a	n	c	false
t	a	n	c	true
t	a	n	d	false
t	a	n	d	true
t	a	n	e	false
t	a	n	e	true
t	a	n	g	false
t	a	n	g	true
t	a	n	i	false
t	a	n	i	true
t	a	n	l	true
t	a	n	m	true
t	a	n	o	false
t	a	n	o	true
t	a	n	p	true
t	a	n	t	false
t	a	n	t	true
t	a	n	u	false
t	a	n	u	true
t	a	n	z	true
t	a	n	â	true
t	a	n	ă	false
t	a	n	ă	true
t	a	n	ș	true
t	a	n	ț	false
t	a	n	ț	true
t	a	o	i	true
t	a	o	l	true
t	a	o	x	true
t	a	p	a	true
t	a	p	e	false
t	a	p	e	true
t	a	p	i	true
t	a	p	l	true
t	a	p	o	true
t	a	p	r	false
t	a	p	r	true
t	a	p	s	true
t	a	p	u	true
t	a	p	â	true
t	a	p	ă	true
t	a	r	-	false
t	a	r	-	true
t	a	r	a	true
t	a	r	c	false
t	a	r	c	true
t	a	r	d	true
t	a	r	e	false
t	a	r	e	true
t	a	r	g	false
t	a	r	g	true
t	a	r	h	false
t	a	r	h	true
t	a	r	i	true
t	a	r	l	false
t	a	r	l	true
t	a	r	m	false
t	a	r	m	true
t	a	r	n	true
t	a	r	o	false
t	a	r	o	true
t	a	r	p	true
t	a	r	s	true
t	a	r	t	false
t	a	r	t	true
t	a	r	u	false
t	a	r	u	true
t	a	r	y	true
t	a	r	z	true
t	a	r	ă	false
t	a	r	ă	true
t	a	s	-	false
t	a	s	-	true
t	a	s	a	true
t	a	s	c	true
t	a	s	e	false
t	a	s	e	true
t	a	s	i	false
t	a	s	i	true
t	a	s	m	true
t	a	s	o	false
t	a	s	o	true
t	a	s	p	true
t	a	s	t	true
t	a	s	u	false
t	a	s	u	true
t	a	s	â	true
t	a	s	ă	true
t	a	t	-	false
t	a	t	-	true
t	a	t	a	false
t	a	t	a	true
t	a	t	e	false
t	a	t	e	true
t	a	t	h	false
t	a	t	i	false
t	a	t	i	true
t	a	t	l	false
t	a	t	l	true
t	a	t	m	false
t	a	t	o	false
t	a	t	o	true
t	a	t	r	true
t	a	t	u	false
t	a	t	u	true
t	a	t	â	false
t	a	t	ă	false
t	a	t	ă	true
t	a	u	-	false
t	a	u	-	true
t	a	u	a	true
t	a	u	f	false
t	a	u	l	false
t	a	u	l	true
t	a	u	m	true
t	a	u	r	false
t	a	u	r	true
t	a	u	t	true
t	a	v	-	true
t	a	v	a	false
t	a	v	a	true
t	a	v	e	false
t	a	v	e	true
t	a	v	i	false
t	a	v	i	true
t	a	v	o	false
t	a	v	o	true
t	a	v	r	false
t	a	v	u	true
t	a	v	ă	false
t	a	v	ă	true
t	a	x	-	true
t	a	x	a	true
t	a	x	e	true
t	a	x	i	false
t	a	x	i	true
t	a	x	o	true
t	a	x	u	true
t	a	x	â	true
t	a	x	ă	true
t	a	y	l	true
t	a	z	-	true
t	a	z	a	false
t	a	z	a	true
t	a	z	e	false
t	a	z	e	true
t	a	z	i	false
t	a	z	i	true
t	a	z	o	false
t	a	z	o	true
t	a	z	u	true
t	a	z	â	true
t	a	z	ă	false
t	a	z	ă	true
t	a	ș	-	true
t	a	ș	a	true
t	a	ș	c	true
t	a	ș	e	true
t	a	ș	i	false
t	a	ș	i	true
t	a	ș	n	true
t	a	ș	o	true
t	a	ș	t	true
t	a	ș	u	true
t	a	ș	â	true
t	a	ș	ă	true
t	a	ț	a	true
t	a	ț	i	false
t	a	ț	i	true
t	a	ț	ă	true
t	b	a	g	false
t	b	a	i	false
t	b	a	l	false
t	b	a	n	false
t	b	e	g	false
t	b	e	l	false
t	b	e	t	false
t	b	i	l	false
t	b	i	l	true
t	b	i	r	false
t	b	l	o	true
t	b	o	b	false
t	b	o	l	false
t	b	r	a	true
t	b	u	l	false
t	c	a	-	false
t	c	a	l	false
t	c	a	n	false
t	c	a	p	false
t	c	a	r	false
t	c	a	ș	false
t	c	c	c	false
t	c	e	-	false
t	c	e	i	false
t	c	e	l	false
t	c	e	t	false
t	c	e	v	false
t	c	h	e	false
t	c	i	-	false
t	c	i	i	false
t	c	i	l	false
t	c	i	n	false
t	c	i	r	false
t	c	l	i	true
t	c	o	a	false
t	c	o	d	false
t	c	o	l	false
t	c	o	m	false
t	c	o	n	false
t	c	o	r	false
t	c	o	v	false
t	c	r	e	false
t	c	u	i	false
t	c	u	l	false
t	c	u	m	false
t	c	u	n	false
t	c	u	p	false
t	c	u	r	false
t	c	u	ț	false
t	c	â	n	false
t	c	ă	-	false
t	c	ă	i	false
t	c	ă	l	false
t	c	ă	l	true
t	d	a	t	false
t	d	e	a	false
t	d	e	l	false
t	d	e	m	false
t	d	i	l	false
t	d	i	s	false
t	d	r	a	false
t	d	ă	ț	false
t	e	-	-	false
t	e	-	-	true
t	e	a	-	false
t	e	a	-	true
t	e	a	a	true
t	e	a	c	true
t	e	a	d	false
t	e	a	d	true
t	e	a	e	true
t	e	a	f	true
t	e	a	g	false
t	e	a	g	true
t	e	a	h	true
t	e	a	i	false
t	e	a	i	true
t	e	a	j	false
t	e	a	l	true
t	e	a	m	false
t	e	a	m	true
t	e	a	n	false
t	e	a	n	true
t	e	a	p	false
t	e	a	p	true
t	e	a	r	false
t	e	a	r	true
t	e	a	s	false
t	e	a	s	true
t	e	a	t	false
t	e	a	t	true
t	e	a	u	false
t	e	a	u	true
t	e	a	v	true
t	e	a	z	false
t	e	a	z	true
t	e	a	ț	false
t	e	a	ț	true
t	e	b	a	true
t	e	b	e	true
t	e	b	l	false
t	e	b	l	true
t	e	b	r	true
t	e	c	-	true
t	e	c	a	true
t	e	c	e	true
t	e	c	h	true
t	e	c	i	true
t	e	c	k	true
t	e	c	l	false
t	e	c	l	true
t	e	c	n	true
t	e	c	o	true
t	e	c	s	true
t	e	c	t	false
t	e	c	t	true
t	e	c	u	true
t	e	c	â	true
t	e	c	ă	false
t	e	c	ă	true
t	e	c	ș	true
t	e	c	ț	true
t	e	d	-	false
t	e	d	-	true
t	e	d	a	true
t	e	d	e	true
t	e	d	i	true
t	e	d	r	true
t	e	d	u	false
t	e	d	ă	true
t	e	e	-	true
t	e	e	a	true
t	e	e	i	true
t	e	e	l	true
t	e	e	n	true
t	e	f	a	false
t	e	f	a	true
t	e	f	e	true
t	e	f	i	true
t	e	f	l	true
t	e	f	o	true
t	e	f	r	true
t	e	g	-	true
t	e	g	a	false
t	e	g	a	true
t	e	g	e	true
t	e	g	i	false
t	e	g	i	true
t	e	g	l	true
t	e	g	m	true
t	e	g	o	false
t	e	g	o	true
t	e	g	r	true
t	e	g	u	false
t	e	g	u	true
t	e	g	ă	true
t	e	h	a	true
t	e	h	e	true
t	e	h	i	true
t	e	h	n	true
t	e	h	o	true
t	e	h	u	true
t	e	h	ă	true
t	e	i	-	false
t	e	i	-	true
t	e	i	a	true
t	e	i	c	true
t	e	i	d	true
t	e	i	e	true
t	e	i	f	true
t	e	i	i	true
t	e	i	l	true
t	e	i	m	true
t	e	i	n	false
t	e	i	n	true
t	e	i	o	true
t	e	i	p	true
t	e	i	r	true
t	e	i	s	true
t	e	i	t	true
t	e	i	u	false
t	e	i	u	true
t	e	i	ș	true
t	e	i	ț	true
t	e	j	-	true
t	e	j	a	false
t	e	j	a	true
t	e	j	e	true
t	e	j	g	true
t	e	j	i	true
t	e	j	u	true
t	e	j	â	true
t	e	j	ă	false
t	e	j	ă	true
t	e	k	a	true
t	e	l	-	false
t	e	l	-	true
t	e	l	a	false
t	e	l	a	true
t	e	l	c	true
t	e	l	e	false
t	e	l	e	true
t	e	l	i	false
t	e	l	i	true
t	e	l	l	true
t	e	l	m	true
t	e	l	n	false
t	e	l	n	true
t	e	l	o	false
t	e	l	o	true
t	e	l	p	true
t	e	l	r	true
t	e	l	s	true
t	e	l	u	false
t	e	l	u	true
t	e	l	â	false
t	e	l	â	true
t	e	l	ă	false
t	e	l	ă	true
t	e	m	-	false
t	e	m	-	true
t	e	m	a	false
t	e	m	a	true
t	e	m	b	true
t	e	m	e	false
t	e	m	e	true
t	e	m	i	false
t	e	m	i	true
t	e	m	n	true
t	e	m	o	true
t	e	m	p	false
t	e	m	p	true
t	e	m	u	false
t	e	m	u	true
t	e	m	v	true
t	e	m	â	true
t	e	m	ă	false
t	e	m	ă	true
t	e	n	-	false
t	e	n	-	true
t	e	n	a	false
t	e	n	a	true
t	e	n	c	false
t	e	n	c	true
t	e	n	d	false
t	e	n	d	true
t	e	n	e	true
t	e	n	i	false
t	e	n	i	true
t	e	n	o	false
t	e	n	o	true
t	e	n	s	true
t	e	n	t	false
t	e	n	t	true
t	e	n	u	false
t	e	n	u	true
t	e	n	â	true
t	e	n	ă	true
t	e	n	ș	true
t	e	n	ț	false
t	e	n	ț	true
t	e	o	-	true
t	e	o	a	true
t	e	o	b	true
t	e	o	c	true
t	e	o	d	true
t	e	o	f	true
t	e	o	g	true
t	e	o	i	true
t	e	o	l	true
t	e	o	m	true
t	e	o	n	true
t	e	o	p	true
t	e	o	r	true
t	e	o	s	false
t	e	o	s	true
t	e	o	t	true
t	e	o	z	true
t	e	p	-	false
t	e	p	a	false
t	e	p	a	true
t	e	p	e	false
t	e	p	e	true
t	e	p	i	false
t	e	p	i	true
t	e	p	o	true
t	e	p	r	true
t	e	p	t	true
t	e	p	u	false
t	e	p	u	true
t	e	p	â	false
t	e	p	ă	false
t	e	p	ă	true
t	e	p	ț	true
t	e	r	-	false
t	e	r	-	true
t	e	r	a	false
t	e	r	a	true
t	e	r	b	false
t	e	r	b	true
t	e	r	c	false
t	e	r	c	true
t	e	r	d	true
t	e	r	e	false
t	e	r	e	true
t	e	r	f	true
t	e	r	g	false
t	e	r	g	true
t	e	r	h	true
t	e	r	i	false
t	e	r	i	true
t	e	r	j	true
t	e	r	l	false
t	e	r	l	true
t	e	r	m	true
t	e	r	n	false
t	e	r	n	true
t	e	r	o	false
t	e	r	o	true
t	e	r	p	false
t	e	r	p	true
t	e	r	r	true
t	e	r	s	false
t	e	r	s	true
t	e	r	t	true
t	e	r	u	false
t	e	r	u	true
t	e	r	v	true
t	e	r	z	true
t	e	r	â	true
t	e	r	ă	false
t	e	r	ă	true
t	e	r	ș	false
t	e	r	ș	true
t	e	r	ț	false
t	e	r	ț	true
t	e	s	-	true
t	e	s	a	true
t	e	s	c	false
t	e	s	c	true
t	e	s	e	false
t	e	s	e	true
t	e	s	l	true
t	e	s	m	true
t	e	s	o	true
t	e	s	p	true
t	e	s	t	true
t	e	s	u	true
t	e	s	ă	true
t	e	s	ț	true
t	e	t	-	true
t	e	t	a	true
t	e	t	e	true
t	e	t	i	false
t	e	t	i	true
t	e	t	o	false
t	e	t	o	true
t	e	t	r	false
t	e	t	r	true
t	e	t	u	true
t	e	t	ă	true
t	e	u	-	true
t	e	u	c	true
t	e	u	g	true
t	e	u	h	true
t	e	u	l	false
t	e	u	l	true
t	e	u	r	false
t	e	u	r	true
t	e	u	t	true
t	e	v	a	true
t	e	v	e	true
t	e	v	i	false
t	e	v	i	true
t	e	v	o	true
t	e	v	â	true
t	e	x	-	true
t	e	x	i	true
t	e	x	o	true
t	e	x	t	true
t	e	x	u	true
t	e	z	-	false
t	e	z	-	true
t	e	z	a	false
t	e	z	a	true
t	e	z	e	false
t	e	z	e	true
t	e	z	i	false
t	e	z	i	true
t	e	z	o	true
t	e	z	u	true
t	e	z	â	true
t	e	z	ă	true
t	e	ș	-	true
t	e	ș	c	true
t	e	ș	e	true
t	e	ș	i	true
t	e	ș	m	true
t	e	ș	t	false
t	e	ș	t	true
t	e	ș	u	true
t	e	ș	ă	true
t	e	ț	-	false
t	e	ț	-	true
t	e	ț	a	true
t	e	ț	e	true
t	e	ț	i	true
t	e	ț	u	false
t	e	ț	u	true
t	e	ț	ă	true
t	f	a	-	false
t	f	a	l	false
t	f	a	r	false
t	f	a	ț	false
t	f	e	-	false
t	f	e	a	false
t	f	e	i	false
t	f	e	l	false
t	f	e	l	true
t	f	e	s	false
t	f	e	ș	false
t	f	e	ț	false
t	f	i	-	false
t	f	i	i	false
t	f	i	m	false
t	f	i	n	false
t	f	i	r	false
t	f	i	s	false
t	f	i	t	false
t	f	i	ș	false
t	f	i	ț	false
t	f	o	i	false
t	f	o	r	false
t	f	r	u	false
t	f	u	s	false
t	f	ă	-	false
t	g	e	r	false
t	g	l	a	false
t	g	l	a	true
t	g	o	l	true
t	g	r	o	false
t	g	u	t	false
t	h	-	-	false
t	h	a	i	true
t	h	a	l	true
t	h	a	r	false
t	h	a	r	true
t	h	e	i	false
t	h	e	r	true
t	h	e	u	true
t	h	i	a	true
t	h	i	u	true
t	h	o	n	true
t	h	o	r	false
t	h	o	r	true
t	h	o	v	true
t	h	r	a	true
t	h	s	o	false
t	h	u	d	true
t	h	u	l	true
t	h	u	r	true
t	h	u	s	true
t	h	ă	r	false
t	i	-	-	false
t	i	-	-	true
t	i	a	-	false
t	i	a	-	true
t	i	a	b	true
t	i	a	c	true
t	i	a	d	true
t	i	a	e	true
t	i	a	i	false
t	i	a	i	true
t	i	a	j	true
t	i	a	l	false
t	i	a	l	true
t	i	a	m	false
t	i	a	m	true
t	i	a	n	true
t	i	a	p	true
t	i	a	r	true
t	i	a	s	true
t	i	a	t	true
t	i	a	u	false
t	i	a	u	true
t	i	a	z	true
t	i	a	ș	true
t	i	a	ț	false
t	i	a	ț	true
t	i	b	a	true
t	i	b	e	true
t	i	b	i	false
t	i	b	i	true
t	i	b	r	true
t	i	b	u	true
t	i	b	â	true
t	i	c	-	false
t	i	c	-	true
t	i	c	a	false
t	i	c	a	true
t	i	c	e	false
t	i	c	e	true
t	i	c	h	true
t	i	c	i	false
t	i	c	i	true
t	i	c	l	false
t	i	c	l	true
t	i	c	n	true
t	i	c	o	true
t	i	c	r	true
t	i	c	s	true
t	i	c	t	true
t	i	c	u	false
t	i	c	u	true
t	i	c	v	true
t	i	c	â	true
t	i	c	ă	false
t	i	c	ă	true
t	i	d	-	true
t	i	d	a	true
t	i	d	e	true
t	i	d	i	true
t	i	d	o	true
t	i	d	r	true
t	i	d	u	true
t	i	d	ă	true
t	i	e	-	false
t	i	e	-	true
t	i	e	c	true
t	i	e	d	true
t	i	e	i	true
t	i	e	l	true
t	i	e	m	true
t	i	e	n	false
t	i	e	n	true
t	i	e	p	true
t	i	e	r	true
t	i	e	s	true
t	i	e	t	true
t	i	e	z	true
t	i	e	ș	true
t	i	f	-	true
t	i	f	a	true
t	i	f	d	true
t	i	f	e	true
t	i	f	i	true
t	i	f	l	true
t	i	f	o	false
t	i	f	o	true
t	i	f	r	true
t	i	f	t	false
t	i	f	u	true
t	i	g	-	false
t	i	g	-	true
t	i	g	a	false
t	i	g	a	true
t	i	g	e	false
t	i	g	e	true
t	i	g	h	true
t	i	g	i	false
t	i	g	i	true
t	i	g	m	false
t	i	g	m	true
t	i	g	n	true
t	i	g	o	true
t	i	g	r	true
t	i	g	u	true
t	i	g	v	true
t	i	g	â	false
t	i	g	â	true
t	i	g	ă	false
t	i	g	ă	true
t	i	h	-	false
t	i	h	-	true
t	i	h	a	false
t	i	h	a	true
t	i	h	e	false
t	i	h	e	true
t	i	h	i	false
t	i	h	i	true
t	i	h	n	true
t	i	h	o	false
t	i	h	o	true
t	i	h	r	true
t	i	h	u	false
t	i	h	u	true
t	i	h	ă	false
t	i	h	ă	true
t	i	i	-	false
t	i	i	-	true
t	i	i	a	true
t	i	i	b	true
t	i	i	d	true
t	i	i	g	true
t	i	i	i	true
t	i	i	l	true
t	i	i	m	true
t	i	i	n	false
t	i	i	n	true
t	i	i	r	true
t	i	i	s	true
t	i	i	t	true
t	i	i	u	true
t	i	i	v	true
t	i	i	ș	true
t	i	i	ț	true
t	i	j	-	true
t	i	j	a	true
t	i	j	e	true
t	i	j	i	true
t	i	j	o	true
t	i	j	u	true
t	i	j	â	true
t	i	j	ă	true
t	i	l	-	false
t	i	l	-	true
t	i	l	a	false
t	i	l	a	true
t	i	l	b	false
t	i	l	b	true
t	i	l	c	true
t	i	l	d	true
t	i	l	e	false
t	i	l	e	true
t	i	l	f	true
t	i	l	i	false
t	i	l	i	true
t	i	l	l	true
t	i	l	m	true
t	i	l	o	false
t	i	l	o	true
t	i	l	r	true
t	i	l	s	true
t	i	l	u	false
t	i	l	u	true
t	i	l	v	true
t	i	l	â	false
t	i	l	â	true
t	i	l	ă	false
t	i	l	ă	true
t	i	m	-	false
t	i	m	-	true
t	i	m	a	false
t	i	m	a	true
t	i	m	b	true
t	i	m	e	false
t	i	m	e	true
t	i	m	f	true
t	i	m	i	false
t	i	m	i	true
t	i	m	l	true
t	i	m	o	true
t	i	m	p	true
t	i	m	u	false
t	i	m	u	true
t	i	m	â	false
t	i	m	â	true
t	i	m	ă	false
t	i	m	ă	true
t	i	n	-	false
t	i	n	-	true
t	i	n	a	false
t	i	n	a	true
t	i	n	c	false
t	i	n	c	true
t	i	n	d	false
t	i	n	d	true
t	i	n	e	false
t	i	n	e	true
t	i	n	f	true
t	i	n	g	false
t	i	n	g	true
t	i	n	i	false
t	i	n	i	true
t	i	n	o	false
t	i	n	o	true
t	i	n	s	false
t	i	n	s	true
t	i	n	t	true
t	i	n	u	true
t	i	n	z	true
t	i	n	â	false
t	i	n	â	true
t	i	n	ă	false
t	i	n	ă	true
t	i	n	ș	false
t	i	n	ș	true
t	i	n	ț	true
t	i	o	-	true
t	i	o	a	false
t	i	o	a	true
t	i	o	b	false
t	i	o	c	true
t	i	o	d	true
t	i	o	f	true
t	i	o	g	true
t	i	o	h	true
t	i	o	i	true
t	i	o	l	true
t	i	o	m	true
t	i	o	n	false
t	i	o	n	true
t	i	o	p	true
t	i	o	r	true
t	i	o	s	true
t	i	o	t	true
t	i	o	u	true
t	i	o	x	true
t	i	o	z	true
t	i	o	ș	true
t	i	p	-	false
t	i	p	-	true
t	i	p	a	false
t	i	p	a	true
t	i	p	e	false
t	i	p	e	true
t	i	p	i	false
t	i	p	i	true
t	i	p	l	false
t	i	p	l	true
t	i	p	o	true
t	i	p	r	true
t	i	p	s	true
t	i	p	t	true
t	i	p	u	false
t	i	p	u	true
t	i	p	â	false
t	i	p	â	true
t	i	p	ă	false
t	i	p	ă	true
t	i	r	-	false
t	i	r	-	true
t	i	r	a	false
t	i	r	a	true
t	i	r	b	false
t	i	r	b	true
t	i	r	e	false
t	i	r	e	true
t	i	r	f	true
t	i	r	i	false
t	i	r	i	true
t	i	r	o	false
t	i	r	o	true
t	i	r	p	false
t	i	r	p	true
t	i	r	s	true
t	i	r	u	false
t	i	r	u	true
t	i	r	â	true
t	i	r	ă	false
t	i	r	ă	true
t	i	r	ș	true
t	i	s	-	true
t	i	s	a	true
t	i	s	c	true
t	i	s	e	false
t	i	s	e	true
t	i	s	f	true
t	i	s	i	true
t	i	s	m	true
t	i	s	o	true
t	i	s	p	true
t	i	s	s	true
t	i	s	t	true
t	i	s	u	true
t	i	s	â	true
t	i	s	ă	true
t	i	s	ț	true
t	i	t	-	false
t	i	t	-	true
