b21	b10	a01	a12	a23	syl
u	c	t	a	b	true
u	c	t	a	i	true
u	c	t	a	j	true
u	c	t	a	m	true
u	c	t	a	n	true
u	c	t	a	r	true
u	c	t	a	s	true
u	c	t	a	t	true
u	c	t	a	u	true
u	c	t	a	ș	true
u	c	t	a	ț	true
u	c	t	e	-	true
u	c	t	e	a	true
u	c	t	e	i	true
u	c	t	e	l	true
u	c	t	e	z	true
u	c	t	i	b	true
u	c	t	i	c	true
u	c	t	i	d	true
u	c	t	i	e	true
u	c	t	i	f	true
u	c	t	i	l	true
u	c	t	i	n	true
u	c	t	i	v	true
u	c	t	o	a	true
u	c	t	o	l	true
u	c	t	o	m	true
u	c	t	o	r	true
u	c	t	o	t	true
u	c	t	o	z	true
u	c	t	u	a	true
u	c	t	u	e	true
u	c	t	u	l	true
u	c	t	u	o	true
u	c	t	u	r	true
u	c	t	u	â	true
u	c	t	u	ă	true
u	c	t	â	n	true
u	c	t	ă	-	true
u	c	t	ă	m	true
u	c	t	ă	r	true
u	c	u	-	-	false
u	c	u	b	r	false
u	c	u	i	-	false
u	c	u	i	a	false
u	c	u	i	e	false
u	c	u	i	u	false
u	c	u	l	-	false
u	c	u	l	a	false
u	c	u	l	d	false
u	c	u	l	e	false
u	c	u	l	i	false
u	c	u	l	u	false
u	c	u	l	ă	false
u	c	u	m	i	false
u	c	u	p	a	false
u	c	u	p	e	false
u	c	u	p	ă	false
u	c	u	r	-	false
u	c	u	r	a	false
u	c	u	r	b	false
u	c	u	r	e	false
u	c	u	r	i	false
u	c	u	r	o	false
u	c	u	r	s	false
u	c	u	r	u	false
u	c	u	r	â	false
u	c	u	r	ă	false
u	c	u	s	-	false
u	c	u	s	u	false
u	c	u	t	a	false
u	c	u	t	e	false
u	c	u	t	ă	false
u	c	u	v	a	false
u	c	u	v	e	false
u	c	u	v	ă	false
u	c	u	ș	o	false
u	c	u	ț	-	false
u	c	u	ț	a	false
u	c	u	ț	e	false
u	c	u	ț	i	false
u	c	u	ț	u	false
u	c	u	ț	ă	false
u	c	v	a	r	true
u	c	â	n	d	false
u	c	â	t	-	false
u	c	ă	-	-	false
u	c	ă	d	e	false
u	c	ă	g	a	false
u	c	ă	i	-	false
u	c	ă	i	a	false
u	c	ă	i	e	false
u	c	ă	i	i	false
u	c	ă	i	m	false
u	c	ă	i	n	false
u	c	ă	i	r	false
u	c	ă	i	s	false
u	c	ă	i	t	false
u	c	ă	i	ș	false
u	c	ă	i	ț	false
u	c	ă	l	a	false
u	c	ă	l	e	false
u	c	ă	l	i	false
u	c	ă	l	ă	false
u	c	ă	m	-	false
u	c	ă	n	o	false
u	c	ă	r	e	false
u	c	ă	r	i	false
u	c	ă	r	ă	false
u	c	ă	s	e	false
u	c	ă	t	a	false
u	c	ă	t	o	false
u	c	ă	t	u	false
u	c	ă	t	ă	false
u	c	ă	u	ș	false
u	c	ă	ț	e	false
u	c	ă	ț	i	false
u	c	ș	a	-	true
u	c	ș	a	n	true
u	c	ș	e	-	true
u	c	ș	e	a	true
u	c	ș	e	i	true
u	c	ș	e	l	true
u	c	ș	e	s	true
u	c	ș	e	ș	true
u	c	ș	i	-	false
u	c	ș	i	-	true
u	c	ș	i	i	true
u	c	ș	i	l	true
u	c	ș	i	m	true
u	c	ș	i	n	true
u	c	ș	i	r	true
u	c	ș	i	s	true
u	c	ș	i	t	true
u	c	ș	i	ș	true
u	c	ș	i	ț	true
u	c	ș	o	a	true
u	c	ș	o	r	true
u	c	ș	ă	-	true
u	c	ț	i	a	true
u	c	ț	i	e	true
u	c	ț	i	i	true
u	c	ț	i	o	true
u	c	ț	i	u	true
u	d	a	-	-	false
u	d	a	b	i	false
u	d	a	c	e	false
u	d	a	f	r	true
u	d	a	i	-	false
u	d	a	i	c	false
u	d	a	i	e	false
u	d	a	i	s	false
u	d	a	i	z	false
u	d	a	j	-	false
u	d	a	j	e	false
u	d	a	j	u	false
u	d	a	l	-	false
u	d	a	l	a	false
u	d	a	l	e	false
u	d	a	l	i	false
u	d	a	l	m	false
u	d	a	l	u	false
u	d	a	l	ă	false
u	d	a	m	-	false
u	d	a	m	e	true
u	d	a	m	i	false
u	d	a	n	-	false
u	d	a	n	a	false
u	d	a	n	e	false
u	d	a	n	t	false
u	d	a	n	u	false
u	d	a	n	ă	false
u	d	a	n	ț	false
u	d	a	p	e	false
u	d	a	r	-	false
u	d	a	r	e	false
u	d	a	r	i	false
u	d	a	r	t	false
u	d	a	r	t	true
u	d	a	r	u	false
u	d	a	r	ă	false
u	d	a	s	e	false
u	d	a	t	-	false
u	d	a	t	e	false
u	d	a	t	i	false
u	d	a	t	o	false
u	d	a	t	u	false
u	d	a	t	ă	false
u	d	a	u	-	false
u	d	a	ș	i	false
u	d	a	ț	i	false
u	d	c	o	r	true
u	d	d	i	s	true
u	d	d	i	t	true
u	d	d	i	ț	true
u	d	d	u	n	true
u	d	e	-	-	false
u	d	e	a	-	false
u	d	e	a	i	false
u	d	e	a	l	false
u	d	e	a	m	false
u	d	e	a	n	false
u	d	e	a	p	false
u	d	e	a	s	false
u	d	e	a	u	false
u	d	e	a	z	false
u	d	e	a	ț	false
u	d	e	b	a	false
u	d	e	c	-	false
u	d	e	c	a	false
u	d	e	c	e	false
u	d	e	c	i	false
u	d	e	c	â	false
u	d	e	c	ă	false
u	d	e	e	n	false
u	d	e	i	-	false
u	d	e	i	i	false
u	d	e	i	l	false
u	d	e	j	a	false
u	d	e	l	-	false
u	d	e	l	e	false
u	d	e	l	i	false
u	d	e	l	o	false
u	d	e	l	u	false
u	d	e	m	-	false
u	d	e	m	a	false
u	d	e	m	o	false
u	d	e	n	-	false
u	d	e	n	c	false
u	d	e	n	e	false
u	d	e	n	i	false
u	d	e	n	t	false
u	d	e	n	u	false
u	d	e	n	ț	false
u	d	e	o	f	false
u	d	e	o	s	false
u	d	e	r	-	false
u	d	e	r	e	false
u	d	e	r	i	false
u	d	e	r	u	false
u	d	e	r	ș	false
u	d	e	s	c	false
u	d	e	s	c	true
u	d	e	s	t	true
u	d	e	u	-	false
u	d	e	u	l	false
u	d	e	z	-	false
u	d	e	z	e	false
u	d	e	z	i	false
u	d	e	ș	t	false
u	d	e	ț	-	false
u	d	e	ț	e	false
u	d	e	ț	i	false
u	d	e	ț	u	false
u	d	g	e	n	true
u	d	h	o	n	true
u	d	i	-	-	false
u	d	i	a	-	false
u	d	i	a	b	false
u	d	i	a	i	false
u	d	i	a	m	false
u	d	i	a	n	false
u	d	i	a	r	false
u	d	i	a	s	false
u	d	i	a	t	false
u	d	i	a	u	false
u	d	i	a	z	false
u	d	i	a	ș	false
u	d	i	a	ț	false
u	d	i	b	i	false
u	d	i	b	o	false
u	d	i	b	u	false
u	d	i	c	-	false
u	d	i	c	a	false
u	d	i	c	e	false
u	d	i	c	i	false
u	d	i	c	o	false
u	d	i	c	u	false
u	d	i	c	ă	false
u	d	i	e	-	false
u	d	i	e	m	false
u	d	i	e	n	false
u	d	i	e	r	false
u	d	i	e	z	false
u	d	i	f	e	false
u	d	i	f	i	false
u	d	i	h	a	false
u	d	i	i	-	false
u	d	i	i	l	false
u	d	i	i	n	false
u	d	i	l	l	false
u	d	i	m	-	false
u	d	i	m	e	false
u	d	i	n	a	false
u	d	i	n	c	false
u	d	i	n	d	false
u	d	i	n	e	false
u	d	i	n	g	false
u	d	i	n	i	false
u	d	i	n	ă	false
u	d	i	o	-	false
u	d	i	o	a	false
u	d	i	o	f	false
u	d	i	o	g	false
u	d	i	o	l	false
u	d	i	o	m	false
u	d	i	o	n	false
u	d	i	o	p	false
u	d	i	o	s	false
u	d	i	o	u	false
u	d	i	o	v	false
u	d	i	o	ș	false
u	d	i	r	-	false
u	d	i	r	e	false
u	d	i	r	i	false
u	d	i	r	u	false
u	d	i	r	ă	false
u	d	i	s	e	false
u	d	i	s	m	false
u	d	i	s	t	false
u	d	i	t	-	false
u	d	i	t	a	false
u	d	i	t	e	false
u	d	i	t	i	false
u	d	i	t	o	false
u	d	i	t	u	false
u	d	i	t	ă	false
u	d	i	u	-	false
u	d	i	u	l	false
u	d	i	u	r	false
u	d	i	ș	i	false
u	d	i	ș	o	false
u	d	i	ș	t	false
u	d	i	ț	a	false
u	d	i	ț	e	false
u	d	i	ț	i	false
u	d	i	ț	ă	false
u	d	l	a	-	false
u	d	l	a	i	false
u	d	l	a	j	false
u	d	l	a	m	false
u	d	l	a	r	false
u	d	l	a	s	false
u	d	l	a	t	false
u	d	l	a	u	false
u	d	l	a	ș	false
u	d	l	a	ț	false
u	d	l	e	a	false
u	d	l	e	z	false
u	d	l	o	w	false
u	d	l	â	n	false
u	d	l	ă	-	false
u	d	l	ă	m	false
u	d	l	ă	r	false
u	d	n	i	c	true
u	d	o	-	-	false
u	d	o	a	c	false
u	d	o	a	i	false
u	d	o	a	l	false
u	d	o	a	n	false
u	d	o	a	r	false
u	d	o	a	s	false
u	d	o	b	a	false
u	d	o	c	a	false
u	d	o	c	i	false
u	d	o	c	o	false
u	d	o	c	r	false
u	d	o	c	u	false
u	d	o	d	e	false
u	d	o	d	i	false
u	d	o	e	s	false
u	d	o	e	t	false
u	d	o	f	o	false
u	d	o	h	e	false
u	d	o	i	-	false
u	d	o	i	s	false
u	d	o	i	u	false
u	d	o	l	a	false
u	d	o	l	i	false
u	d	o	l	o	false
u	d	o	m	e	false
u	d	o	m	n	false
u	d	o	m	o	false
u	d	o	n	e	false
u	d	o	n	i	false
u	d	o	p	a	false
u	d	o	p	o	false
u	d	o	p	r	false
u	d	o	r	-	false
u	d	o	r	a	false
u	d	o	r	i	false
u	d	o	r	u	false
u	d	o	s	-	false
u	d	o	s	a	false
u	d	o	s	c	false
u	d	o	s	t	false
u	d	o	s	u	false
u	d	o	t	e	false
u	d	o	u	l	false
u	d	o	v	a	false
u	d	o	v	i	false
u	d	o	ș	i	false
u	d	o	ș	t	false
u	d	r	a	-	false
u	d	r	a	i	false
u	d	r	a	j	false
u	d	r	a	m	false
u	d	r	a	r	false
u	d	r	a	s	false
u	d	r	a	t	false
u	d	r	a	u	false
u	d	r	a	ș	false
u	d	r	a	ț	false
u	d	r	e	-	false
u	d	r	e	a	false
u	d	r	e	i	false
u	d	r	e	l	false
u	d	r	e	t	false
u	d	r	e	z	false
u	d	r	i	e	false
u	d	r	i	n	false
u	d	r	o	a	false
u	d	r	o	n	false
u	d	r	u	i	false
u	d	r	â	n	false
u	d	r	ă	-	false
u	d	r	ă	m	false
u	d	r	ă	r	false
u	d	u	b	a	false
u	d	u	b	l	false
u	d	u	b	ă	false
u	d	u	c	a	false
u	d	u	c	h	false
u	d	u	c	i	false
u	d	u	c	u	false
u	d	u	c	ă	false
u	d	u	d	o	false
u	d	u	i	-	false
u	d	u	i	a	false
u	d	u	i	e	false
u	d	u	i	i	false
u	d	u	i	l	false
u	d	u	i	m	false
u	d	u	i	n	false
u	d	u	i	r	false
u	d	u	i	s	false
u	d	u	i	t	false
u	d	u	i	ș	false
u	d	u	i	ț	false
u	d	u	l	-	false
u	d	u	l	e	false
u	d	u	l	i	false
u	d	u	l	o	false
u	d	u	l	u	false
u	d	u	l	ă	false
u	d	u	r	-	false
u	d	u	r	a	false
u	d	u	r	e	false
u	d	u	r	i	false
u	d	u	r	o	false
u	d	u	r	â	false
u	d	u	r	ă	false
u	d	u	ț	-	false
u	d	u	ț	e	false
u	d	u	ț	i	false
u	d	u	ț	ă	false
u	d	v	e	s	true
u	d	v	i	e	true
u	d	w	i	g	true
u	d	â	n	d	false
u	d	ă	-	-	false
u	d	ă	c	i	false
u	d	ă	i	-	false
u	d	ă	i	e	false
u	d	ă	i	u	false
u	d	ă	l	m	false
u	d	ă	m	-	false
u	d	ă	r	e	false
u	d	ă	r	i	false
u	d	ă	r	o	false
u	d	ă	t	o	false
u	d	ă	t	u	false
u	d	ă	u	-	false
u	d	ă	u	l	false
u	d	ă	ț	e	false
u	e	a	-	-	false
u	e	a	z	ă	false
u	e	b	r	a	true
u	e	c	e	n	true
u	e	c	h	u	true
u	e	d	e	z	true
u	e	g	i	a	true
u	e	g	i	e	true
u	e	i	-	-	true
u	e	l	-	-	false
u	e	l	a	-	true
u	e	l	a	i	true
u	e	l	a	m	true
u	e	l	a	n	true
u	e	l	a	r	true
u	e	l	a	s	true
u	e	l	a	t	true
u	e	l	a	u	true
u	e	l	a	ș	true
u	e	l	a	ț	true
u	e	l	e	-	true
u	e	l	e	a	true
u	e	l	e	i	true
u	e	l	e	z	true
u	e	l	f	-	false
u	e	l	f	i	false
u	e	l	f	u	false
u	e	l	g	e	false
u	e	l	g	i	false
u	e	l	i	-	false
u	e	l	i	a	true
u	e	l	i	c	true
u	e	l	i	e	true
u	e	l	i	i	true
u	e	l	i	n	true
u	e	l	i	s	true
u	e	l	i	t	true
u	e	l	i	ș	true
u	e	l	i	ț	true
u	e	l	o	r	true
u	e	l	u	i	true
u	e	l	u	l	true
u	e	l	u	r	true
u	e	l	â	n	true
u	e	l	ă	-	true
u	e	l	ă	m	true
u	e	n	-	-	false
u	e	n	d	o	false
u	e	n	t	-	false
u	e	n	t	a	false
u	e	n	t	e	false
u	e	n	t	u	false
u	e	n	t	ă	false
u	e	n	u	l	true
u	e	n	ț	a	false
u	e	n	ț	e	false
u	e	n	ț	i	false
u	e	n	ț	â	false
u	e	n	ț	ă	false
u	e	p	o	p	true
u	e	r	i	a	true
u	e	r	i	c	true
u	e	r	i	e	true
u	e	r	i	i	true
u	e	r	i	l	true
u	e	r	p	e	false
u	e	r	ă	t	true
u	e	s	-	-	false
u	e	s	t	a	false
u	e	s	t	e	false
u	e	s	t	ă	false
u	e	s	u	l	true
u	e	t	-	-	false
u	e	t	a	-	true
u	e	t	a	i	true
u	e	t	a	m	true
u	e	t	a	r	true
u	e	t	a	s	true
u	e	t	a	t	true
u	e	t	a	u	true
u	e	t	a	ș	true
u	e	t	a	ț	true
u	e	t	e	-	true
u	e	t	e	a	true
u	e	t	e	i	true
u	e	t	e	l	true
u	e	t	e	z	true
u	e	t	i	c	true
u	e	t	i	s	true
u	e	t	i	ș	true
u	e	t	u	d	true
u	e	t	u	l	true
u	e	t	â	n	true
u	e	t	ă	-	true
u	e	t	ă	m	true
u	e	z	-	-	false
u	e	z	e	-	true
u	e	z	i	-	false
u	e	z	i	n	true
u	e	ț	i	-	false
u	f	a	-	-	false
u	f	a	c	t	false
u	f	a	i	-	false
u	f	a	m	-	false
u	f	a	n	-	false
u	f	a	n	c	false
u	f	a	n	d	false
u	f	a	n	e	false
u	f	a	n	i	false
u	f	a	n	t	false
u	f	a	n	u	false
u	f	a	n	ț	false
u	f	a	r	-	false
u	f	a	r	e	false
u	f	a	r	i	false
u	f	a	r	u	false
u	f	a	r	ă	false
u	f	a	s	e	false
u	f	a	t	-	false
u	f	a	t	e	false
u	f	a	t	u	false
u	f	a	t	ă	false
u	f	a	u	-	false
u	f	a	ș	-	false
u	f	a	ș	e	false
u	f	a	ș	i	false
u	f	a	ș	ă	false
u	f	a	ț	i	false
u	f	e	-	-	false
u	f	e	a	-	false
u	f	e	a	i	false
u	f	e	a	m	false
u	f	e	a	s	false
u	f	e	a	u	false
u	f	e	a	z	false
u	f	e	a	ț	false
u	f	e	c	c	false
u	f	e	i	-	false
u	f	e	i	i	false
u	f	e	i	l	false
u	f	e	l	-	false
u	f	e	l	e	false
u	f	e	l	o	false
u	f	e	l	u	false
u	f	e	m	i	false
u	f	e	n	c	false
u	f	e	n	i	false
u	f	e	r	-	false
u	f	e	r	e	false
u	f	e	r	i	false
u	f	e	r	t	false
u	f	e	r	u	false
u	f	e	r	ă	false
u	f	e	s	c	false
u	f	e	t	-	false
u	f	e	t	e	false
u	f	e	t	i	false
u	f	e	t	u	false
u	f	e	u	-	false
u	f	e	u	l	false
u	f	e	u	r	false
u	f	e	z	-	false
u	f	e	z	e	false
u	f	e	z	i	false
u	f	e	ș	t	false
u	f	i	-	-	false
u	f	i	a	-	false
u	f	i	a	n	false
u	f	i	c	i	false
u	f	i	c	o	false
u	f	i	c	u	false
u	f	i	e	-	false
u	f	i	e	i	false
u	f	i	e	n	false
u	f	i	i	-	false
u	f	i	i	l	false
u	f	i	l	o	false
u	f	i	m	-	false
u	f	i	n	d	false
u	f	i	r	ă	false
u	f	i	s	e	false
u	f	i	s	m	false
u	f	i	s	t	false
u	f	i	t	-	false
u	f	i	t	a	false
u	f	i	t	e	false
u	f	i	t	u	false
u	f	i	t	ă	false
u	f	i	x	-	false
u	f	i	x	a	false
u	f	i	x	e	false
u	f	i	x	o	false
u	f	i	x	u	false
u	f	i	x	â	false
u	f	i	x	ă	false
u	f	i	z	a	false
u	f	i	z	e	false
u	f	i	z	â	false
u	f	i	z	ă	false
u	f	i	ș	-	false
u	f	i	ș	i	false
u	f	i	ș	o	false
u	f	i	ș	t	false
u	f	i	ș	u	false
u	f	i	ț	a	false
u	f	i	ț	e	false
u	f	i	ț	i	false
u	f	i	ț	ă	false
u	f	l	a	-	false
u	f	l	a	i	false
u	f	l	a	j	false
u	f	l	a	m	false
u	f	l	a	n	false
u	f	l	a	r	false
u	f	l	a	s	false
u	f	l	a	t	false
u	f	l	a	u	false
u	f	l	a	ș	false
u	f	l	a	ț	false
u	f	l	e	-	false
u	f	l	e	a	false
u	f	l	e	c	false
u	f	l	e	i	false
u	f	l	e	l	false
u	f	l	e	o	false
u	f	l	e	r	false
u	f	l	e	s	false
u	f	l	e	t	false
u	f	l	e	u	false
u	f	l	e	x	false
u	f	l	e	z	false
u	f	l	e	ș	false
u	f	l	e	ț	false
u	f	l	i	-	false
u	f	l	i	i	false
u	f	l	i	m	false
u	f	l	i	n	false
u	f	l	i	r	false
u	f	l	i	s	false
u	f	l	i	t	false
u	f	l	i	ș	false
u	f	l	i	ț	false
u	f	l	o	a	false
u	f	l	o	i	false
u	f	l	o	n	false
u	f	l	u	-	false
u	f	l	u	l	false
u	f	l	u	r	false
u	f	l	â	n	false
u	f	l	ă	-	false
u	f	l	ă	m	false
u	f	l	ă	r	false
u	f	l	ă	t	false
u	f	n	a	-	true
u	f	n	a	i	true
u	f	n	a	m	true
u	f	n	a	r	true
u	f	n	a	s	true
u	f	n	a	t	true
u	f	n	a	u	true
u	f	n	a	ș	true
u	f	n	a	ț	true
u	f	n	e	-	true
u	f	n	e	a	true
u	f	n	e	i	true
u	f	n	e	l	true
u	f	n	e	s	true
u	f	n	e	t	true
u	f	n	e	z	true
u	f	n	e	ș	true
u	f	n	i	-	true
u	f	n	i	i	true
u	f	n	i	m	true
u	f	n	i	n	true
u	f	n	i	r	true
u	f	n	i	s	true
u	f	n	i	t	true
u	f	n	i	ș	true
u	f	n	i	ț	true
u	f	n	â	n	true
u	f	n	ă	-	true
u	f	n	ă	m	true
u	f	n	ă	r	true
u	f	o	a	i	false
u	f	o	a	r	false
u	f	o	a	s	false
u	f	o	c	-	false
u	f	o	c	a	false
u	f	o	c	e	false
u	f	o	c	i	false
u	f	o	c	â	false
u	f	o	c	ă	false
u	f	o	l	o	false
u	f	o	m	a	false
u	f	o	n	-	false
u	f	o	n	a	false
u	f	o	n	e	false
u	f	o	n	i	false
u	f	o	n	u	false
u	f	o	n	ă	false
u	f	o	r	-	false
u	f	o	r	b	false
u	f	o	r	i	false
u	f	o	r	u	false
u	f	o	s	-	false
u	f	o	t	i	false
u	f	o	ș	i	false
u	f	r	a	g	false
u	f	r	a	t	false
u	f	r	u	c	false
u	f	t	-	-	false
u	f	t	a	-	true
u	f	t	a	i	true
u	f	t	a	m	true
u	f	t	a	r	true
u	f	t	a	s	true
u	f	t	a	t	true
u	f	t	a	u	true
u	f	t	a	ș	true
u	f	t	a	ț	true
u	f	t	e	a	true
u	f	t	e	z	true
u	f	t	i	i	true
u	f	t	i	u	true
u	f	t	u	i	true
u	f	t	u	l	true
u	f	t	u	r	true
u	f	t	â	n	true
u	f	t	ă	-	true
u	f	t	ă	m	true
u	f	u	i	s	false
u	f	u	l	-	false
u	f	u	l	e	false
u	f	u	l	i	false
u	f	u	l	u	false
u	f	u	n	d	false
u	f	u	n	z	false
u	f	u	r	e	false
u	f	u	r	i	false
u	f	u	t	-	false
u	f	u	t	e	false
u	f	u	t	u	false
u	f	u	t	ă	false
u	f	u	z	i	false
u	f	u	ș	o	false
u	f	u	ț	i	false
u	f	â	n	d	false
u	f	ă	-	-	false
u	f	ă	c	ă	false
u	f	ă	i	-	false
u	f	ă	i	a	false
u	f	ă	i	e	false
u	f	ă	i	i	false
u	f	ă	i	m	false
u	f	ă	i	n	false
u	f	ă	i	r	false
u	f	ă	i	s	false
u	f	ă	i	t	false
u	f	ă	i	ș	false
u	f	ă	i	ț	false
u	f	ă	m	-	false
u	f	ă	n	e	false
u	f	ă	n	i	false
u	f	ă	r	-	false
u	f	ă	r	a	false
u	f	ă	r	i	false
u	f	ă	r	u	false
u	g	a	-	-	false
u	g	a	b	i	false
u	g	a	c	e	false
u	g	a	c	i	false
u	g	a	i	-	false
u	g	a	l	-	false
u	g	a	l	e	false
u	g	a	l	i	false
u	g	a	l	u	false
u	g	a	l	ă	false
u	g	a	m	-	false
u	g	a	n	-	false
u	g	a	n	d	false
u	g	a	n	e	false
u	g	a	n	i	false
u	g	a	n	u	false
u	g	a	r	-	false
u	g	a	r	a	false
u	g	a	r	e	false
u	g	a	r	i	false
u	g	a	r	n	false
u	g	a	r	u	false
u	g	a	r	ă	false
u	g	a	s	a	false
u	g	a	s	e	false
u	g	a	s	t	false
u	g	a	s	ă	false
u	g	a	t	-	false
u	g	a	t	e	false
u	g	a	t	i	false
u	g	a	t	o	false
u	g	a	t	u	false
u	g	a	t	ă	false
u	g	a	u	-	false
u	g	a	u	a	false
u	g	a	z	-	false
u	g	a	z	u	false
u	g	a	ș	i	false
u	g	a	ș	t	false
u	g	a	ț	i	false
u	g	b	i	-	false
u	g	b	i	-	true
u	g	b	i	s	true
u	g	b	i	u	true
u	g	b	i	ș	true
u	g	d	o	m	true
u	g	e	-	-	false
u	g	e	a	-	false
u	g	e	a	c	false
u	g	e	a	i	false
u	g	e	a	m	false
u	g	e	a	s	false
u	g	e	a	u	false
u	g	e	a	ț	false
u	g	e	b	u	false
u	g	e	d	-	false
u	g	e	d	e	false
u	g	e	d	ă	false
u	g	e	i	-	false
u	g	e	i	i	false
u	g	e	i	l	false
u	g	e	l	-	false
u	g	e	l	e	false
u	g	e	l	g	false
u	g	e	l	o	false
u	g	e	l	u	false
u	g	e	m	-	false
u	g	e	n	e	false
u	g	e	n	i	false
u	g	e	n	o	false
u	g	e	r	-	false
u	g	e	r	a	false
u	g	e	r	e	false
u	g	e	r	i	false
u	g	e	r	u	false
u	g	e	r	â	false
u	g	e	r	ă	false
u	g	e	s	c	false
u	g	e	s	t	false
u	g	e	t	-	false
u	g	e	t	a	false
u	g	e	t	e	false
u	g	e	t	i	false
u	g	e	t	o	false
u	g	e	t	u	false
u	g	e	t	â	false
u	g	e	t	ă	false
u	g	e	z	i	false
u	g	e	ș	t	false
u	g	e	ț	i	false
u	g	h	e	a	false
u	g	h	e	n	false
u	g	h	e	r	false
u	g	h	e	s	false
u	g	h	e	t	false
u	g	h	e	z	false
u	g	h	e	ș	false
u	g	h	i	-	false
u	g	h	i	a	false
u	g	h	i	e	false
u	g	h	i	i	false
u	g	h	i	l	false
u	g	h	i	m	false
u	g	h	i	n	false
u	g	h	i	r	false
u	g	h	i	s	false
u	g	h	i	t	false
u	g	h	i	u	false
u	g	h	i	ș	false
u	g	h	i	ț	false
u	g	i	-	-	false
u	g	i	a	-	false
u	g	i	a	i	false
u	g	i	a	m	false
u	g	i	a	r	false
u	g	i	a	s	false
u	g	i	a	t	false
u	g	i	a	u	false
u	g	i	a	z	false
u	g	i	a	ș	false
u	g	i	a	ț	false
u	g	i	c	u	false
u	g	i	e	-	false
u	g	i	e	m	false
u	g	i	e	r	false
u	g	i	e	z	false
u	g	i	f	e	false
u	g	i	i	-	false
u	g	i	i	i	false
u	g	i	i	l	false
u	g	i	i	n	false
u	g	i	l	a	false
u	g	i	l	e	false
u	g	i	l	i	false
u	g	i	l	o	false
u	g	i	m	-	false
u	g	i	n	a	false
u	g	i	n	d	false
u	g	i	n	e	false
u	g	i	n	i	false
u	g	i	n	o	false
u	g	i	n	z	false
u	g	i	n	ă	false
u	g	i	r	e	false
u	g	i	r	i	false
u	g	i	r	ă	false
u	g	i	s	e	false
u	g	i	t	-	false
u	g	i	t	e	false
u	g	i	t	i	false
u	g	i	t	o	false
u	g	i	t	u	false
u	g	i	t	ă	false
u	g	i	u	-	false
u	g	i	u	c	false
u	g	i	u	l	false
u	g	i	u	m	false
u	g	i	u	r	false
u	g	i	v	o	false
u	g	i	ș	i	false
u	g	i	ț	i	false
u	g	l	a	-	false
u	g	l	a	n	false
u	g	l	a	s	false
u	g	l	a	ș	false
u	g	l	e	-	false
u	g	l	e	i	false
u	g	l	e	l	false
u	g	l	e	n	false
u	g	l	i	ș	false
u	g	l	o	v	false
u	g	l	ă	-	false
u	g	m	a	-	true
u	g	m	e	-	true
u	g	m	e	i	true
u	g	m	e	l	true
u	g	m	e	n	true
u	g	m	ă	-	true
u	g	n	a	-	true
u	g	n	a	b	true
u	g	n	a	n	true
u	g	n	a	r	true
u	g	n	a	s	true
u	g	n	a	t	true
u	g	n	a	u	true
u	g	n	a	ț	true
u	g	n	e	-	true
u	g	n	â	n	true
u	g	n	ă	-	true
u	g	o	-	-	false
u	g	o	a	s	false
u	g	o	i	-	false
u	g	o	i	i	false
u	g	o	i	l	false
u	g	o	i	u	false
u	g	o	j	e	false
u	g	o	l	-	false
u	g	o	l	u	false
u	g	o	s	-	false
u	g	o	s	l	false
u	g	o	u	l	false
u	g	o	z	i	false
u	g	o	ș	i	false
u	g	r	a	v	false
u	g	r	i	c	false
u	g	r	u	m	false
u	g	r	ă	m	false
u	g	r	ă	v	false
u	g	u	a	r	false
u	g	u	a	y	false
u	g	u	b	e	false
u	g	u	b	i	false
u	g	u	b	r	false
u	g	u	b	ă	false
u	g	u	i	-	false
u	g	u	i	a	false
u	g	u	i	e	false
u	g	u	i	i	false
u	g	u	i	m	false
u	g	u	i	n	false
u	g	u	i	r	false
u	g	u	i	s	false
u	g	u	i	t	false
u	g	u	i	u	false
u	g	u	i	ș	false
u	g	u	i	ț	false
u	g	u	l	-	false
u	g	u	l	a	false
u	g	u	l	d	false
u	g	u	l	e	false
u	g	u	l	i	false
u	g	u	l	o	false
u	g	u	l	u	false
u	g	u	l	v	false
u	g	u	l	â	false
u	g	u	l	ă	false
u	g	u	r	-	false
u	g	u	r	a	false
u	g	u	r	e	false
u	g	u	r	i	false
u	g	u	r	u	false
u	g	u	r	â	false
u	g	u	r	ă	false
u	g	u	s	t	false
u	g	u	ș	-	false
u	g	u	ș	a	false
u	g	u	ș	e	false
u	g	u	ș	i	false
u	g	u	ș	o	false
u	g	u	ș	t	false
u	g	u	ș	â	false
u	g	u	ș	ă	false
u	g	u	ț	-	false
u	g	u	ț	a	false
u	g	u	ț	e	false
u	g	u	ț	i	false
u	g	u	ț	u	false
u	g	u	ț	â	false
u	g	u	ț	ă	false
u	g	â	n	d	false
u	g	ă	-	-	false
u	g	ă	c	i	false
u	g	ă	m	-	false
u	g	ă	m	i	false
u	g	ă	n	a	false
u	g	ă	n	e	false
u	g	ă	n	i	false
u	g	ă	r	-	false
u	g	ă	r	a	false
u	g	ă	r	e	false
u	g	ă	r	i	false
u	g	ă	r	n	false
u	g	ă	r	u	false
u	g	ă	t	o	false
u	h	a	-	-	false
u	h	a	f	i	false
u	h	a	i	-	false
u	h	a	i	a	false
u	h	a	i	d	false
u	h	a	i	e	false
u	h	a	i	i	false
u	h	a	i	l	false
u	h	a	i	u	false
u	h	a	l	-	false
u	h	a	l	i	false
