b32	b21	b10	a01	syl
ă	m	e	t	true
ă	m	e	z	false
ă	m	e	z	true
ă	m	e	ș	false
ă	m	e	ș	true
ă	m	e	ț	false
ă	m	e	ț	true
ă	m	i	a	true
ă	m	i	c	false
ă	m	i	c	true
ă	m	i	d	true
ă	m	i	e	true
ă	m	i	i	false
ă	m	i	i	true
ă	m	i	l	true
ă	m	i	m	false
ă	m	i	n	false
ă	m	i	n	true
ă	m	i	o	false
ă	m	i	r	false
ă	m	i	r	true
ă	m	i	s	false
ă	m	i	s	true
ă	m	i	t	false
ă	m	i	t	true
ă	m	i	u	false
ă	m	i	z	false
ă	m	i	z	true
ă	m	i	ș	false
ă	m	i	ț	false
ă	m	i	ț	true
ă	m	o	a	false
ă	m	o	j	false
ă	m	o	j	true
ă	m	o	l	false
ă	m	o	l	true
ă	m	o	r	true
ă	m	o	s	false
ă	m	o	z	false
ă	m	o	z	true
ă	m	o	ș	false
ă	m	o	ș	true
ă	m	o	ț	true
ă	m	p	a	false
ă	m	p	i	false
ă	m	p	ă	false
ă	m	u	c	false
ă	m	u	c	true
ă	m	u	i	true
ă	m	u	l	true
ă	m	u	r	false
ă	m	u	r	true
ă	m	u	t	false
ă	m	u	t	true
ă	m	u	ș	true
ă	m	u	ț	false
ă	m	u	ț	true
ă	m	â	i	false
ă	m	â	i	true
ă	m	â	n	false
ă	m	â	n	true
ă	m	ă	d	true
ă	m	ă	i	false
ă	m	ă	i	true
ă	m	ă	j	true
ă	m	ă	l	true
ă	m	ă	m	false
ă	m	ă	m	true
ă	m	ă	n	true
ă	m	ă	r	false
ă	m	ă	r	true
ă	m	ă	s	true
ă	m	ă	t	true
ă	m	ă	ș	false
ă	m	ă	ș	true
ă	n	a	c	false
ă	n	a	c	true
ă	n	a	i	false
ă	n	a	i	true
ă	n	a	m	false
ă	n	a	r	false
ă	n	a	r	true
ă	n	a	s	true
ă	n	a	t	false
ă	n	a	t	true
ă	n	a	u	false
ă	n	a	ș	false
ă	n	a	ș	true
ă	n	a	ț	false
ă	n	c	i	false
ă	n	c	u	false
ă	n	c	ă	false
ă	n	d	u	false
ă	n	d	ă	false
ă	n	e	a	false
ă	n	e	i	false
ă	n	e	i	true
ă	n	e	l	false
ă	n	e	l	true
ă	n	e	n	false
ă	n	e	n	true
ă	n	e	p	true
ă	n	e	s	false
ă	n	e	s	true
ă	n	e	t	false
ă	n	e	t	true
ă	n	e	z	false
ă	n	e	z	true
ă	n	e	ș	false
ă	n	e	ț	false
ă	n	e	ț	true
ă	n	f	l	false
ă	n	g	i	false
ă	n	g	ă	false
ă	n	i	a	true
ă	n	i	c	false
ă	n	i	c	true
ă	n	i	e	true
ă	n	i	i	false
ă	n	i	i	true
ă	n	i	l	true
ă	n	i	m	false
ă	n	i	m	true
ă	n	i	n	false
ă	n	i	n	true
ă	n	i	o	false
ă	n	i	o	true
ă	n	i	r	false
ă	n	i	r	true
ă	n	i	s	false
ă	n	i	s	true
ă	n	i	t	false
ă	n	i	t	true
ă	n	i	u	false
ă	n	i	u	true
ă	n	i	ș	false
ă	n	i	ș	true
ă	n	i	ț	false
ă	n	i	ț	true
ă	n	j	i	false
ă	n	j	u	false
ă	n	l	u	false
ă	n	o	a	false
ă	n	o	g	false
ă	n	o	g	true
ă	n	o	i	false
ă	n	o	i	true
ă	n	o	p	false
ă	n	o	s	false
ă	n	o	s	true
ă	n	o	u	false
ă	n	o	ș	false
ă	n	o	ș	true
ă	n	s	t	false
ă	n	t	o	false
ă	n	t	u	false
ă	n	t	ă	false
ă	n	u	i	false
ă	n	u	i	true
ă	n	u	l	false
ă	n	u	l	true
ă	n	u	n	false
ă	n	u	r	false
ă	n	u	r	true
ă	n	u	t	false
ă	n	u	t	true
ă	n	u	ș	false
ă	n	u	ș	true
ă	n	u	ț	false
ă	n	u	ț	true
ă	n	â	n	false
ă	n	ă	i	false
ă	n	ă	i	true
ă	n	ă	m	false
ă	n	ă	n	true
ă	n	ă	r	false
ă	n	ă	r	true
ă	n	ă	s	false
ă	n	ă	t	true
ă	n	ă	u	false
ă	n	ă	u	true
ă	n	ă	ț	true
ă	n	ț	a	false
ă	n	ț	e	false
ă	n	ț	i	false
ă	n	ț	o	false
ă	n	ț	u	false
ă	n	ț	â	false
ă	n	ț	ă	false
ă	o	a	c	true
ă	o	a	i	false
ă	o	a	i	true
ă	o	a	r	true
ă	o	a	z	true
ă	o	c	h	false
ă	o	c	i	false
ă	o	i	i	false
ă	o	i	l	true
ă	o	i	u	true
ă	o	l	a	false
ă	o	l	i	false
ă	o	r	i	false
ă	o	r	u	false
ă	p	a	d	true
ă	p	a	i	false
ă	p	a	i	true
ă	p	a	m	false
ă	p	a	r	false
ă	p	a	r	true
ă	p	a	s	false
ă	p	a	s	true
ă	p	a	t	false
ă	p	a	t	true
ă	p	a	u	false
ă	p	a	ș	false
ă	p	a	ș	true
ă	p	a	ț	false
ă	p	c	a	false
ă	p	c	e	false
ă	p	c	i	false
ă	p	c	ă	false
ă	p	e	a	false
ă	p	e	l	false
ă	p	e	l	true
ă	p	e	m	false
ă	p	e	n	true
ă	p	e	r	false
ă	p	e	r	true
ă	p	e	s	false
ă	p	e	t	true
ă	p	e	z	false
ă	p	e	z	true
ă	p	e	ș	false
ă	p	e	ț	false
ă	p	e	ț	true
ă	p	i	a	true
ă	p	i	c	false
ă	p	i	c	true
ă	p	i	e	true
ă	p	i	i	false
ă	p	i	i	true
ă	p	i	m	false
ă	p	i	m	true
ă	p	i	n	false
ă	p	i	o	false
ă	p	i	r	false
ă	p	i	r	true
ă	p	i	s	false
ă	p	i	s	true
ă	p	i	t	false
ă	p	i	t	true
ă	p	i	ș	false
ă	p	i	ț	false
ă	p	i	ț	true
ă	p	l	a	false
ă	p	o	a	false
ă	p	o	d	true
ă	p	o	i	false
ă	p	o	r	false
ă	p	o	r	true
ă	p	o	s	false
ă	p	o	s	true
ă	p	o	ș	false
ă	p	o	ș	true
ă	p	r	a	false
ă	p	r	e	false
ă	p	r	i	false
ă	p	r	u	false
ă	p	r	â	false
ă	p	r	ă	false
ă	p	s	e	false
ă	p	s	i	false
ă	p	t	a	false
ă	p	t	e	false
ă	p	t	i	false
ă	p	t	o	false
ă	p	t	u	false
ă	p	t	â	false
ă	p	t	ă	false
ă	p	u	c	false
ă	p	u	c	true
ă	p	u	i	false
ă	p	u	i	true
ă	p	u	l	true
ă	p	u	m	false
ă	p	u	m	true
ă	p	u	n	false
ă	p	u	n	true
ă	p	u	r	true
ă	p	u	s	false
ă	p	u	s	true
ă	p	u	t	false
ă	p	u	t	true
ă	p	u	ș	false
ă	p	u	ș	true
ă	p	u	ț	false
ă	p	â	n	false
ă	p	â	n	true
ă	p	â	r	false
ă	p	ă	c	true
ă	p	ă	d	false
ă	p	ă	d	true
ă	p	ă	i	false
ă	p	ă	i	true
ă	p	ă	l	true
ă	p	ă	m	false
ă	p	ă	n	true
ă	p	ă	r	false
ă	p	ă	r	true
ă	p	ă	s	false
ă	p	ă	t	false
ă	p	ă	t	true
ă	p	ă	u	false
ă	p	ă	u	true
ă	p	ă	ș	false
ă	p	ă	ț	true
ă	p	ș	a	false
ă	p	ș	e	false
ă	p	ș	i	false
ă	p	ș	o	false
ă	p	ș	t	false
ă	p	ș	u	false
ă	r	a	b	false
ă	r	a	b	true
ă	r	a	c	false
ă	r	a	c	true
ă	r	a	d	false
ă	r	a	d	true
ă	r	a	g	false
ă	r	a	g	true
ă	r	a	i	false
ă	r	a	i	true
ă	r	a	m	false
ă	r	a	n	false
ă	r	a	n	true
ă	r	a	p	true
ă	r	a	r	false
ă	r	a	r	true
ă	r	a	s	false
ă	r	a	s	true
ă	r	a	t	false
ă	r	a	t	true
ă	r	a	u	false
ă	r	a	v	false
ă	r	a	v	true
ă	r	a	z	false
ă	r	a	z	true
ă	r	a	ș	false
ă	r	a	ș	true
ă	r	a	ț	false
ă	r	a	ț	true
ă	r	b	a	false
ă	r	b	e	false
ă	r	b	i	false
ă	r	b	o	false
ă	r	b	u	false
ă	r	b	â	false
ă	r	b	ă	false
ă	r	c	a	false
ă	r	c	h	false
ă	r	c	i	false
ă	r	c	u	false
ă	r	c	â	false
ă	r	c	ă	false
ă	r	d	a	false
ă	r	d	i	false
ă	r	d	u	false
ă	r	d	ă	false
ă	r	e	a	false
ă	r	e	c	false
ă	r	e	g	true
ă	r	e	i	false
ă	r	e	i	true
ă	r	e	l	false
ă	r	e	l	true
ă	r	e	m	false
ă	r	e	n	false
ă	r	e	n	true
ă	r	e	r	false
ă	r	e	r	true
ă	r	e	s	false
ă	r	e	s	true
ă	r	e	t	false
ă	r	e	t	true
ă	r	e	u	true
ă	r	e	z	false
ă	r	e	z	true
ă	r	e	ș	false
ă	r	e	ț	false
ă	r	e	ț	true
ă	r	f	a	false
ă	r	f	i	false
ă	r	f	u	false
ă	r	g	a	false
ă	r	g	e	false
ă	r	g	h	false
ă	r	g	i	false
ă	r	g	u	false
ă	r	g	â	false
ă	r	g	ă	false
ă	r	h	a	false
ă	r	h	ă	false
ă	r	i	a	false
ă	r	i	a	true
ă	r	i	c	false
ă	r	i	c	true
ă	r	i	d	true
ă	r	i	e	true
ă	r	i	i	false
ă	r	i	i	true
ă	r	i	l	true
ă	r	i	m	false
ă	r	i	m	true
ă	r	i	n	false
ă	r	i	n	true
ă	r	i	o	false
ă	r	i	o	true
ă	r	i	r	false
ă	r	i	r	true
ă	r	i	s	true
ă	r	i	t	false
ă	r	i	t	true
ă	r	i	u	false
ă	r	i	u	true
ă	r	i	ș	false
ă	r	i	ș	true
ă	r	i	ț	false
ă	r	i	ț	true
ă	r	l	â	false
ă	r	m	a	false
ă	r	m	i	false
ă	r	m	u	false
ă	r	m	ă	false
ă	r	n	a	false
ă	r	n	e	false
ă	r	n	i	false
ă	r	n	o	false
ă	r	n	u	false
ă	r	n	â	false
ă	r	n	ă	false
ă	r	o	a	false
ă	r	o	i	false
ă	r	o	i	true
ă	r	o	m	true
ă	r	o	n	true
ă	r	o	r	false
ă	r	o	r	true
ă	r	o	s	false
ă	r	o	t	true
ă	r	o	ș	false
ă	r	o	ș	true
ă	r	p	a	false
ă	r	p	i	false
ă	r	p	ă	false
ă	r	s	a	false
ă	r	s	e	false
ă	r	s	â	false
ă	r	s	ă	false
ă	r	t	a	false
ă	r	t	e	false
ă	r	t	i	false
ă	r	t	o	false
ă	r	t	u	false
ă	r	t	â	false
ă	r	t	ă	false
ă	r	u	c	true
ă	r	u	i	false
ă	r	u	i	true
ă	r	u	l	false
ă	r	u	l	true
ă	r	u	n	false
ă	r	u	r	false
ă	r	u	r	true
ă	r	u	s	true
ă	r	u	t	false
ă	r	u	t	true
ă	r	u	ș	false
ă	r	u	ș	true
ă	r	u	ț	false
ă	r	u	ț	true
ă	r	v	u	false
ă	r	v	ă	false
ă	r	z	a	false
ă	r	z	i	false
ă	r	z	o	false
ă	r	z	u	false
ă	r	z	ă	false
ă	r	â	i	false
ă	r	â	i	true
ă	r	â	m	false
ă	r	â	m	true
ă	r	â	n	false
ă	r	â	n	true
ă	r	â	r	false
ă	r	â	r	true
ă	r	â	s	true
ă	r	â	t	false
ă	r	â	t	true
ă	r	â	ș	false
ă	r	â	ț	false
ă	r	â	ț	true
ă	r	ă	b	true
ă	r	ă	c	true
ă	r	ă	d	true
ă	r	ă	f	true
ă	r	ă	g	true
ă	r	ă	i	false
ă	r	ă	i	true
ă	r	ă	l	true
ă	r	ă	m	false
ă	r	ă	m	true
ă	r	ă	n	false
ă	r	ă	n	true
ă	r	ă	p	true
ă	r	ă	r	false
ă	r	ă	r	true
ă	r	ă	s	false
ă	r	ă	s	true
ă	r	ă	t	false
ă	r	ă	t	true
ă	r	ă	u	false
ă	r	ă	u	true
ă	r	ă	v	true
ă	r	ă	z	true
ă	r	ă	ș	false
ă	r	ă	ș	true
ă	r	ă	ț	true
ă	r	ș	e	false
ă	r	ș	n	false
ă	r	ș	n	true
ă	r	ș	u	false
ă	r	ș	ă	false
ă	r	ț	a	false
ă	r	ț	e	false
ă	r	ț	i	false
ă	r	ț	o	false
ă	r	ț	u	false
ă	r	ț	â	false
ă	r	ț	ă	false
ă	s	a	d	false
ă	s	a	d	true
ă	s	a	i	false
ă	s	a	i	true
ă	s	a	l	true
ă	s	a	m	false
ă	s	a	n	false
ă	s	a	n	true
ă	s	a	r	false
ă	s	a	r	true
ă	s	a	s	true
ă	s	a	t	false
ă	s	a	t	true
ă	s	a	u	false
ă	s	a	z	false
ă	s	a	z	true
ă	s	a	ș	false
ă	s	a	ț	false
ă	s	c	a	false
ă	s	c	e	false
ă	s	c	i	false
ă	s	c	l	false
ă	s	c	o	false
ă	s	c	r	false
ă	s	c	u	false
ă	s	c	â	false
ă	s	c	ă	false
ă	s	e	a	false
ă	s	e	i	false
ă	s	e	l	false
ă	s	e	l	true
ă	s	e	n	false
ă	s	e	n	true
ă	s	e	p	true
ă	s	e	s	false
ă	s	e	s	true
ă	s	e	ș	false
ă	s	f	a	false
ă	s	f	e	false
ă	s	f	i	false
ă	s	f	o	false
ă	s	f	r	false
ă	s	f	u	false
ă	s	f	ă	false
ă	s	i	c	false
ă	s	i	c	true
ă	s	i	i	false
ă	s	i	l	false
ă	s	i	l	true
ă	s	i	m	false
ă	s	i	m	true
ă	s	i	n	false
ă	s	i	n	true
ă	s	i	r	false
ă	s	i	r	true
ă	s	i	s	true
ă	s	i	t	false
ă	s	i	t	true
ă	s	i	ș	false
ă	s	i	ș	true
ă	s	i	ț	false
ă	s	l	a	false
ă	s	l	e	false
ă	s	l	i	false
ă	s	l	u	false
ă	s	m	u	false
ă	s	m	ă	false
ă	s	n	a	false
ă	s	n	e	false
ă	s	n	i	false
ă	s	n	ă	false
ă	s	o	a	false
ă	s	o	c	true
ă	s	o	i	false
ă	s	o	r	false
ă	s	o	r	true
ă	s	o	s	false
ă	s	o	ș	false
ă	s	p	a	false
ă	s	p	i	false
ă	s	p	l	false
ă	s	p	o	false
ă	s	p	r	false
ă	s	p	u	false
ă	s	p	â	false
ă	s	p	ă	false
ă	s	t	a	false
ă	s	t	e	false
ă	s	t	i	false
ă	s	t	o	false
ă	s	t	r	false
ă	s	t	u	false
ă	s	t	â	false
ă	s	t	ă	false
ă	s	u	c	false
ă	s	u	c	true
ă	s	u	f	true
ă	s	u	i	false
ă	s	u	i	true
ă	s	u	l	false
ă	s	u	l	true
ă	s	u	n	false
ă	s	u	n	true
ă	s	u	r	false
ă	s	u	r	true
ă	s	u	s	true
ă	s	u	t	false
ă	s	u	t	true
ă	s	u	ș	false
ă	s	u	ș	true
ă	s	u	ț	false
ă	s	u	ț	true
ă	s	z	i	false
ă	s	â	n	false
ă	s	î	n	false
ă	s	ă	d	true
ă	s	ă	i	true
ă	s	ă	l	false
ă	s	ă	l	true
ă	s	ă	m	false
ă	s	ă	p	true
ă	s	ă	r	false
ă	s	ă	r	true
ă	s	ă	t	true
ă	s	ă	u	true
ă	s	ș	t	false
ă	t	a	f	false
ă	t	a	f	true
ă	t	a	i	false
ă	t	a	i	true
ă	t	a	l	true
ă	t	a	m	false
ă	t	a	n	false
ă	t	a	n	true
ă	t	a	r	false
ă	t	a	r	true
ă	t	a	s	true
ă	t	a	t	false
ă	t	a	t	true
ă	t	a	u	false
ă	t	a	ș	false
ă	t	a	ș	true
ă	t	a	ț	false
ă	t	c	i	false
ă	t	c	ă	false
ă	t	e	a	false
ă	t	e	j	false
ă	t	e	j	true
ă	t	e	l	false
ă	t	e	l	true
ă	t	e	n	false
ă	t	e	n	true
ă	t	e	s	false
ă	t	e	s	true
ă	t	e	z	false
ă	t	e	z	true
ă	t	e	ș	false
ă	t	f	r	false
ă	t	i	a	true
ă	t	i	b	true
ă	t	i	c	false
ă	t	i	c	true
ă	t	i	e	true
ă	t	i	i	false
ă	t	i	i	true
ă	t	i	m	false
ă	t	i	m	true
ă	t	i	n	false
ă	t	i	n	true
ă	t	i	r	false
ă	t	i	r	true
ă	t	i	s	true
ă	t	i	t	false
ă	t	i	t	true
ă	t	i	ș	false
ă	t	i	ș	true
ă	t	i	ț	false
ă	t	i	ț	true
ă	t	l	a	false
ă	t	l	o	false
ă	t	l	ă	false
ă	t	m	â	false
ă	t	m	ă	false
ă	t	n	i	false
ă	t	o	a	false
ă	t	o	g	true
ă	t	o	i	false
ă	t	o	n	false
ă	t	o	n	true
ă	t	o	r	false
ă	t	o	r	true
ă	t	o	s	false
ă	t	o	t	false
ă	t	o	ș	false
ă	t	o	ș	true
ă	t	r	a	false
ă	t	r	e	false
ă	t	r	i	false
ă	t	r	u	false
ă	t	r	â	false
ă	t	r	ă	false
ă	t	u	c	false
ă	t	u	c	true
ă	t	u	f	false
ă	t	u	f	true
ă	t	u	i	false
ă	t	u	i	true
ă	t	u	l	false
ă	t	u	l	true
ă	t	u	n	false
ă	t	u	n	true
ă	t	u	r	false
ă	t	u	r	true
ă	t	u	s	true
ă	t	u	t	false
ă	t	u	t	true
ă	t	u	ș	false
ă	t	u	ș	true
ă	t	u	ț	false
ă	t	u	ț	true
ă	t	â	i	false
ă	t	â	i	true
ă	t	â	n	false
ă	t	â	n	true
ă	t	ă	c	true
ă	t	ă	f	true
ă	t	ă	h	true
ă	t	ă	i	false
ă	t	ă	i	true
ă	t	ă	l	true
ă	t	ă	m	false
ă	t	ă	m	true
ă	t	ă	n	true
ă	t	ă	r	false
ă	t	ă	r	true
ă	t	ă	s	false
ă	t	ă	s	true
ă	t	ă	t	true
ă	t	ă	u	true
ă	t	ă	ș	true
ă	t	ă	ț	false
ă	t	ă	ț	true
ă	u	a	n	false
ă	u	a	n	true
ă	u	a	t	false
ă	u	a	t	true
ă	u	a	ș	false
ă	u	a	ș	true
ă	u	a	ț	false
ă	u	b	i	false
ă	u	c	e	false
ă	u	c	i	false
ă	u	c	u	false
ă	u	c	ă	false
ă	u	d	a	false
ă	u	d	e	false
ă	u	d	â	false
ă	u	d	ă	false
ă	u	f	ă	false
ă	u	g	a	false
ă	u	g	e	false
ă	u	g	i	false
ă	u	g	â	false
ă	u	g	ă	false
ă	u	i	a	false
ă	u	i	e	false
ă	u	i	i	false
ă	u	i	m	false
ă	u	i	n	false
ă	u	i	r	true
ă	u	i	s	true
ă	u	i	t	false
ă	u	i	t	true
ă	u	i	ș	false
ă	u	i	ț	false
ă	u	l	a	false
ă	u	l	e	false
ă	u	l	i	false
ă	u	l	u	false
ă	u	l	â	false
ă	u	l	ă	false
ă	u	n	a	false
ă	u	n	c	true
ă	u	n	d	false
ă	u	n	d	true
ă	u	n	e	false
ă	u	n	i	false
ă	u	n	o	false
ă	u	n	t	true
ă	u	n	u	false
ă	u	n	z	false
ă	u	n	z	true
ă	u	n	â	false
ă	u	n	ă	false
ă	u	n	ț	false
ă	u	n	ț	true
ă	u	r	a	false
ă	u	r	e	false
ă	u	r	i	false
ă	u	r	o	false
ă	u	r	u	false
ă	u	r	ă	false
ă	u	s	e	false
ă	u	t	a	false
ă	u	t	e	false
ă	u	t	i	false
ă	u	t	o	false
ă	u	t	u	false
ă	u	t	â	false
ă	u	t	ă	false
ă	u	v	o	false
ă	u	z	a	false
ă	u	z	e	false
ă	u	z	i	false
ă	u	z	u	false
ă	u	z	ă	false
ă	u	ș	e	false
ă	u	ș	i	false
ă	u	ș	u	false
ă	u	ș	ă	false
ă	u	ț	a	false
ă	u	ț	e	false
ă	u	ț	i	false
ă	u	ț	ă	false
ă	v	a	d	true
ă	v	a	i	false
ă	v	a	i	true
ă	v	a	l	false
ă	v	a	l	true
ă	v	a	n	false
ă	v	a	n	true
ă	v	a	r	false
ă	v	a	r	true
ă	v	a	t	true
ă	v	a	ș	false
ă	v	a	ș	true
ă	v	e	a	false
ă	v	e	c	true
ă	v	e	d	true
ă	v	e	l	false
ă	v	e	l	true
ă	v	e	n	false
ă	v	e	n	true
ă	v	e	r	false
ă	v	e	r	true
ă	v	e	s	false
ă	v	e	t	true
ă	v	e	z	false
ă	v	e	z	true
ă	v	e	ș	false
ă	v	e	ț	false
ă	v	e	ț	true
ă	v	i	a	true
ă	v	i	c	true
ă	v	i	e	true
ă	v	i	i	false
ă	v	i	i	true
ă	v	i	l	true
ă	v	i	m	false
ă	v	i	n	false
ă	v	i	o	false
ă	v	i	o	true
ă	v	i	r	false
ă	v	i	r	true
ă	v	i	s	true
ă	v	i	t	false
ă	v	i	t	true
ă	v	i	u	false
ă	v	i	ș	false
ă	v	i	ț	false
ă	v	i	ț	true
ă	v	l	e	false
ă	v	n	i	false
ă	v	o	a	false
ă	v	o	c	false
ă	v	o	c	true
ă	v	o	d	false
ă	v	o	d	true
ă	v	o	i	false
ă	v	o	i	true
ă	v	o	l	false
ă	v	o	r	false
ă	v	o	r	true
ă	v	o	s	false
ă	v	o	z	false
ă	v	o	z	true
ă	v	o	ș	false
ă	v	r	a	false
ă	v	r	ă	false
ă	v	u	l	false
ă	v	u	l	true
ă	v	u	r	false
ă	v	u	r	true
ă	v	â	n	false
ă	v	â	n	true
ă	v	â	r	false
ă	v	ă	c	true
ă	v	ă	d	false
ă	v	ă	d	true
ă	v	ă	i	false
ă	v	ă	l	false
ă	v	ă	l	true
ă	v	ă	n	true
ă	v	ă	r	true
ă	v	ă	z	true
ă	v	ă	ș	true
ă	x	ă	n	true
ă	z	a	i	false
ă	z	a	m	false
ă	z	a	r	false
ă	z	a	r	true
ă	z	a	s	true
ă	z	a	t	false
ă	z	a	t	true
ă	z	a	u	false
ă	z	a	ș	false
ă	z	a	ț	false
ă	z	b	a	false
ă	z	b	e	false
ă	z	b	i	false
ă	z	b	o	false
ă	z	b	u	false
ă	z	b	â	false
ă	z	b	ă	false
ă	z	c	i	false
ă	z	d	a	false
ă	z	d	e	false
ă	z	d	o	false
ă	z	d	r	false
ă	z	d	u	false
ă	z	d	â	false
ă	z	d	ă	false
ă	z	e	a	false
ă	z	e	c	false
ă	z	e	c	true
ă	z	e	i	false
ă	z	e	l	true
ă	z	e	s	false
ă	z	e	z	false
ă	z	e	z	true
ă	z	e	ș	false
ă	z	e	ș	true
ă	z	g	h	false
ă	z	g	â	false
ă	z	i	c	true
ă	z	i	i	false
ă	z	i	l	true
ă	z	i	m	false
ă	z	i	n	false
ă	z	i	r	false
ă	z	i	r	true
ă	z	i	s	true
ă	z	i	t	false
ă	z	i	t	true
ă	z	i	ș	false
ă	z	i	ș	true
ă	z	i	ț	false
ă	z	j	u	false
ă	z	l	e	false
ă	z	l	o	false
ă	z	l	ă	false
ă	z	m	e	false
ă	z	m	ă	false
ă	z	n	e	false
ă	z	n	i	false
ă	z	n	u	false
ă	z	o	a	false
ă	z	o	i	false
ă	z	o	i	true
ă	z	o	r	false
ă	z	o	r	true
ă	z	o	s	false
ă	z	o	ș	false
ă	z	u	i	false
ă	z	u	i	true
ă	z	u	l	false
ă	z	u	l	true
ă	z	u	r	true
ă	z	u	s	true
ă	z	u	t	false
ă	z	u	t	true
ă	z	u	ș	false
ă	z	u	ș	true
ă	z	u	ț	false
ă	z	v	i	false
ă	z	v	r	false
ă	z	â	n	false
ă	z	ă	c	true
ă	z	ă	l	true
ă	z	ă	m	false
ă	z	ă	m	true
ă	z	ă	n	true
ă	z	ă	r	false
ă	z	ă	r	true
ă	z	ă	t	true
ă	ș	a	g	false
ă	ș	a	g	true
ă	ș	a	i	false
ă	ș	a	m	false
ă	ș	a	n	true
ă	ș	a	r	true
ă	ș	a	s	true
ă	ș	a	t	false
ă	ș	a	t	true
ă	ș	a	u	false
ă	ș	a	ș	false
ă	ș	a	ț	false
ă	ș	c	a	false
ă	ș	c	h	false
ă	ș	c	i	false
ă	ș	c	u	false
ă	ș	c	ă	false
ă	ș	e	a	false
ă	ș	e	i	false
ă	ș	e	i	true
ă	ș	e	l	false
ă	ș	e	l	true
ă	ș	e	n	false
ă	ș	e	n	true
ă	ș	e	s	false
ă	ș	e	ș	false
ă	ș	i	a	true
ă	ș	i	c	false
ă	ș	i	c	true
ă	ș	i	e	true
ă	ș	i	i	false
ă	ș	i	i	true
ă	ș	i	l	true
ă	ș	i	m	false
ă	ș	i	m	true
ă	ș	i	n	false
ă	ș	i	n	true
ă	ș	i	r	false
ă	ș	i	r	true
ă	ș	i	s	true
ă	ș	i	t	false
ă	ș	i	t	true
ă	ș	i	ș	false
ă	ș	i	ț	false
ă	ș	i	ț	true
ă	ș	l	u	false
ă	ș	n	i	false
ă	ș	o	a	false
ă	ș	o	i	false
ă	ș	o	r	false
ă	ș	o	r	true
ă	ș	o	s	false
ă	ș	o	ș	false
ă	ș	p	ă	false
ă	ș	t	e	false
ă	ș	t	i	false
ă	ș	u	g	false
ă	ș	u	g	true
ă	ș	u	i	false
ă	ș	u	i	true
ă	ș	u	l	false
ă	ș	u	l	true
ă	ș	u	n	false
ă	ș	u	n	true
ă	ș	u	r	true
ă	ș	u	ț	false
ă	ș	u	ț	true
ă	ș	â	n	false
ă	ș	ă	m	false
ă	ș	ă	m	true
ă	ș	ă	r	false
ă	ș	ă	r	true
ă	ș	ă	t	false
ă	ș	ă	t	true
ă	ș	ă	ț	true
ă	ț	a	i	false
ă	ț	a	m	false
ă	ț	a	n	true
ă	ț	a	r	false
ă	ț	a	r	true
ă	ț	a	s	true
ă	ț	a	t	false
ă	ț	a	t	true
ă	ț	a	u	false
ă	ț	a	ș	false
ă	ț	a	ș	true
ă	ț	a	ț	false
ă	ț	e	a	false
ă	ț	e	i	false
ă	ț	e	i	true
ă	ț	e	l	false
ă	ț	e	l	true
ă	ț	e	n	false
ă	ț	e	n	true
ă	ț	e	s	false
ă	ț	e	z	false
ă	ț	e	z	true
ă	ț	e	ș	false
ă	ț	i	a	true
ă	ț	i	c	false
ă	ț	i	c	true
ă	ț	i	d	true
ă	ț	i	e	false
ă	ț	i	e	true
ă	ț	i	i	false
ă	ț	i	i	true
ă	ț	i	l	true
ă	ț	i	m	false
ă	ț	i	m	true
ă	ț	i	n	false
ă	ț	i	o	true
ă	ț	i	r	false
ă	ț	i	r	true
ă	ț	i	s	true
ă	ț	i	t	false
ă	ț	i	t	true
ă	ț	i	u	false
ă	ț	i	v	false
ă	ț	i	v	true
ă	ț	i	ș	false
ă	ț	i	ș	true
ă	ț	i	ț	false
ă	ț	o	a	false
ă	ț	o	i	false
ă	ț	o	i	true
ă	ț	o	s	false
ă	ț	o	ș	false
ă	ț	o	ș	true
ă	ț	u	c	false
ă	ț	u	c	true
ă	ț	u	i	false
ă	ț	u	i	true
ă	ț	u	l	false
ă	ț	u	l	true
ă	ț	u	r	false
ă	ț	u	r	true
ă	ț	u	ș	false
ă	ț	â	n	false
ă	ț	â	n	true
ă	ț	ă	c	true
ă	ț	ă	i	false
ă	ț	ă	i	true
ă	ț	ă	m	false
ă	ț	ă	m	true
ă	ț	ă	r	false
ă	ț	ă	r	true
ă	ț	ă	t	true
ș	a	b	a	false
ș	a	b	i	false
ș	a	b	l	false
ș	a	b	o	false
ș	a	b	r	false
ș	a	b	ă	false
ș	a	c	a	false
ș	a	c	u	false
ș	a	d	a	false
ș	a	d	e	false
ș	a	d	ă	false
ș	a	f	a	false
ș	a	f	o	false
ș	a	f	t	false
ș	a	f	t	true
ș	a	f	u	false
ș	a	g	a	false
ș	a	g	r	false
ș	a	g	u	false
ș	a	g	ă	false
ș	a	h	i	false
ș	a	h	u	false
ș	a	h	z	true
ș	a	h	ă	false
ș	a	i	b	true
ș	a	i	c	true
ș	a	i	d	true
ș	a	i	m	false
ș	a	i	m	true
ș	a	i	s	false
ș	a	i	s	true
ș	a	i	u	false
ș	a	i	z	true
ș	a	j	e	false
ș	a	j	u	false
ș	a	l	a	false
ș	a	l	e	false
ș	a	l	g	true
ș	a	l	i	false
ș	a	l	o	false
ș	a	l	t	true
ș	a	l	u	false
ș	a	l	v	true
